"YYYYMM","Diesel","Natural gas","Flaring"
201909,0,0.074998,1.010940
201910,0,0.761509,1.924802
201911,0,0.618036,0.622327
201912,0,1.168813,0.008473
202001,0,0.928927,0.230051
202002,0,1.150571,0.177702
202003,0.261534,1.463717,0.041230
202004,0,1.162384,0.486369
202005,0,1.014239,0.072283
202006,0,0.395080,0.237947
202007,0,0.695270,0.038266
202008,0.274611,0.538074,0.005609
202009,0.653835,0.544593,0.279224
202010,0.326917,0.259990,0.049526
202011,0,0.345317,0.002618
202012,0.585836,0.262712,0.005436
202101,0,0.076509,0.272450
202102,0.345225,0.137676,0.012561
202103,0.468146,0.150268,0.269116
202104,0,0.170355,0.252007
202105,0,0.029520,0.037911
202106,0.267549,0,0.011152
202107,0.397532,0.000064,0.110120
202108,0.347840,0,0.020786
202109,0,0.000002,0.017912
202110,0,0.000004,0.029169
202111,1.005859,0.000057,0.143119
202112,0.415839,0,0.161272
202201,0.806550,0.004941,0.166610
202202,0.672351,0.000004,0.022279
202203,2.113296,0.000002,0.025929
202204,1.867595,0.000002,0.011296
202205,1.894264,0.000002,0.103413
202206,3.259249,0.089575,0.173919
202207,2.428107,0.005063,0.172841
202208,1.882521,0.000089,0.272481
202209,1.970920,0,0.029180
202210,1.988050,0,0.251078
202211,2.563843,0,0.229705
202212,6.302104,0.007237,0.789286
202301,0.129982,0.183330,0.685481
202302,0.136259,0.715688,0.223156
202303,0.063160,1.256882,0.084712
202304,0.075740,1.331772,0.477447
202305,0.046344,1.210878,0.213912
202306,0.094701,1.138108,0.008530
202307,0.064965,1.219429,0.572317
202308,0.072497,1.098260,0.370576
202309,0.167225,1.168460,0.668372
202310,0.139188,1.664629,0.108622
202311,0.146825,1.727906,0.366028
202312,0.470866,2.051495,0.224765
202401,0.055707,2.014089,0.210801
202402,0.068443,1.769946,0.020152
202403,0.078879,1.791766,0.025748
202404,0.072628,1.823958,0.046362
202405,0.065619,1.525831,0.016179
202406,0.068103,1.684171,0.005513
202407,0.110027,1.828981,0.299781
202408,0.059813,1.939592,0.049422
202409,0.093028,0.892496,0.121203
202410,0.043807,0.000011,0.190667
202411,0.133487,0.000042,0.654706
202412,0.013547,0.000007,0.008527
202501,0.078800,0.000013,0.090289
202502,0.156450,0.000055,0.159758
202503,0.185166,0.000011,0.021188
