"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,41.340953,11.776842,3.317229,25.803425,0.443457,
1991,37.739058,12.148017,1.713615,23.468992,0.408434,
1992,32.637536,12.551464,0.110000,19.607917,0.368155,
1993,30.027953,12.195109,0.308385,17.195242,0.329216,
1994,28.353301,11.224076,0.190000,16.583534,0.355691,
1995,28.321834,11.212285,0.507880,16.251942,0.349726,
1996,29.381216,11.213064,0.490735,17.312114,0.365304,
1997,28.248440,10.656235,0.205285,17.006930,0.379991,
1998,27.211598,9.541199,0.099990,17.166023,0.404386,
1999,26.791428,9.258275,0.087590,16.992344,0.453220,
2000,27.957479,9.735969,0.150230,17.604981,0.466299,
2001,25.822783,8.489391,0.090205,16.758907,0.484280,
2002,26.380704,8.748782,0.061655,17.031970,0.538298,
2003,24.384592,8.366863,0.088915,15.356150,0.572665,
2004,24.668540,8.137790,0.299215,15.661186,0.570349,
2005,22.678462,8.204975,0.299135,13.600743,0.573609,
2006,22.122462,7.243701,0.370690,13.899345,0.608726,
2007,22.539423,7.270698,0.409695,14.240777,0.618254,
2008,23.060747,7.257331,0.379530,14.741103,0.682783,
2009,22.550796,7.215148,0.315815,14.388302,0.631531,
2010,23.424324,7.402890,0.346385,15.098858,0.576191,
2011,22.782736,7.341627,0.373065,14.460617,0.607427,
2012,22.515761,6.764198,0.407050,14.715223,0.629291,
2013,24.190452,8.299899,0.415730,14.818687,0.656135,
2014,24.382287,7.337865,0.374410,16.062890,0.607122,
2015,23.025122,6.841883,0.381600,15.185646,0.615992,
2016,23.283286,7.067345,0.309675,15.235844,0.670422,
2017,22.836420,7.409319,0.260185,14.512597,0.654319,
2018,22.213645,6.929258,0.235125,14.409074,0.640188,
2019,21.029163,6.572186,0.174570,13.675146,0.607261,
2020,19.022882,5.203766,0.194680,13.014338,0.610098,
2021,18.249224,4.989218,0.118240,12.544795,0.596972,
2022,18.850297,6.336211,0.067435,11.841558,0.605092,
