"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,627.403138,121.584025,,341.744479,164.074633,
1991,625.790801,116.673519,,340.312823,168.804459,
1992,633.001733,138.900448,,331.389013,162.712271,
1993,628.397178,148.426350,,322.235882,157.734946,
1994,630.320751,150.782396,,324.046915,155.491440,
1995,635.086807,159.572033,,325.361761,150.153013,
1996,639.175377,159.527701,,328.785169,150.862508,
1997,641.367259,154.682016,,334.249577,152.435666,
1998,647.312355,158.703418,,331.924261,156.684676,
1999,665.755024,183.938528,,320.768783,161.047713,
2000,712.018317,218.321630,,330.065384,163.631303,
2001,711.695157,219.289668,,322.266857,170.138632,
2002,762.794148,260.427749,,322.684054,179.682345,
2003,776.317097,261.101755,,330.775833,184.439510,
2004,734.819982,237.427503,,320.018433,177.374045,
2005,704.402082,221.700777,,305.708273,176.993032,
2006,711.953024,216.258048,,312.432031,183.262945,
2007,719.555276,217.847919,,317.391265,184.316091,
2008,730.835683,222.410023,,319.475703,188.949957,
2009,725.822663,207.816583,,325.120476,192.885604,
2010,728.883321,223.786795,,309.144967,195.951559,
2011,730.088912,222.357939,,309.512947,198.218026,
2012,727.902315,217.305036,,313.207143,197.390136,
2013,744.333157,223.649564,,315.438700,205.244893,
2014,746.765265,218.388976,,320.976722,207.399567,
2015,728.127621,210.699963,,309.308709,208.118949,
2016,724.222175,201.076254,,312.932363,210.213559,
2017,655.073628,140.818908,,302.227161,212.027559,
2018,654.072445,134.736437,,300.211929,219.124079,
2019,648.501179,133.190924,,292.407285,222.902970,
2020,659.412456,145.872030,,285.596534,227.943892,
2021,653.840406,152.315972,,277.318366,224.206068,
2022,633.299308,151.035861,,263.894365,218.369081,
