"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,0.775907,0.689073,,0.036902,0.049933,
1991,28.398665,0.745796,,0.053404,0.071974,27.527491
1992,28.682464,0.738666,,0.058285,0.077042,27.808470
1993,28.709209,0.700551,,0.067389,0.081678,27.859591
1994,28.900781,0.694495,,0.069453,0.083781,28.053051
1995,29.161658,0.744087,0.004177,0.073245,0.088359,28.251789
1996,29.328783,0.667638,0.004832,0.065955,0.093230,28.497127
1997,29.716950,0.793428,0.005510,0.073470,0.097092,28.747449
1998,29.983729,0.830179,0.006971,0.074745,0.103588,28.968245
1999,30.210067,0.823070,0.007809,0.070524,0.110592,29.198071
2000,25.436400,0.972797,0.007620,0.075912,0.114624,24.265446
2001,28.572638,0.960829,0.009424,0.069032,0.121832,27.411520
2002,32.111174,0.976996,0.010698,0.070472,0.127205,30.925803
2003,32.773514,1.047473,0.010621,0.076137,0.134053,31.505230
2004,37.561621,1.080446,0.008064,0.080275,0.130093,36.262743
2005,39.714576,1.106076,0.011227,0.074280,0.137250,38.385743
2006,31.888351,1.337008,0.013585,0.069743,0.138616,30.329400
2007,32.822574,1.559369,0.015985,0.084865,0.147147,31.015208
2008,28.244248,1.540421,0.014999,0.088329,0.152729,26.447771
2009,32.098369,1.598624,0.023530,0.093876,0.162098,30.220241
2010,50.264457,1.803139,0.032651,0.082106,0.171383,48.175178
2011,51.251380,1.911294,0.030476,0.091553,0.145563,49.072494
2012,38.579120,2.363208,0.033604,0.087149,0.153785,35.941373
2013,46.310571,2.681262,0.131216,0.089261,0.162211,43.246622
2014,44.783254,2.824976,0.278730,0.111081,0.167460,41.401007
2015,35.794637,2.996686,0.270813,0.097691,0.176300,32.253148
2016,47.370814,3.230456,0.342094,0.109831,0.185258,43.503174
2017,47.786753,3.899850,0.351685,0.093044,0.190764,43.251409
2018,42.708473,4.180944,0.382364,0.097242,0.205885,37.842039
2019,42.451504,4.156260,0.431559,0.107536,0.209707,37.546442
2020,39.891578,4.216543,0.340014,0.072689,0.217026,35.045306
2021,51.773482,5.067488,0.367183,0.079057,0.221814,46.037939
2022,6.220330,5.710205,0.167055,0.101673,0.241398,
