"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,146.186093,17.863690,,109.709755,18.612648,
1991,144.737937,18.126291,,107.824525,18.728150,0.058970
1992,146.989367,18.623972,,109.523898,18.782166,0.059331
1993,149.413591,19.091893,,111.419468,18.842539,0.059691
1994,151.017896,19.617844,,112.464712,18.875287,0.060052
1995,155.085488,20.142289,,115.952793,18.929993,0.060413
1996,158.563077,20.656395,,118.655529,19.190378,0.060774
1997,161.066155,21.258548,,120.500718,19.245755,0.061135
1998,161.858542,21.827577,,120.647706,19.321763,0.061496
1999,166.531211,22.930568,,124.124323,19.414463,0.061857
2000,163.707804,23.792600,,120.378852,19.474135,0.062218
2001,171.596395,24.478577,,127.494929,19.560310,0.062579
2002,171.430623,25.302143,,126.413517,19.652024,0.062940
2003,170.222976,24.229661,,126.203133,19.726880,0.063301
2004,180.539899,24.778110,,136.020141,19.677986,0.063661
2005,189.492274,30.996884,,137.377701,21.053667,0.064022
2006,195.973662,37.522820,,136.553424,21.833036,0.064383
2007,199.328346,38.009540,,138.392630,22.861433,0.064744
2008,213.921549,38.553920,,151.328293,23.974231,0.065105
2009,204.238414,39.338266,,139.410813,25.423869,0.065466
2010,207.774459,35.517174,,146.111810,26.079648,0.065827
2011,237.948926,37.088981,,173.422531,27.371226,0.066188
2012,265.053316,38.618364,,198.031945,28.336459,0.066549
2013,257.622272,40.259897,,187.745646,29.549820,0.066910
2014,243.581934,41.947942,,170.932877,30.633844,0.067270
2015,248.944193,43.721061,,173.419162,31.736339,0.067631
2016,259.378112,45.606346,,179.784717,33.919056,0.067992
2017,266.142037,47.667667,,183.348002,35.058016,0.068353
2018,272.132331,50.332999,,185.378629,36.351989,0.068714
2019,274.550299,47.496753,,189.463002,37.521469,0.069075
2020,282.891690,48.790796,,194.567780,39.463678,0.069436
2021,288.097522,52.543103,,195.535067,39.949555,0.069797
2022,304.391398,60.283157,,201.997675,42.110566,
