"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.009401,0.305017,,3.357990,0.334654,0.011740
1991,4.270688,0.312700,,3.603166,0.337214,0.017608
1992,5.130615,0.319924,,4.454234,0.338333,0.018124
1993,6.581714,0.326108,,5.897401,0.339564,0.018641
1994,10.006647,0.334831,,9.312450,0.340209,0.019157
1995,10.202720,0.348267,,9.493452,0.341328,0.019674
1996,9.874060,0.355863,,9.153612,0.342639,0.021947
1997,10.483055,0.369034,,9.746051,0.343750,0.024220
1998,10.267192,0.379717,,9.515658,0.345324,0.026493
1999,10.564692,0.395599,,9.793124,0.347203,0.028766
2000,10.823270,0.419650,,10.024192,0.348389,0.031039
2001,11.122481,0.424347,,10.314657,0.350165,0.033312
2002,11.227653,0.445262,,10.394809,0.351997,0.035585
2003,12.134069,0.426727,,11.315946,0.353537,0.037859
2004,12.066460,0.439259,,11.234310,0.352759,0.040132
2005,10.357628,0.525002,,9.435506,0.354661,0.042458
2006,10.677676,0.618809,,9.658747,0.355146,0.044973
2007,11.844113,0.634172,,10.805180,0.357272,0.047489
2008,12.479860,0.642514,,11.428132,0.359208,0.050005
2009,12.739894,0.660668,,11.665283,0.361424,0.052520
2010,13.044503,0.634724,,11.990787,0.363850,0.055141
2011,12.728837,0.649668,,11.663815,0.357575,0.057779
2012,13.124170,0.691490,,12.015475,0.356682,0.060524
2013,13.586867,0.721234,,12.443306,0.361245,0.061082
2014,14.491531,0.745931,,13.320918,0.363035,0.061647
2015,14.470223,0.774244,,13.269014,0.365153,0.061812
2016,14.994622,0.815262,,13.747078,0.367462,0.064820
2017,15.222995,0.879720,,13.899734,0.369367,0.074174
2018,15.732230,0.932827,,14.346542,0.373005,0.079856
2019,16.182047,0.899633,,14.826687,0.374091,0.081636
2020,16.253849,0.924544,,14.867648,0.376302,0.085355
2021,16.732515,1.000762,,15.266799,0.377439,0.087515
2022,17.315193,1.134103,,15.798331,0.382759,
