"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,1.609000,0.283300,0.021300,1.609000,0.283300,0.021300
1962,1.831000,0.404200,0.019900,1.831000,0.404200,0.019900
1963,2.124000,0.573300,0.021100,2.124000,0.573300,0.021500
1964,2.042000,0.598400,0.044400,2.042000,0.598400,0.044400
1965,2.067000,0.770300,0.013700,2.067000,0.770300,0.013700
1966,2,0.759200,0.018100,2,0.759200,0.018100
1967,2.126000,0.787800,0.019800,2.126000,0.787800,0.019800
1968,2.150000,0.872300,0.042500,2.150000,0.872300,0.042500
1969,2.244000,1.030800,0.033000,2.244000,1.030800,0.033000
1970,2.365000,0.942500,0.061300,2.365000,0.942500,0.061300
1971,2.885000,0.949300,0.069200,2.885000,0.949300,0.069200
1972,2.601000,1.181600,0.081700,2.601000,1.181600,0.081700
1973,2.578000,1.453500,0.068500,2.578000,1.453500,0.068500
1974,2.592000,1.420600,0.078700,2.592000,1.420600,0.078700
1975,2.275000,0.964500,0.075800,2.275000,0.964500,0.075800
1976,2.618000,1.347400,0.099300,2.618000,1.347400,0.099300
1977,2.245000,1.239900,0.170136,2.245000,1.239900,0.170136
1978,2.483000,1.207200,0.109200,2.483000,1.207200,0.109200
1979,2.838000,1.339400,0.127400,2.838000,1.339400,0.127400
1980,2.136000,1.217600,0.221000,2.136000,1.217600,0.221000
1981,2.387000,0.955700,0.209300,2.387000,0.955700,0.209300
1982,2.798000,0.961000,0.295000,2.798000,0.961000,0.295000
1983,2.218000,0.978000,0.235000,2.218000,0.978000,0.235000
1984,2.150000,0.936000,0.282000,2.150000,0.936000,0.282000
1985,2.383000,1.102900,0.226400,2.383000,1.102900,0.226400
1986,2.613000,1.224100,0.193100,2.613000,1.224100,0.193100
1987,2.643000,1.389100,0.230100,2.643000,1.389100,0.230100
1988,2.427000,1.610100,0.211100,2.427000,1.610100,0.211100
1989,2.993000,1.778000,0.146000,2.993000,1.778000,0.146000
1990,3.267000,1.932600,0.130500,3.267000,1.932600,0.130500
1991,3.162000,1.763000,0.120000,3.162000,1.763000,0.120000
1992,2.468000,1.991086,0.081140,2.468000,1.991086,0.081140
1993,2.717000,1.553000,0.065900,2.717000,1.553000,0.065900
1994,2.755000,1.565000,0.069500,2.755000,1.565000,0.069500
1995,3.262000,1.839000,0.053000,3.262000,1.839000,0.053000
1996,3.080000,1.649100,0.076300,3.080000,1.649100,0.076300
1997,3.080000,2.174600,0.123300,3.080000,2.174600,0.123300
1998,3.178000,2.725050,0.127000,3.178000,2.725050,0.127000
1999,3.178000,2.992410,0.080000,3.178000,2.992410,0.080000
2000,3.760000,3.164651,0.128290,3.760000,3.164651,0.128290
2001,4.275000,3.214000,0.128000,4.275000,3.214000,0.128000
2002,3.524000,3.174000,0.131000,3.524000,3.174000,0.131000
2003,3.630000,3.496000,0.141000,3.630000,3.496000,0.141000
2004,3.730000,3.326000,0.080000,3.730000,3.326000,0.080000
2005,3.660000,3.391000,0.096000,3.660000,3.391000,0.096000
2006,3.806000,3.373000,0.117000,3.806000,3.373000,0.117000
2007,3.331830,4.015384,0.138000,3.331830,4.015384,0.138000
2008,3.141503,2.445970,0.240274,3.141503,2.445970,0.240274
2009,2.071862,1.508790,0.111385,2.071862,1.508790,0.111385
2010,2.038294,1.324400,0.150843,2.038294,1.324400,0.150843
2011,2.161923,1.103441,0.195275,2.161923,1.103441,0.195275
2012,1.971342,0.789610,0.140398,1.971342,0.789610,0.140398
2013,1.872285,0.828020,0.153337,1.872285,0.828020,0.153337
2014,1.852670,1.016690,0.213310,1.852670,1.016690,0.213310
2015,1.690548,1.017767,0.200181,1.690548,1.017767,0.200181
2016,2.138046,1.106904,0.220483,2.138046,1.106904,0.220483
2017,2.763241,1.121408,0.279857,2.763241,1.121408,0.279857
2018,2.991414,1.309505,0.283241,2.991414,1.309505,0.283241
2019,2.975832,1.129751,0.244921,2.975832,1.129751,0.244921
2020,2.300221,0.983712,0.261570,2.300221,0.983712,0.261570
2021,2.213627,1.182018,0.258985,2.213627,1.182018,0.258985
2022,2.213627,1.341193,0.195717,3.308368,1.341193,0.195717
2023,2.213627,1.341193,0.195717,3.308368,1.120367,0.183296
