"Year","Coal","Oil","Gas","Cement"
1950,26.511980,5.276745,0,1.246698
1951,26.446013,5.313388,0,1.355738
1952,29.158112,6.979920,0,1.464616
1953,30.106256,7.215095,0,1.610139
1954,30.076885,7.764732,0,1.882733
1955,29.605120,8.526128,0,2.140593
1956,29.590464,10.405760,0,2.336845
1957,33.441328,14.315248,0,2.456776
1958,36.152688,17.088896,0,2.631222
1959,32.763488,16.484336,0,2.831107
1960,31.796192,14.234640,0,2.834742
1961,33.579190,16.752952,0,3.274714
1962,34.514880,21.855760,0,3.605210
1963,34.478240,20.430464,0.003664,3.830535
1964,32.543648,27.575264,0.003664,4.201232
1965,34.470912,31.752224,0.007328,4.789986
1966,31.920768,39.714096,0.014656,5.967494
1967,32.140608,47.588032,0.007328,6.658008
1968,32.735412,56.885747,0.003664,7.392413
1969,32.795223,55.749314,0.128235,8.064171
1970,36.378715,71.969695,0.164875,8.253200
1971,35.130432,84.077808,0.817072,8.433242
1972,36.184749,97.342691,1.626775,9.562046
1973,35.119440,106.816592,2.158096,10.863208
1974,36.749920,123.110400,2.070160,10.735213
1975,41.140223,125.809644,2.539203,11.564552
1976,40.615440,141.796800,3.312256,12.021452
1977,44.356384,134.131712,3.066768,13.274227
1978,36.230295,145.943453,3.088808,14.251321
1979,42.153561,144.010928,3.506385,13.075674
1980,49.251488,147.633552,3.986432,13.040435
1981,56.761684,131.623208,4.407714,13.303598
1982,66.296416,123.916480,4.788848,13.596790
1983,69.348528,115.045936,5.038000,14.002683
1984,69.517072,111.814288,4.785184,11.550656
1985,75.007111,108.621259,5.382514,10.920511
1986,73.439802,99.717504,5.023247,10.778226
1987,70.319488,103.310144,5.485008,10.254178
1988,60.992068,117.568934,7.507674,11.246320
1989,75.424660,127.150185,10.123796,12.040211
1990,79.806667,121.261408,12.062327,12.279006
1991,82.396347,127.755301,13.462755,11.700779
1992,85.649652,133.044113,14.570391,10.438315
1993,82.449024,128.568845,14.168416,9.913558
1994,82.940908,137.165941,15.212058,11.498993
1995,85.879299,143.469283,18.878400,12.364557
1996,72.659255,142.029025,21.289037,12.114612
1997,75.331434,144.682863,27.488872,12.751534
1998,73.455559,152.941299,28.462333,13.808942
1999,83.531140,161.364816,32.501597,14.431604
2000,88.321494,163.468742,37.152883,14.727624
2001,81.098083,169.398591,39.969532,15.014369
2002,90.916846,173.920565,45.027393,15.530168
2003,84.293098,178.249713,51.278640,16.037506
2004,87.367004,183.598344,58.736458,16.292143
2005,87.765558,187.750908,68.911798,16.791774
2006,77.952428,183.442673,74.012423,16.744749
2007,84.629074,182.939127,75.625891,16.823910
2008,59.334167,173.208715,82.522820,14.389498
2009,45.080902,161.035470,73.679842,11.401951
2010,36.352366,156.338714,73.622562,11.197403
2011,54.215350,146.018006,68.024404,9.522689
2012,63.252868,134.677875,65.077500,8.754204
2013,49.190519,129.347406,59.055031,7.642356
2014,54.142112,129.901714,54.251354,8.896821
2015,61.840899,136.332300,56.602965,9.216019
2016,45.677289,140.242882,57.652817,9.413649
2017,53.598261,141.131626,62.528337,9.448701
2018,48.081437,142.101196,61.841780,9.667446
2019,23.649356,140.025652,71.178161,9.064168
2020,14.325830,118.806422,64.249779,8.191764
2021,16.270555,129.748618,68.123812,8.471587
2022,17.872014,135.100964,67.501393,7.714822
2023,13.552842,132.889614,60.777751,7.927612
