"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2010,23.262093,13.387444,,8.457732,1.416917,
2015,18.871913,9.574915,,8.736227,0.560771,
2016,19.091658,9.821852,,8.710450,0.559356,
2017,17.517161,8.275403,,8.683869,0.557889,
2018,17.081589,6.920453,,8.658092,1.503044,
2019,22.550233,12.404339,,8.632305,1.513589,
2020,24.094430,13.964555,,8.605741,1.524134,
2021,18.726040,8.611406,,8.579954,1.534679,
2022,20.061824,9.962422,,8.554177,1.545225,
2023,25.888397,15.805161,,8.527603,1.555633,
