"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2010,5.073701,0.333524,0,3.937201,0.802976,
2015,5.137722,0.304808,0,4.016665,0.816249,
2016,5.101367,0.299890,0,3.987287,0.814190,
2017,4.997343,0.227764,0,3.957526,0.812054,
2018,4.906072,0.140696,0,3.928148,0.837228,
2019,5.168582,0.426743,0,3.898737,0.843102,
2020,5.194991,0.476984,0,3.869032,0.848976,
2021,4.866186,0.171716,0,3.839620,0.854850,
2022,4.893729,0.222763,0,3.810242,0.860724,
2023,5.121163,0.474139,0,3.780503,0.866521,
