"YYYYMM","Diesel","Natural gas","Flaring"
201001,0.000214,1.462177,0.294216
201002,0.000272,1.293426,0.318426
201003,0,1.436431,0.219880
201004,0.000130,1.326430,0.401449
201005,0.000073,0.825672,0.320278
201006,0.000109,1.282628,0.097272
201007,0,1.247782,0.302318
201008,0.000050,1.088377,0.402827
201009,0.000114,0.936755,0.435078
201010,0.000106,1.384167,0.062339
201011,0.000017,1.301684,0.192979
201012,0.000122,0.972937,0.274440
201101,0.000071,1.156424,0.340018
201102,0.000037,1.380303,0.127024
201103,0,1.396896,0.030908
201104,0.000230,1.452820,0.148080
201105,0.001816,0.118103,0.196883
201106,0.000075,0.515204,0.707791
201107,0.000032,0.781683,0.458707
201108,0.000045,1.337390,0.084293
201109,0.000967,1.300309,0.257193
201110,0.000111,1.091092,0.853596
201111,0.000119,1.367224,0.173499
201112,0.000139,1.471731,0.078370
201201,0.000110,1.240696,0.316196
201202,0.000041,1.324793,0.212732
201203,0.000141,1.394379,0.037449
201204,0.000143,1.290706,0.125521
201205,0.000208,0.811449,0.457648
201206,0.000173,1.167081,0.811646
201207,0,0.692842,0.925757
201208,0.000147,1.188939,0.167051
201209,0.000077,1.300906,0.140401
201210,0.000121,1.426735,0.118449
201211,0.000148,1.186714,0.674840
201212,0.000119,1.448532,0.054280
201301,0.000052,1.227546,0.157518
201302,0.000039,0.404777,0.373151
201303,0.000115,0.273411,0.238483
201304,0,0.495831,0.457521
201305,0.000067,1.343143,0.466014
201306,0,1.027408,0.304154
201307,0.000124,1.353168,0.192016
201308,0.000032,1.398419,0.107667
201309,0.000101,1.380500,0.051381
201310,0.000301,1.400364,0.062159
201311,0.000112,1.405085,0.033430
201312,0.000124,1.432841,0.047654
201401,0.000061,1.422317,0.499449
201402,0.000115,1.312378,0.132032
201403,0.000029,1.483562,0.043607
201404,0.000004,1.439201,0.088994
201405,0,0.170838,0.163400
201406,0.000453,0.983017,0.560319
201407,0,1.451211,0.063441
201408,0.000157,1.389423,0.489606
201409,0.000042,1.487955,0.335944
201410,0.000144,1.500092,0.149975
201411,0,1.388326,0.072241
201412,0.000158,1.437463,0.274895
201501,0.000130,1.393624,0.311286
201502,0.000094,1.282124,0.144702
201503,0.000109,1.309908,0.328284
201504,0.000197,1.458727,0.042072
201505,0.000075,1.493401,0.034517
201506,0,1.343291,0.058797
201507,0.000104,1.451014,0.070928
201508,0.000102,1.414986,0.112581
201509,0.000076,1.351593,0.162519
201510,0.000126,1.431194,0.197575
201511,0,1.215682,0.398556
201512,0.000282,3.108339,0.165738
201601,0,1.530935,0.202324
201602,0,1.425735,0.057388
201603,0.000310,1.557578,0.074297
201604,0.000125,1.427822,0.115037
201605,0.000020,1.482961,0.060279
201606,0.000123,1.409440,0.092373
201607,0.000060,1.461591,0.242654
201608,0.000083,1.420600,0.120032
201609,0.000178,1.355478,0.038623
201610,0.000077,1.392502,0.120070
201611,0.000029,1.384790,0.849150
201612,0.000035,1.402338,1.040926
201701,0.000090,1.378354,1.134163
201702,0.000086,1.261860,0.365566
201703,0.000153,1.317653,0.166049
201704,0.000079,1.348131,0.598156
201705,0.000044,0.524778,0.493764
201706,0.000372,0.907858,0.832814
201707,0,1.404353,0.058672
201708,0.000097,1.377816,0.245454
201709,0.000102,1.247066,0.091921
201710,0.000050,1.374193,0.064140
201711,0.000070,1.363753,0.159000
201712,0.005196,1.381573,0.079997
201801,0.000058,1.423294,0.048496
201802,0.000063,1.278792,0.120776
201803,0.000060,1.394591,0.025858
201804,0.000095,1.398012,0.090017
201805,0,1.315808,0.119094
201806,0.000114,1.304032,0.211670
201807,0.000129,1.328403,0.227539
201808,0.000052,1.314524,0.084505
201809,0.000093,1.318228,0.012535
201810,0.000071,1.347449,0.164963
201811,0,1.308215,0.301006
201812,0.000062,1.395255,0.150599
201901,0.000180,1.218928,0.478691
201902,0.000043,1.318369,0.038384
201903,0.000053,1.431343,0.204639
201904,0.000142,1.413073,0.006271
201905,0.000029,1.333512,0.010557
201906,0.000089,1.287823,0.113508
201907,0.000365,1.216498,0.281999
201908,0.000080,1.353580,0.096897
201909,0.000142,1.331245,0.072514
201910,0.000041,1.337841,0.221991
201911,0.000144,1.398537,0.183085
201912,0.000077,1.420258,0.085879
202001,0.000101,1.430918,0.096610
202002,0.000068,1.334513,0.037634
202003,0.000087,1.366950,0.365864
202004,0.000033,1.344441,0.118913
202005,0.000156,0.786357,0.113007
202006,0.000688,0.626371,0.706574
202007,0.000413,1.357475,0.018259
202008,0.000477,1.353461,0.089879
