"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.070000,0.007600,0.066000,1.873741
1962,0.070000,0.006500,0.054000,1.873533
1963,0.070000,0.006800,0.056000,2.420296
1964,0.070000,0.006800,0.073000,2.442987
1965,0.070000,0.008500,0.076200,2.485908
1966,0.070000,0.008633,0.068600,2.492700
1967,0.074000,0.018486,0.068000,2.409492
1968,0.078000,0.016712,0.064400,2.466284
1969,0.080000,0.018223,0.069000,2.482076
1970,0.073000,0.017712,0.080200,2.479869
1971,0.057000,0.008811,0.083600,2.508255
1972,0.066000,0.009838,0.073400,2.549306
1973,0.072000,0.014343,0.082600,2.601530
1974,0.080000,0.015648,0.058200,2.641451
1975,0.105000,0.014600,0.058000,2.731986
1976,0.117000,0.013100,0.069600,2.784837
1977,0.107000,0.014000,0.069600,2.846128
1978,0.104000,0.015000,0.080400,2.879116
1979,0.099000,0.016900,0.110000,3.002632
1980,0.099000,0.016000,0.109200,2.853795
1981,0.100000,0.016500,0.103800,3.002354
1982,0.047000,0.010000,0.085800,3.007771
1983,0.016000,0.012000,0.093800,3.058669
1984,0.059000,0.016000,0.097800,3.279233
1985,0.054000,0.007650,0.097800,3.438031
1986,0.117000,0.007800,0.135800,3.850068
1987,0.169000,0.010650,0.132000,4.057704
1988,0.185000,0.011000,0.118000,3.823055
1989,0.201000,0.010000,0.126000,3.716974
1990,0.229000,0.010300,0.122000,3.914111
1991,0.205000,0.007900,0.150000,4.016573
1992,0.269000,0.005500,0.166000,4.204875
1993,0.269000,0.005500,0.166000,4.422803
1994,0.269000,0.005500,0.166000,4.478373
1995,0.269000,0.005500,0.172000,4.552631
1996,0.269000,0.005500,0.172000,4.738574
1997,0.269000,0.005500,0.180000,5.022178
1998,0.269000,0.005500,0.175998,5.175459
1999,0.269000,0.005500,0.184000,5.060672
2000,0.203000,0.005500,0.178636,2.934000
2001,0.203000,0.005500,0.178636,2.985000
2002,0.224000,0.005500,0.178000,3.439000
2003,0.230000,0.005500,0.178000,3.739000
2004,0.252000,0.005500,0.200000,5.084000
2005,0.268000,0.005300,0.196000,5.702000
2006,0.293000,0.051300,0.196000,6.365000
2007,0.308000,0.163300,0.180000,7.173000
2008,0.284000,0.176300,0.180000,9.454000
2009,0.264000,0.142000,0.164000,8.390000
2010,0.346000,0.199000,0.192000,11.832000
2011,0.376000,0.200000,0.192000,10.430000
2012,0.413000,0.252000,0.280000,9.138000
2013,0.433000,0.282000,0.264000,10.174000
2014,0.513000,0.259000,0.239020,12.521458
2015,0.487036,0.220000,0.260654,13.851826
2016,0.434630,0.220000,0.216000,14.082691
2017,0.595000,0.270000,0.124204,15.895768
2018,0.585000,0.320000,0.118000,16.987261
2019,0.527904,0.238366,0.108000,16.033884
2020,0.580183,0.243424,0.106200,17.975031
2021,0.684805,0.246572,0.105030,18.079178
2022,0.756000,0.275000,0.102000,16.945000
2023,0.758000,0.264000,0.108000,19.836000
