"Year","Living biomass (gains)","Living biomass (losses)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
1990,-9.646940,3.673499,,-0.113482,-0.140748,
2020,-37.044987,27.246409,,-0.378655,-0.460812,
2021,-39.082858,27.353478,,-0.418696,-0.510715,
2022,-38.860965,25.800546,,-0.388589,-0.476354,
