"Year","Coal","Oil","Gas","Cement"
1950,0.333034,2.026192,0,0.149006
1951,0.304112,2.169088,0,0.149006
1952,0.260144,2.744336,0,0.149006
1953,0.179536,3.180352,0,0.145371
1954,0.194192,3.396528,0,0.145371
1955,0.201520,3.587056,0,0.130834
1956,0.223708,3.630667,0,0.167329
1957,0.208848,4.015744,0,0.207154
1958,0.223504,3.539424,0,0.214423
1959,0.120912,4.059712,0,0.207154
1960,0.172208,3.938800,0,0.203520
1961,0.124576,3.799568,0,0.192617
1962,0.109820,3.711903,0,0.185179
1963,0.117348,4.030157,0,0.167319
1964,0.084272,4.268560,0,0.199886
1965,0.109920,5.199216,0,0.207154
1966,0.098928,5.067312,0,0.232594
1967,0.106256,4.565344,0,0.207154
1968,0.087936,4.536032,0,0.254400
1969,0.080555,5.280028,0,0.228810
1970,0.058624,5.430048,0,0.247131
1971,0.095264,5.481344,0,0.225326
1972,0.087936,5.752480,0,0.228960
1973,0.073327,5.440830,0,0.254562
1974,0.076944,5.331120,0,0.268937
1975,0.076944,5.569280,0,0.316183
1976,0.069616,5.485008,0,0.333322
1977,0.065952,5.239520,0,0.335901
1978,0.007328,5.389744,0,0.334857
1979,0.014656,5.917360,0,0.333814
1980,0.010992,5.419056,0,0.393599
1981,0.007328,4.994032,0,0.360262
1982,0.007328,4.532368,0,0.320016
1983,0.003664,3.609040,0,0.194948
1984,0.003664,3.279280,0,0.158998
1985,0.003660,3.132899,0,0.151280
1986,0.003660,3.004678,0,0.161313
1987,0.003664,3.352560,0,0.192479
1988,0.003664,4.583664,0,0.205815
1989,0,4.598320,0,0.264265
1990,0.003661,3.737467,0,0.235697
1991,0.003661,4.298036,0,0.234955
1992,0.003664,4.913424,0,0.234213
1993,0,4.213600,0,0.233471
1994,0,3.711632,0,0.329080
1995,0,4.286880,0,0.278385
1996,0.003661,5.093145,0,0.316807
1997,0.003666,5.158706,0,0.360047
1998,0.003666,5.242958,0.003666,0.400705
1999,0.003662,6.283952,0.040282,0.361394
2000,0.003664,4.891440,0.062288,0.319590
2001,0.003664,4.517712,0.058624,0.460513
2002,0.003664,4.074368,0.040304,0.450857
2003,0.003667,3.953035,0.110010,0.470408
2004,0.003664,5.100288,0.194192,0.275998
2005,0.003666,5.275889,0.183318,0.274231
2006,0.007324,6.115467,0.212393,0.275808
2007,0.010992,5.481344,0.194192,0.273226
2008,0.007325,7.767864,0.172131,0.270259
2009,0.007328,7.401280,0.120912,0.460781
2010,0.007324,5.804048,0.150136,0.360336
2011,0.007328,7.115488,0.146560,0.417117
2012,0.007328,8.137744,0.106256,0.353236
2013,0.007332,7.049329,0.098977,0.335333
2014,0,6.261776,0.091600,0.330443
2015,0,6.283760,0.095264,0.359108
2016,0,6.118663,0.106316,0.295408
2017,0,5.704848,0.120912,0.325267
2018,0,6.133536,0.113584,0.323277
2019,0,5.950084,0.164975,0.293418
2020,0,6.023863,0.124505,0.328452
2021,0,7.331664,0.139232,0.358312
2022,0.007328,6.987017,0.148199,0.358312
2023,0.008098,7.096192,0.164339,0.358312
2024,0.008191,7.379111,0.227657,0.358312
