"Year","Total","Fossil CO¿","CH¡","N¿O","F-gas","LULUCF"
1990,22.389812,3.913203,19.208846,6.422145,0,-7.154381
2020,27.873655,6.875833,21.385989,7.779703,0.351110,-8.518980
2021,29.339911,8.422132,21.752416,8.601362,0.360667,-9.796667
2022,28.448002,7.873060,21.557858,7.677677,0.405048,-9.065640
