"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.689200,0.026700,0.043700
1962,,,,0.721200,0.019400,0.042100
1963,,,,0.756200,0.012600,0.041200
1964,,,,0.799900,0.013600,0.041800
1965,,,,0.815600,0.033300,0.033000
1966,,,,0.837400,0.071000,0.021100
1967,,,,0.853600,0.096000,0.022100
1968,,,,0.866500,0.118000,0.020100
1969,,,,0.887800,0.157000,0.014100
1970,,,,0.961400,0.138120,0.018100
1971,,,,1.038700,0.117000,0.013000
1972,,,,1.106400,0.131000,0.018000
1973,,,,1.156000,0.178000,0.018000
1974,,,,1.212000,0.181000,0.014000
1975,,,,1.323000,0.192000,0.007000
1976,,,,1.324000,0.192000,0.021000
1977,,,,1.361000,0.194000,0.017000
1978,,,,1.326000,0.202000,0.033000
1979,,,,1.247000,0.237000,0.034000
1980,,,,1.277000,0.186000,0.030000
1981,,,,1.125000,0.136700,0.029000
1982,,,,1.182000,0.144100,0.029900
1983,,,,1.231000,0.111200,0.072400
1984,,,,1.257000,0.132400,0.093100
1985,,,,1.292000,0.142100,0.076500
1986,,,,1.327000,0.147000,0.072100
1987,,,,1.380000,0.146000,0.101000
1988,1.448000,0.214000,0.129000,1.448000,0.214000,0.129000
1989,1.406000,0.253800,0.159000,1.406000,0.253800,0.159000
1990,1.064000,0.044100,0.190200,1.064000,0.044100,0.190200
1991,1.066000,0.072300,0.246900,1.066000,0.072300,0.246900
1992,1.147000,0.070007,0.193336,1.147000,0.070007,0.193336
1993,1.183000,0.262500,0.270900,1.183000,0.262500,0.270900
1994,1.326000,0.271100,0.294500,1.326000,0.271100,0.294500
1995,1.352000,0.409900,0.335500,1.352000,0.409900,0.335500
1996,1.360000,0.581900,0.416200,1.360000,0.581900,0.416200
1997,1.486000,0.830900,0.491200,1.486000,0.830900,0.491200
1998,1.718000,0.924700,0.554900,1.718000,0.924700,0.554900
1999,1.839000,1.064400,0.635500,1.839000,1.064400,0.635500
2000,1.934000,1.229100,0.754100,1.934000,1.229100,0.754100
2001,2.086007,1.275800,0.846000,2.086007,1.275800,0.846000
2002,2.342000,1.475000,1.124800,2.342000,1.475000,1.124800
2003,2.461000,1.660400,1.221300,2.461000,1.660400,1.221300
2004,2.634700,1.964700,1.262200,2.634700,1.964700,1.262200
2005,2.731900,2.157800,1.407300,2.731900,2.157800,1.407300
2006,2.857100,2.577600,1.468500,2.857100,2.577600,1.468500
2007,2.992000,2.837858,1.553250,2.992000,2.837858,1.553250
2008,3.055400,2.843111,1.496241,3.055400,2.843111,1.496241
2009,3.274957,2.713719,1.582125,3.274957,2.713719,1.582125
2010,3.699800,3.051637,1.943792,3.699800,3.051637,1.943792
2011,3.755600,3.133738,1.966972,3.755600,3.133738,1.966972
2012,3.821802,3.218466,2.111206,3.821802,3.218466,2.111206
2013,4.105513,3.372840,2.169999,4.105513,3.372840,2.169999
2014,4.278384,3.584960,2.206444,4.278384,3.584960,2.206444
2015,4.399344,3.687543,2.165493,4.399344,3.687543,2.165493
2016,4.693902,3.773405,2.202960,4.693902,3.773405,2.202960
2017,4.779031,4.168603,2.301736,4.779031,4.168603,2.301736
2018,4.856027,4.288355,2.449097,4.856027,4.288355,2.449097
2019,4.879733,4.322588,2.425412,4.879733,4.322588,2.425412
2020,5.128862,4.677252,2.473949,5.128862,4.677252,2.473949
2021,5.323938,5.233203,2.555558,5.323938,5.233203,2.555558
2022,5.200000,5.179061,2.632360,5.234232,4.868940,2.573764
2023,5.200000,5.179061,2.632360,4.635594,4.579177,2.270470
