"Year","BLUE","H&C2023","OSCAR","LUCE"
1902,198.857225,71.646222,160.634670,165.338916
1903,187.023018,57.679714,149.986903,149.760248
1904,206.539314,76.358310,171.980539,166.370259
1905,213.577271,83.682902,182.568253,172.371854
1906,211.696870,83.109633,184.017622,169.276690
1907,193.627597,66.966012,169.852744,150.362499
1908,216.423760,92.193238,196.958173,173.057901
1909,219.679370,98.338646,204.683095,175.753360
1910,266.433952,90.326540,217.963519,223.108288
1911,331.167929,132.314185,283.909657,278.311248
1912,327.957202,118.582868,279.136307,269.714844
1913,332.456411,117.320254,282.219673,265.605155
1914,340.868992,122.909906,290.360715,269.531131
1915,343.144006,124.458276,292.346969,267.620722
1916,368.977331,150.832810,322.487436,291.357030
1917,359.426126,144.380176,316.426631,279.727860
1918,360.869668,148.846739,321.595252,280.348468
1919,370.103974,161.354536,334.559034,288.968175
1920,411.035947,168.895707,352.732327,328.393328
1921,406.378380,153.997297,349.399223,318.017869
1922,444.299425,189.897316,387.951575,352.325807
1923,455.005596,201.039796,399.593898,357.946236
1924,447.142945,196.386076,399.828394,345.887133
1925,462.048390,215.090503,414.420714,358.757885
1926,457.347661,213.822027,415.771814,352.171625
1927,493.346352,252.308206,451.385674,386.546541
1928,473.596622,235.413869,435.558183,366.464303
1929,474.115848,237.295846,439.658676,366.642777
1930,324.011477,218.297749,380.622915,210.994115
1931,259.182273,211.358060,328.497825,165.938530
1932,260.065590,245.541201,347.537728,177.814909
1933,240.781409,247.843402,346.327069,173.436906
1934,224.854514,247.195168,346.059487,167.117715
1935,198.312461,231.657279,330.613346,146.513137
1936,201.856685,243.172608,339.125990,153.999386
1937,187.295436,233.721650,330.933323,142.073505
1938,190.778215,240.635215,339.114632,148.397862
1939,180.999658,234.649375,337.523210,141.073966
1940,322.751134,232.324970,387.679596,300.070938
1941,388.115612,232.719143,447.939865,352.578183
1942,420.405015,222.692461,459.804080,379.188313
1943,436.810502,208.102596,459.717500,379.906200
1944,456.146859,203.371969,467.861656,390.116449
1945,465.940841,192.169032,472.783507,394.258271
1946,479.829892,187.792568,478.510229,405.789246
1947,489.648936,184.259409,489.812057,413.940913
1948,495.133028,182.739362,493.390796,419.282878
1949,505.113288,189.750609,504.281486,437.103805
1950,680.558138,219.568241,578.466274,643.333987
1951,763.320497,245.253431,645.142134,709.882926
1952,812.226543,275.825151,682.677982,757.404676
1953,846.222308,308.527193,712.447799,774.124680
1954,881.483911,341.913964,742.025952,791.152388
1955,902.561034,374.974676,775.081094,803.303567
1956,933.804768,430.062696,826.978174,831.490829
1957,956.271610,463.828984,877.420278,848.350762
1958,986.254196,541.605152,935.875844,879.300790
1959,1020.949821,563.437829,1021.833724,913.088183
1960,1074.959782,664.828147,1123.642691,973.151548
1961,1120.991896,736.760308,1186.252207,1014.718456
1962,1162.811290,794.073878,1237.564621,1050.091921
1963,1183.873794,822.122751,1257.746336,1061.358538
1964,1200.178851,875.214514,1251.406297,1070.356662
1965,1207.242969,818.802947,1206.403291,1071.017794
1966,1226.962471,806.712956,1200.707383,1085.977430
1967,1210.951047,767.220825,1158.485462,1067.227570
1968,1224.653784,763.769887,1150.725220,1080.561085
1969,1215.326853,728.929863,1125.964054,1069.229982
1970,1246.819446,746.936225,1139.118144,1089.373592
1971,1221.456028,709.248980,1095.715609,1063.663817
1972,1248.272038,716.448667,1114.494196,1089.410525
1973,1250.404743,693.038858,1111.326594,1091.539895
1974,1262.908143,713.079546,1149.466160,1115.763222
1975,1291.284797,784.065845,1218.032130,1142.775805
1976,1319.929143,814.573299,1250.521075,1171.985946
1977,1346.636552,805.210350,1281.221328,1196.490448
1978,1385.149772,819.621448,1314.894404,1233.558367
1979,1423.506063,732.515197,1308.030303,1270.192651
1980,1487.490385,661.058440,1280.752153,1343.841469
1981,1486.088612,615.031565,1250.596260,1340.314833
1982,1549.506919,606.191726,1310.973118,1401.430756
1983,1524.596885,515.264693,1261.848880,1387.485352
1984,1946.298480,535.358325,1530.492591,1753.088982
1985,1398.427632,446.030958,1428.050449,1128.195137
1986,1561.085379,386.637591,1234.458062,1439.456847
1987,1525.475586,359.890757,1303.365884,1384.515350
1988,1477.138302,271.266255,1289.374314,1326.153326
1989,1431.483763,328.866607,1330.266972,1272.292893
1990,1465.446039,393.927779,1356.305115,1340.589523
1991,1462.713904,466.229417,1409.803509,1455.412101
1992,1544.537326,566.185865,1449.885434,1547.052369
1993,1454.102112,746.515085,1526.088610,1466.275055
1994,1843.897191,866.684429,1737.752797,2053.388956
1995,1776.838553,916.571474,1812.553650,1891.847446
1996,1689.707791,954.885885,1804.447160,1805.685152
1997,1781.996549,968.237282,1827.646728,1927.365676
1998,2020.530351,984.441725,1933.831903,2249.361110
1999,2052.485560,957.207909,2019.029979,2190.582600
2000,1853.492694,975.116588,2045.865811,1896.968839
2001,1748.737469,1007.504919,2010.438082,1818.347313
2002,1894.474644,1074.221816,2124.601947,2121.462998
2003,2805.236736,1079.080463,2367.519468,3488.140714
2004,2199.537416,1145.854848,2420.312761,2247.598067
2005,1915.187383,1157.343100,2193.750567,1928.250349
2006,1722.686429,1198.784625,2134.187337,1608.626072
2007,1515.936252,1160.442075,2005.607208,1459.041293
2008,1346.410483,1229.848054,2001.963140,1273.124437
2009,1130.222502,1161.680030,1889.010777,1063.166868
2010,1002.989442,1039.703308,1771.477095,982.643250
2011,1000.087151,931.521840,1716.009521,984.669699
2012,1149.652327,865.398511,1694.144015,1166.744118
2013,1212.564929,761.605415,1655.214711,1181.593907
2014,1231.390708,694.567662,1581.460920,1245.638209
2015,1248.694937,665.464400,1552.791475,1306.106300
2016,1149.544532,547.185021,1475.824832,1191.253200
2017,1023.873876,511.255874,1427.586366,1124.518716
2018,1059.375508,498.350936,1414.223539,1137.159480
2019,1119.909844,498.106034,1390.014758,1183.033236
2020,1239.238373,502.308019,1424.714633,1395.614596
2021,1481.574784,354.751228,1495.619445,1725.967284
2022,1327.710783,433.659682,1465.072970,1412.484311
2023,1302.345680,268.963358,1373.162336,1383.745068
