"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.019430,0,0,0.018270,0.261157,0.005401
1966,"NaN",0,"NaN",0,0.025263,0,0,0.018635,0.251512,0.006615
1967,"NaN",0,"NaN",0,0.028368,0,0,0.022764,0.242650,0.004647
1968,"NaN",0,"NaN",0,0.035049,0,0,0.023130,0.256678,0.003475
1969,"NaN",0,"NaN",0,0.036648,0,0,0.043592,0.274803,0.004187
1970,"NaN",0,"NaN",0,0.044552,0,0,0.045273,0.291574,0.003643
1971,0.663503,0,"NaN",0,0.014678,0,0,0.045785,0.302198,0.004187
1972,0.668799,0,"NaN",0,0.013126,0,0,0.044908,0.326821,0.004187
1973,0.674319,0,"NaN",0,0.016560,0,0,0.029232,0.390148,0.002805
1974,0.670936,0,"NaN",0,0.018348,0,0,0.041181,0.407591,0.003056
1975,0.689597,0,"NaN",0,0.019241,0,0,0.085138,0.467454,0.003894
1976,0.702631,0,"NaN",0,0.011291,0,0,0.085869,0.503628,0.003894
1977,0.718488,0,"NaN",0,0.018771,0,0,0.182700,0.593848,0.004187
1978,0.736413,0,"NaN",0,0.013408,0,0,0.211201,0.669301,0.005568
1979,0.750467,0,"NaN",0,0.014913,0,0,0.272588,0.728192,0.008374
1980,0.763746,0,"NaN",0,0.013502,0,0,0.256876,0.819229,0.010593
1981,0.782305,0,"NaN",0,0.013455,0,0,0.256511,0.898282,0.011304
1982,0.801113,0,"NaN",0,0.014678,0,0,0.243722,0.933602,0.010676
1983,0.818249,0,"NaN",0,0.022064,0,0,0.327033,0.913869,0.010676
1984,0.834267,0,"NaN",0,0.024087,0,0,0.381843,0.984861,0.011179
1985,0.848161,0,"NaN",0,0.029450,0,0,0.451634,0.967979,0.037681
1986,0.860341,0,"NaN",0,0.047422,0,0,0.487078,0.992651,0.060541
1987,0.874396,0,"NaN",0,0.048786,0,0,0.503887,1.028195,0.094915
1988,0.893381,0,"NaN",0,0.053585,0,0,0.534946,1.081378,0.099143
1989,0.908482,0,"NaN",0,0.066851,0,0,0.598891,1.146989,0.148799
1990,1.236933,0.011519,0,0,0.069113,0,0,0.618229,1.318546,0.143237
1991,1.256129,0.010743,0,0,0.078872,0,0,0.711672,1.404332,0.144959
1992,1.271153,0.011093,0,0,0.102678,0,0,0.776145,1.513837,0.176943
1993,1.286963,0.011157,0,0,0.094647,0,0,0.823288,1.614473,0.206268
1994,1.297028,0.016387,0,0,0.084980,0,0,0.974993,1.596028,0.206341
1995,1.304036,0.022604,0,0,0.088282,0,0,1.028104,1.766953,0.227079
1996,1.304947,0.023936,0,0,0.093937,0,0,1.070299,1.900476,0.270680
1997,1.301385,0.027874,0,0,0.062440,0,0,1.116411,2.105154,0.333824
1998,1.280652,0.033575,0,0,0.110321,0,0,1.076362,2.005547,0.358243
1999,1.264257,0.040258,0,0,0.110494,0,0,1.169702,2.099623,0.493070
2000,0.875091,0.049776,0,0,0.106622,0,0,1.188185,2.293031,0.551050
2001,0.846739,0.061249,0,0,0.123264,0,0,1.228845,2.373577,0.699594
2002,0.825562,0.062960,0,0,0.104374,0,0,1.335724,2.384683,0.721641
2003,0.809551,0.063147,0,0,0.094998,0,0,1.424094,2.449693,0.968712
2004,0.786396,0.066370,0,0,0.100358,0,0,1.303279,2.592471,0.890570
2005,0.765341,0.065452,0.000075,0,0.110556,0,0,1.310168,2.589902,1.021498
2006,0.780719,0.065629,0.000166,0,0.098573,0,0,1.336009,2.493517,1.190840
2007,0.752048,0.068789,0.000738,0,0.114885,0,0.000000,1.247113,2.630606,1.502385
2008,0.742690,0.080976,0.000796,0,0.116622,0.000001,0.000003,1.429009,2.683501,1.317855
2009,0.712694,0.090036,0.003944,0,0.114451,0.000001,0.000037,1.515629,2.696215,1.361955
2010,0.697638,0.090262,0.007340,0,0.174424,0.000005,0.000036,1.585713,2.853595,1.546630
2011,0.685506,0.091624,0.011817,0,0.123334,0.000008,0.000047,1.538435,3.059112,1.786556
2012,0.641646,0.092230,0.022021,0,0.126340,0.000030,0.000046,1.546963,3.216668,1.820540
2013,0.615728,0.090514,0.034497,0,0.166038,0.000054,0.000001,1.528422,3.109126,1.586723
2014,0.605482,0.096512,0.060732,0,0.147864,0.000066,0,1.532636,3.096102,1.688651
2015,0.557485,0.098881,0.030119,0,0.133210,0.000051,0.000036,1.585335,2.954144,1.916186
2016,0.525478,0.105292,0.099014,0,0.179995,0.000203,0.000055,1.635162,2.849261,1.959538
2017,0.496324,0.124108,0.084662,0,0.178510,0.000278,0,1.602656,3.055542,2.037993
2018,0.694436,0.270968,0.123439,0,0.206078,0.000860,0.001809,1.630117,3.151961,2.360626
2019,0.665430,0.268385,0.210537,0,0.200807,0.001122,0.004593,1.636864,3.071926,2.884432
2020,0.708788,0.283324,0.276503,0,0.229984,0.001616,0.004491,1.532899,2.705326,2.755368
2021,0.754851,0.315815,0.305930,0,0.232647,0.001814,0.004117,1.545638,2.817004,2.747627
2022,0.841887,0.387176,0.343949,0,0.256182,0.004165,0.003341,1.585727,3.089140,4.379438
2023,0.795105,0.410255,0.404552,0,0.231686,0.006666,0.004498,1.636019,3.096231,4.319663
