"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.055953,0,0,0,93.191801,32.552792
1966,"NaN",0,"NaN",0,0.057705,0,0,0,105.257159,36.586031
1967,"NaN",0,"NaN",0,0.055045,0,0,0,110.438275,31.074977
1968,"NaN",0,"NaN",0,0.045925,0,0,0,119.226555,27.654344
1969,"NaN",0,"NaN",0,0.047832,0,0,0,142.514957,25.113154
1970,2.701625,0,"NaN",0,0.051896,0,0,0,157.660846,19.977386
1971,2.766846,0,"NaN",0,0.051597,0,0,0,154.750683,12.154987
1972,2.567115,0,"NaN",0,0.051291,0,0,0,162.753791,12.344184
1973,2.553019,0,"NaN",0,0.051009,0,0,0,149.662004,18.815844
1974,2.540343,0,"NaN",0,0.050756,0,0,0,134.824829,17.686030
1975,2.641847,0,"NaN",0,0.044195,0,0,0,132.606493,16.979946
1976,2.780199,0,"NaN",0,0.039824,0,0,0,140.519213,23.495436
1977,2.780788,0,"NaN",0,0.054327,0,0,0,139.900351,26.943911
1978,3.071093,0,"NaN",0,0.056258,0,0.006251,0,139.182988,29.601386
1979,3.809417,0,"NaN",0,0.060302,0,0.012476,0,132.861958,35.228731
1980,4.751246,0,"NaN",0,0.070824,0,0.021808,0,113.316708,50.218969
1981,5.715839,0,"NaN",0,0.073709,0,0.021801,0,106.706544,40.124668
1982,6.148957,0,"NaN",0,0.062919,0,0.038416,0,91.936765,48.407443
1983,6.433229,0.074007,"NaN",0,0.069592,0,0.056297,0.102534,87.010281,46.247907
1984,6.762718,0.074050,"NaN",0,0.062774,0,0.069010,0.828086,86.065803,48.774332
1985,6.953674,0.080811,"NaN",0,0.061757,0,0.106879,4.721076,88.727989,59.469554
1986,7.511082,0.114485,"NaN",0,0.059471,0,0.261171,8.415967,87.557726,60.156684
1987,8.570129,0.136875,"NaN",0,0.061108,0,0.361247,10.676775,80.614109,59.024648
1988,8.555225,0.179348,"NaN",0,0.068114,0,0.605761,13.010031,80.059681,55.177052
1989,8.549785,0.282042,"NaN",0,0.047483,0,0.888284,13.845498,76.967782,45.277427
1990,7.920503,0.469093,"NaN",0,0.057937,0,1.262822,14.728595,75.239179,49.566557
1991,8.570999,0.790884,"NaN",0,0.052418,0,1.527334,16.956072,76.131799,67.050325
1992,8.954164,1.156861,"NaN",0,0.056975,0,1.882840,17.769667,75.202815,55.664427
1993,9.268403,1.610799,"NaN",0,0.056364,0,2.119696,19.898118,78.455453,58.184853
1994,9.070927,1.263852,"NaN",0,0.066560,0,2.321445,22.149097,83.145713,62.329821
1995,9.455614,1.419899,"NaN",0,0.061612,0,2.393902,25.542330,86.217732,51.890375
1996,10.028335,1.819517,"NaN",0,0.039089,0.000326,2.484880,29.969101,93.197595,71.043272
1997,10.327659,2.124596,"NaN",0,0.038729,0.000644,3.901531,31.187448,89.553043,52.599759
1998,10.218736,2.338201,"NaN",0,0.054843,0.000804,5.664906,33.491792,86.280401,44.520471
1999,10.667586,2.849104,"NaN",0,0.061031,0.001762,6.061105,34.981643,85.294285,37.254886
2000,11.125414,2.796470,"NaN",0,0.060196,0.002392,8.453693,34.390848,82.597520,31.130606
2001,12.224227,3.240358,"NaN",0,0.054451,0.002367,8.495199,35.803497,78.924279,32.782130
2002,12.902939,4.014865,"NaN",0,0.062124,0.002502,9.527572,36.020740,76.122644,32.711656
2003,14.828157,5.309776,"NaN",0,0.041016,0.002940,10.758570,36.297285,73.375068,44.485316
2004,16.019134,6.176655,"NaN",0,0.050763,0.003523,12.610426,35.996300,71.822027,33.977831
2005,17.228221,6.710112,"NaN",0,0.042664,0.004098,12.541409,34.438800,72.457456,28.509696
2006,17.752733,6.464005,"NaN",0,0.043918,0.004155,11.463570,34.947457,72.863165,42.699203
2007,19.360654,6.511862,"NaN",0,0.052386,0.004634,13.321619,31.199138,73.141606,35.631180
2008,19.324334,6.558763,"NaN",0,0.047430,0.004821,12.736007,31.216743,71.868295,31.179566
2009,19.802940,6.904282,"NaN",0,0.034383,0.006822,12.225985,29.852881,64.253465,30.486312
2010,23.444882,9.510825,"NaN",0,0.037157,0.011091,14.057742,33.620664,66.105540,29.490866
2011,22.342296,9.016743,"NaN",0,0.030045,0.026948,17.408297,28.067553,62.721544,24.427171
2012,22.391701,9.122225,"NaN",0,0.030797,0.183042,18.099443,26.097389,57.732608,19.063224
2013,22.556678,8.811930,"NaN",0,0.023405,0.902669,19.400638,24.508931,56.129137,24.107711
2014,22.514212,8.748832,"NaN",0,0.026067,1.027833,22.572861,20.956830,55.682247,19.022281
2015,23.797086,8.502127,"NaN",0,0.030787,1.031761,24.131915,20.982278,56.384823,13.466084
2016,25.784070,9.756896,"NaN",0,0.032546,1.256044,21.584881,21.228693,56.178054,15.503916
2017,28.517501,12.516031,"NaN",0,0.029845,1.254901,24.681005,20.180921,55.535632,11.525941
2018,28.195050,11.737859,"NaN",0,0.024546,1.573990,22.961335,19.483546,55.810841,11.719425
2019,28.377754,11.783935,"NaN",0,0.027760,1.577146,26.441870,17.998999,55.677057,6.568686
2020,29.064613,11.676213,"NaN",0,0.027694,1.915928,26.502888,14.352613,47.000898,5.753140
2021,34.311542,17.114089,"NaN",0,0.026219,2.106193,25.833186,14.570800,47.355995,7.624952
2022,30.860582,14.209232,"NaN",0,0.023845,3.514397,30.360633,10.361343,53.120627,7.454348
2023,30.426433,13.000952,"NaN",0,0.031143,5.501113,30.684358,9.928929,53.335628,4.927889
