"Year","BLUE","H&C2023","OSCAR","LUCE"
1930,134.106614,48.270599,44.040254,114.564376
1931,138.389793,47.905994,44.192676,119.239018
1932,138.689875,48.480472,45.078778,114.999770
1933,138.253419,50.166462,46.818848,116.371974
1934,146.816883,51.568125,48.902675,123.732034
1935,147.295292,51.593773,49.601913,126.609264
1936,142.878816,50.928171,47.023959,119.391184
1937,143.671009,54.299344,50.906444,121.076440
1938,148.063962,54.942303,53.242940,125.723601
1939,145.230371,54.081190,51.155999,122.154975
1940,177.502590,55.306285,54.034987,147.900474
1941,209.755793,57.316905,61.373759,175.813779
1942,220.220140,58.835303,66.915119,185.098831
1943,221.689001,58.051427,64.906807,177.261535
1944,228.631512,58.728827,67.082051,185.670269
1945,231.141645,59.448180,69.493842,187.201271
1946,226.567544,60.658326,69.828219,179.690364
1947,229.685351,62.607684,71.697335,182.485593
1948,228.564790,64.473320,73.503760,183.027865
1949,226.148382,65.876485,74.498866,182.077863
1950,222.916478,67.199445,74.866219,178.466845
1951,223.239423,69.356516,77.917342,177.620937
1952,231.012635,72.025190,79.647922,182.587709
1953,235.053624,75.077852,83.694077,185.679795
1954,241.081087,77.857289,84.464213,187.980457
1955,251.328306,80.429856,87.217160,196.942272
1956,258.322589,82.843040,91.621654,200.185828
1957,259.679185,85.485883,92.960004,195.398665
1958,275.782612,88.522900,95.036429,209.403902
1959,248.509701,91.432885,95.674368,196.374828
1960,164.250745,94.110133,86.802542,123.637723
1961,216.892935,94.811643,92.134797,168.730974
1962,305.012208,96.702706,106.410804,236.937250
1963,269.701214,97.606578,109.411876,208.985290
1964,245.259953,101.455940,105.728750,187.014151
1965,245.409004,102.313096,103.920420,185.211609
1966,242.759492,100.073476,105.673387,181.420872
1967,226.311027,101.514344,101.018862,166.071936
1968,219.944351,103.392840,100.437788,166.785756
1969,251.985994,104.996353,106.199758,186.612247
1970,208.586134,107.745306,108.119913,153.827691
1971,404.710051,117.367227,127.098847,316.650098
1972,526.795667,128.576722,159.800853,399.808572
1973,552.377275,135.648095,176.135881,410.176446
1974,422.122808,142.682242,170.924831,298.289281
1975,346.463883,143.376204,159.314897,236.991807
1976,352.538282,139.497603,153.236687,245.188761
1977,342.196569,131.529100,145.823829,244.842513
1978,309.295388,130.797582,142.906149,223.701636
1979,266.519910,124.142512,129.574612,193.603159
1980,293.890319,121.618749,135.062661,219.519400
1981,315.671920,118.164366,135.765563,230.689141
1982,225.730869,111.400219,124.780268,156.744235
1983,191.645630,110.025890,115.133249,131.108252
1984,292.237013,109.221715,121.417229,213.128102
1985,235.906054,110.199930,123.600863,164.885936
1986,287.302118,109.998776,123.357024,209.037062
1987,203.501784,102.772415,116.670297,134.642767
1988,139.584550,96.956328,104.086912,92.076430
1989,116.710711,88.930996,87.335580,76.258539
1990,125.747381,79.479781,85.361051,85.670256
1991,82.061619,67.668108,77.544640,56.846264
1992,61.673254,59.796114,67.252610,48.530266
1993,78.814728,58.312487,63.892246,62.424594
1994,92.096435,39.140900,64.704005,73.856311
1995,97.902227,29.557964,60.388692,78.770834
1996,99.480531,23.620452,59.579535,76.471491
1997,88.506705,19.205003,48.505351,67.027201
1998,88.749408,15.591602,44.661742,67.731055
1999,85.768121,10.108903,47.854735,65.187543
2000,88.072118,3.485490,40.981071,68.119073
2001,91.154971,1.218976,40.927833,71.394799
2002,87.831173,8.630002,41.221136,69.262644
2003,92.023668,9.591253,39.648840,73.153592
2004,93.329371,11.477627,37.486201,73.632147
2005,95.256342,15.459992,37.725313,74.852735
2006,94.471294,20.975924,41.208495,73.408496
2007,118.972315,34.323143,50.169833,91.118844
2008,101.003143,40.920285,58.111370,76.635674
2009,96.139696,46.896525,56.178940,77.643824
2010,105.360848,61.548678,61.054111,84.732748
2011,81.858084,66.895040,70.956987,63.229208
2012,64.354569,61.767932,53.065309,52.903690
2013,57.575070,60.163979,48.431705,52.023487
2014,68.307219,61.069976,43.315955,60.080880
2015,53.689911,44.677167,33.687915,49.852750
2016,47.365078,37.759608,22.143897,47.310997
2017,44.956401,19.716827,20.329594,44.345355
2018,39.809250,15.454422,12.456501,42.922624
2019,37.245989,11.992345,4.972414,41.453030
2020,35.445463,9.347890,6.270570,41.475601
2021,34.720284,0.984663,7.568065,36.966902
2022,33.791093,-1.684817,12.422096,39.314647
2023,32.980030,4.493310,3.544957,37.528447
