"Year","BLUE","H&C2023","OSCAR","LUCE"
1895,26.330786,10.269349,29.534441,52.772116
1896,25.433803,10.524913,29.000413,51.132842
1897,24.943926,11.362137,28.860925,49.998724
1898,24.302506,12.122271,28.553112,48.785537
1899,24.439466,13.619638,29.004187,48.427857
1900,24.633328,14.686081,29.028700,47.309971
1901,24.238532,15.373741,28.471845,46.317540
1902,23.884004,16.379985,28.617892,45.476029
1903,23.757120,17.627577,28.364490,44.918295
1904,23.613088,18.619239,27.820496,44.394709
1905,23.640201,19.258240,28.513358,44.431679
1906,23.460812,19.048953,28.073568,44.263685
1907,22.823679,17.686641,27.590909,43.636628
1908,22.689357,16.289668,27.320982,43.515203
1909,22.430788,14.666516,27.034238,43.269019
1910,14.844769,13.267857,25.102504,33.840154
1911,8.509860,12.599104,22.266091,27.660415
1912,2.165277,11.452821,21.942194,21.651016
1913,-3.303206,10.805869,20.016688,16.717989
1914,-8.596367,9.992278,18.643385,12.019569
1915,-13.924263,8.846032,17.852987,7.432461
1916,-18.610885,8.044972,16.509801,3.607538
1917,-23.283218,6.951194,14.829600,-0.115709
1918,-27.182630,6.311496,13.782063,-2.988761
1919,-32.030505,4.434539,13.090336,-6.754840
1920,-18.385219,4.466379,14.765224,5.280923
1921,-8.248140,3.327425,17.388062,12.936741
1922,1.060581,2.095442,20.213116,19.764129
1923,10.021736,1.033468,19.951909,26.066282
1924,17.992732,-0.540403,20.457211,31.219735
1925,26.095777,-1.518435,20.872526,37.024683
1926,33.522339,-2.729057,21.611884,41.996512
1927,40.391643,-4.073855,22.247625,46.319335
1928,47.180485,-4.995314,22.255539,50.578442
1929,52.607382,-6.331099,22.774215,53.968815
1930,36.362745,-8.052556,19.385821,44.205317
1931,28.108303,-10.103956,15.839545,37.630965
1932,22.795906,-10.905127,13.568378,32.919574
1933,17.387549,-12.417772,13.640009,28.023921
1934,13.203590,-13.118952,11.082171,24.371609
1935,8.374328,-14.838357,11.524965,18.890924
1936,4.419334,-16.018458,10.435548,14.507608
1937,0.660729,-17.309799,9.658121,10.503919
1938,-2.764928,-18.561934,8.801771,6.989813
1939,-6.090887,-19.986864,8.563867,3.712035
1940,-12.039501,-21.718030,9.660686,0.156416
1941,-17.278435,-23.113062,8.856108,-3.334130
1942,-21.914604,-24.198302,6.737180,-6.211469
1943,-26.276413,-25.292812,4.270465,-8.846472
1944,-31.013562,-27.030940,3.797809,-11.870664
1945,-35.590154,-28.829708,3.372272,-13.561160
1946,-39.624878,-30.296407,1.743111,-14.882472
1947,-43.282172,-31.589872,1.327944,-16.005012
1948,-46.911841,-33.054153,-0.178217,-17.281183
1949,-50.116229,-34.324169,-1.649789,-18.348872
1950,-36.433680,-35.205324,1.231470,-5.585328
1951,-26.438471,-36.283456,1.939392,3.866216
1952,-17.752666,-37.307947,5.412974,12.591739
1953,-10.071017,-37.551420,3.371649,20.571052
1954,-4.127716,-38.704078,5.299060,27.121807
1955,0.849572,-40.429565,4.865572,33.404102
1956,4.314323,-41.707349,5.638017,38.865440
1957,6.298086,-42.712274,2.688020,43.641904
1958,5.822133,-44.178863,2.461365,47.080458
1959,5.207790,-44.197073,0.608700,50.870646
1960,2.262557,-46.022588,1.679248,41.822105
1961,-1.399062,-47.186897,0.388054,33.549599
1962,-4.534823,-48.972218,2.012305,28.249403
1963,-5.407441,-49.597992,1.948295,25.711717
1964,-10.641722,-50.662128,1.889378,15.943127
1965,-9.727297,-52.186718,3.320024,14.753426
1966,-12.894825,-53.576950,2.483129,7.891340
1967,-12.742586,-55.078824,1.670051,6.451571
1968,-16.605358,-56.683546,1.908138,1.825661
1969,-15.951077,-57.656777,1.843688,0.337381
1970,-16.104856,-58.591867,2.942742,-4.335465
1971,-17.725040,-59.310927,0.422789,-6.580141
1972,-17.738340,-60.100848,1.164602,-7.874046
1973,-17.755194,-60.305043,0.568909,-8.557199
1974,-16.422927,-60.500811,1.657300,-7.047264
1975,-15.876442,-60.439842,-0.342181,-6.784995
1976,-15.519385,-60.075310,1.501361,-5.807733
1977,-15.330542,-59.696233,1.297422,-5.246188
1978,-15.651912,-59.564256,1.938512,-5.235087
1979,-15.219633,-59.342437,1.208021,-4.229135
1980,-16.531418,-59.444076,2.441433,-4.556990
1981,-15.750803,-58.441936,1.454571,-4.553473
1982,-14.601516,-57.556640,-0.399742,-3.815543
1983,-7.507976,-57.671543,0.781128,0.301730
1984,-10.818876,-57.257694,1.978523,-0.746723
1985,-11.303220,-56.514892,2.871807,-0.561068
1986,-10.372967,-55.461565,1.770848,0.390582
1987,-10.905273,-54.263180,2.874225,0.077677
1988,-10.377437,-54.432531,0.833487,0.182870
1989,-9.839525,-53.989443,-0.729173,0.118164
1990,-9.821059,-53.934263,-1.343662,0.796151
1991,-9.529478,-51.972924,-1.559142,0.717851
1992,-8.939317,-51.032448,-1.701672,0.743242
1993,-8.255395,-50.187713,0.046093,1.031453
1994,-5.219771,-49.468690,0.102739,0.945715
1995,-12.269160,-49.433259,0.940182,-6.686067
1996,-10.496261,-49.372913,2.299490,-4.262624
1997,-8.700021,-48.255869,1.293245,0.492405
1998,-4.420616,-47.307589,1.874392,1.111401
1999,-7.030007,-46.678554,1.554599,-1.791220
2000,-18.692409,-46.561123,1.275622,-7.543113
2001,-32.907373,-48.813567,2.415675,-16.494888
2002,-42.781230,-51.781883,-0.321479,-20.951118
2003,-28.646105,-54.543147,-0.629512,-17.215377
2004,-43.036611,-58.220704,0.650800,-24.525424
2005,-34.618461,-60.760039,-1.684780,-8.805361
2006,-47.637643,-62.691003,-4.109213,-23.450296
2007,-32.854062,-62.760143,-2.664131,-8.093703
2008,-35.491849,-64.042616,-4.166591,-9.701906
2009,-61.783137,-66.253327,-2.298794,-30.947573
2010,-33.447264,-68.048614,4.369100,-13.630996
2011,-49.649618,-70.419992,-1.925982,-18.108331
2012,-52.345589,-71.933956,-4.100346,-19.848401
2013,-47.315907,-72.516129,-4.441611,-12.357500
2014,-47.839272,-71.375783,-7.398312,-13.938479
2015,-46.657816,-69.126526,-7.954397,-17.317163
2016,-43.778241,-61.215144,-4.632652,-15.163720
2017,-42.510791,-58.944637,-2.391126,-15.668070
2018,-34.278589,-52.636548,-4.284022,-11.845382
2019,-30.699410,-48.540819,-2.698389,-12.860384
2020,-35.397757,-44.926905,-2.749246,-14.599538
2021,-34.215824,-44.893526,-1.303065,-12.910031
2022,-32.742676,-44.932145,-3.575295,-13.330328
2023,-31.193611,-44.932145,-2.338328,-12.531320
