"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.000255,0.809777,0,0,0.065741,3.679357,2.039482
1966,"NaN",0,"NaN",0.005966,0.844694,0,0,0.067463,4.392246,2.173582
1967,"NaN",0,"NaN",0.006425,0.729726,0,0,0.069790,5.202143,2.387501
1968,"NaN",0,"NaN",0.010665,0.781887,0,0,0.075942,5.924103,2.456838
1969,"NaN",0,"NaN",0.011053,0.802113,0,0,0.083972,7.263085,2.624338
1970,"NaN",0.002479,"NaN",0.046795,0.802645,0,0,0.128597,8.798812,2.528299
1971,"NaN",0.002407,"NaN",0.081823,0.896323,0,0,0.137886,9.480267,2.295598
1972,"NaN",0.002539,"NaN",0.096839,0.905903,0,0,0.137941,10.419746,2.243237
1973,"NaN",0.002595,"NaN",0.099158,0.710863,0,0,0.191953,11.777285,2.371757
1974,"NaN",0.003142,"NaN",0.201226,0.880142,0,0,0.262343,11.154179,2.514045
1975,"NaN",0.003866,"NaN",0.256653,0.887870,0,0,0.314221,11.053905,2.351748
1976,"NaN",0.003755,"NaN",0.348119,0.889829,0,0,0.376685,11.577516,2.299646
1977,"NaN",0.005453,"NaN",0.323398,0.776756,0,0,0.460026,11.690012,2.169564
1978,"NaN",0.008454,"NaN",0.605886,0.745662,0,0,0.645639,11.788587,1.964637
1979,"NaN",0.011234,"NaN",0.719068,0.859522,0,0,0.766040,11.597196,2.098131
1980,"NaN",0.011149,"NaN",0.843672,0.939883,0,0,0.906514,10.336172,2.437418
1981,"NaN",0.011610,"NaN",0.897086,0.932452,0,0,0.908318,9.746990,2.732652
1982,0.158255,0.111836,"NaN",1.046328,0.868709,0,0,0.930180,9.199346,2.606210
1983,0.166767,0.124917,"NaN",1.167489,0.897100,0,0,1.001028,9.434241,2.568897
1984,0.180326,0.137508,"NaN",1.371514,0.762375,0,0,1.346331,9.245461,2.872730
1985,0.186385,0.144035,"NaN",1.630098,0.882207,0,0,1.442152,9.035251,2.998175
1986,0.189167,0.156860,"NaN",1.689261,0.860299,0,0,1.467425,9.081219,2.855072
1987,0.197975,0.168215,"NaN",1.926610,0.796120,0,0,1.504964,9.502913,2.913575
1988,0.211226,0.181982,"NaN",1.776366,0.961162,0,0,1.596204,10.073523,3.149179
1989,0.222989,0.194142,"NaN",1.898102,0.976598,0,0,1.658015,10.336945,3.154191
1990,0.175620,0.128118,"NaN",1.987556,0.925011,0.000011,0,1.811372,10.543675,3.267683
1991,0.176461,0.131625,"NaN",2.131815,1.005074,0.000011,0,1.915252,10.883121,3.241731
1992,0.173101,0.133898,"NaN",2.217026,0.852103,0.000112,0,1.991190,11.153412,3.186917
1993,0.165146,0.130640,"NaN",2.530268,0.985529,0.000240,0.000010,2.004979,10.959355,3.250100
1994,0.167630,0.150937,"NaN",2.638017,0.686208,0.000309,0.000010,2.144213,11.563362,3.403172
1995,0.174198,0.160309,"NaN",2.930579,0.838764,0.000420,0.000010,2.182233,11.643064,3.527480
1996,0.174883,0.170559,"NaN",3.028775,0.821519,0.000580,0.000020,2.328381,11.735960,3.620097
1997,0.181064,0.184103,"NaN",3.280635,0.920168,0.001025,0.000010,2.416852,11.607672,3.718606
1998,0.167899,0.181345,"NaN",3.329840,0.948260,0.001525,0.000075,2.489900,11.282916,3.544990
1999,0.175723,0.185094,"NaN",3.240572,0.891979,0.002321,0.000387,2.615107,11.453463,3.729518
2000,0.180935,0.180871,"NaN",3.259844,0.899175,0.003663,0.001160,2.723941,11.445139,3.998172
2001,0.165814,0.179581,"NaN",3.253051,0.862338,0.005285,0.002665,2.798222,11.073634,4.093757
2002,0.201663,0.189781,"NaN",3.168745,0.846929,0.007299,0.004340,2.737657,10.894007,4.348469
2003,0.210274,0.200298,"NaN",2.305058,0.965449,0.009960,0.008686,3.005936,11.222563,4.468534
2004,0.228088,0.202290,"NaN",2.845734,0.950949,0.013192,0.014938,2.901746,10.973967,4.586769
2005,0.269703,0.244052,"NaN",2.898673,0.799526,0.016803,0.019689,2.978207,11.106423,4.805331
2006,0.277966,0.242277,"NaN",2.991049,0.909691,0.020442,0.021870,3.187812,10.711952,4.723711
2007,0.304619,0.249851,"NaN",2.725397,0.758467,0.023540,0.027892,3.434042,10.410048,4.958653
2008,0.282949,0.239791,"NaN",2.443800,0.760379,0.026241,0.029792,3.567582,10.009624,5.093211
