"Year","BLUE","H&C2023","OSCAR","LUCE"
1950,80.192246,18.078982,67.458783,59.211742
1951,69.378976,14.435757,63.909760,46.457322
1952,73.745328,14.161983,63.167690,53.120232
1953,73.644495,13.460547,64.095451,52.324265
1954,66.708909,12.596795,60.777553,44.526137
1955,70.249689,12.443530,59.501345,49.795336
1956,68.305131,10.325372,60.359234,47.631597
1957,75.553475,17.749882,67.503741,54.968610
1958,71.710929,13.808187,62.038372,51.229205
1959,85.241165,12.726244,65.009729,66.594702
1960,68.206606,9.120649,62.619922,44.071691
1961,70.674786,12.185401,59.527726,49.532663
1962,60.205566,6.025558,51.396357,39.383493
1963,62.507510,4.229319,49.874918,43.017742
1964,57.623948,0.563780,45.381681,38.157226
1965,52.779224,-2.798527,42.853888,33.635776
1966,50.598045,-4.217630,38.603171,31.315439
1967,51.886930,-1.699730,39.668772,33.083099
1968,42.754923,-7.000695,31.324489,24.077683
1969,46.462964,-9.062574,28.147874,28.862977
1970,42.652734,-6.715086,28.340967,22.838005
1971,36.249344,-11.548415,19.285977,17.471124
1972,29.517807,-17.890213,8.591384,11.167029
1973,28.384422,-16.560217,7.835794,10.589583
1974,27.352053,-16.223166,6.763268,9.849418
1975,24.289206,-17.513957,-0.519775,7.286377
1976,16.971428,-24.685431,-7.186533,0.444810
1977,16.433260,-24.761165,-9.636173,0.255527
1978,16.936584,-23.691314,-10.420160,1.276318
1979,11.221586,-29.727095,-19.208264,-4.313334
1980,9.853778,-30.805959,-16.493240,-5.334234
1981,7.542234,-32.302813,-17.938175,-7.260949
1982,8.722152,-31.174558,-20.182594,-5.679053
1983,3.776558,-35.786398,-24.907469,-10.184491
1984,9.578759,-30.677463,-16.947905,-4.518738
1985,6.522213,-33.307006,-23.051250,-6.814087
1986,6.511514,-32.777924,-20.628283,-6.377009
1987,7.687732,-31.134327,-23.783427,-4.556807
1988,3.491462,-34.598932,-26.247174,-8.391732
1989,0.697955,-36.915826,-33.581586,-10.910732
1990,3.359192,-33.179242,-30.984506,-7.557293
1991,1.923014,-24.791723,-31.223729,-8.440903
1992,0.968395,-28.018278,-33.527762,-9.153954
1993,-2.578613,-31.214202,-35.996821,-11.886639
1994,3.294156,-27.429583,-34.382793,-4.952409
1995,-5.534619,-32.801447,-38.436826,-14.358373
1996,-5.362374,-31.483946,-36.930775,-13.211908
1997,-4.482171,-28.892619,-38.164407,-11.641847
1998,-2.685016,-28.874115,-40.949743,-8.761687
1999,-10.899484,-33.717484,-44.526504,-17.445843
2000,6.704680,-27.759307,-32.652725,5.731595
2001,-5.942532,-30.852859,-32.863625,-12.445765
2002,-11.873045,-34.461239,-41.638722,-17.125133
2003,-13.452413,-35.434507,-42.176560,-17.512198
2004,-17.559134,-38.533225,-48.697271,-20.470292
2005,-14.828868,-34.982150,-42.089614,-17.759848
2006,-6.755463,-26.297114,-35.193489,-9.183706
2007,-12.583202,-31.523700,-40.419269,-14.577261
2008,-9.902070,-28.809299,-36.310423,-11.889717
2009,-13.041825,-31.600828,-39.481652,-15.580684
2010,-12.946488,-30.608690,-39.317285,-14.858473
2011,-10.531472,-28.050375,-34.427640,-12.097282
2012,-8.698006,-28.432530,-32.033399,-10.535063
2013,-7.068845,-25.729158,-28.512625,-8.448451
2014,-4.952152,-23.521488,-24.421806,-5.905452
2015,-4.235694,-21.462943,-23.866746,-4.743891
2016,-5.932785,-23.532406,-24.649670,-6.137566
2017,-4.065135,-21.743129,-18.957133,-3.953493
2018,-0.549453,-18.125368,-16.838059,-0.256883
2019,-1.398732,-20.178417,-17.819498,-1.855193
2020,1.123676,-18.046189,-15.505388,1.584753
2021,2.525375,-17.761313,-13.768836,3.121068
2022,1.944851,-19.456096,-13.772573,2.586234
2023,3.023789,-19.456096,-14.180559,3.686204
