"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,8.085204,0,"NaN",0.066410,63.846728,0,0,39.619632,117.536062,32.909522
1966,8.233014,0,"NaN",0.087608,69.533781,0,0,42.582882,121.571467,31.673595
1967,9.309513,0,"NaN",0.076583,69.856876,0,0,44.438440,127.556641,30.838800
1968,10.814768,0,"NaN",0.452318,69.934204,0,0,48.711088,133.670883,32.980350
1969,11.789327,0,"NaN",0.256907,76.237063,0,0,53.655510,137.186050,31.384171
1970,14.685711,0,"NaN",0.494202,78.536368,0,0,58.168569,143.566211,33.065336
1971,14.585165,0,"NaN",1.991332,79.009954,0,0,60.798321,144.378808,30.776462
1972,14.333626,0,"NaN",3.314734,87.010946,0,0,67.358764,149.741933,28.605686
1973,14.542022,0,"NaN",6.924728,92.086064,0,0,70.742273,161.526684,29.094706
1974,14.185248,0,"NaN",6.580642,98.305355,0,0,70.537276,162.069830,29.159487
1975,11.260467,0,"NaN",5.549872,93.157954,0,0,71.822068,157.657278,27.971414
1976,11.302394,0.346590,"NaN",7.589136,96.582956,0,0,71.513947,159.388300,32.684100
1977,11.293718,0.518015,"NaN",11.346467,98.818045,0,0,74.145828,158.785636,41.283096
1978,12.099602,0.542880,"NaN",13.301099,104.509002,0,0,74.081555,162.205980,33.595473
1979,12.293508,0.638200,"NaN",14.876473,107.299811,0,0,74.415675,166.715585,31.474741
1980,13.064434,0.609490,"NaN",15.849653,109.071658,0,0,73.066357,161.792213,37.876450
1981,12.294755,0.878944,"NaN",16.492992,114.111742,0,0,70.028697,151.361008,38.199153
1982,12.021743,0.979273,"NaN",15.601229,109.326829,0,0,73.316056,135.855124,39.905195
1983,13.128922,0.944795,"NaN",19.579635,111.633314,0,0,69.199999,126.435836,41.324330
1984,13.039177,1.049003,"NaN",20.831434,118.967915,0,0,76.088163,126.426599,45.596968
1985,13.732126,0.745706,"NaN",23.921496,125.071965,0,0.000412,79.065463,125.789133,43.417793
1986,14.206846,0.820662,"NaN",27.875412,126.617805,0,0.000408,75.299012,127.240973,39.821418
1987,14.179997,1.005011,"NaN",29.853183,127.324506,0,0.000403,75.286044,129.722753,42.279709
1988,13.939926,1.064978,"NaN",31.567736,122.046886,0,0.000397,81.689541,134.628573,44.762415
1989,13.230276,1.466630,"NaN",29.739161,113.486944,0,0.000391,86.917381,137.669914,43.964474
1990,16.723744,1.642940,0,26.762749,113.807477,0,0.000739,82.993786,125.323913,41.080472
1991,16.515132,1.634218,0,30.751508,116.755798,0,0.000729,82.497796,117.277624,39.255976
1992,16.467473,1.810080,0,28.835912,118.355003,0.000771,0.022156,86.426702,118.930115,39.521912
1993,16.307775,1.930945,0,33.239071,119.645564,0.000762,0.021908,90.675280,119.117708,34.697545
1994,18.189040,2.273311,0,37.744173,120.425549,0.000754,0.021671,92.856895,120.350094,36.392194
1995,18.597191,2.800598,0,33.887237,121.413101,0.001396,0.021443,94.951284,124.957378,37.639559
1996,17.550471,2.923486,0,31.798237,127.549813,0.002120,0.022302,95.563647,126.728234,38.017867
1997,17.302858,3.141232,0,28.015225,124.210473,0.002475,0.022086,96.503942,129.347664,39.350123
1998,18.007145,3.426160,0.147500,24.056994,116.841453,0.003569,0.021894,94.054719,130.699721,41.704589
1999,18.724545,3.380751,0.170640,24.523028,120.809733,0.004644,0.056728,99.701072,132.105782,39.753087
2000,16.616328,3.339733,0.181636,24.067931,123.773094,0.005697,0.091591,104.680548,130.137624,41.673403
2001,15.115104,3.585220,0.179273,24.931585,113.092456,0.006679,0.112232,97.588693,132.429071,42.862083
2002,16.020708,3.685835,0.177443,24.143856,117.172048,0.007628,0.135866,100.528538,135.972585,42.671607
2003,16.121533,3.422670,0.191401,23.564607,110.990077,0.007525,0.227832,102.223563,139.720166,42.166673
2004,17.529262,3.530777,0.190168,27.999842,110.007620,0.004637,0.307204,99.070719,144.502483,39.467539
2005,16.583232,3.265883,0.222362,28.064040,115.816804,0.005440,0.501546,97.880281,139.198670,38.926164
2006,15.735986,3.157380,0.222204,29.394180,111.115223,0.006612,0.778705,96.356165,139.035625,37.340616
2007,15.532222,3.144162,0.846425,27.593698,113.873978,0.008054,0.931531,102.598268,141.329791,38.645039
2008,14.147762,2.760319,1.006653,27.864960,114.958237,0.010659,1.153735,100.292769,134.947656,36.329981
2009,13.513667,3.058933,0.957110,25.692699,110.338310,0.032621,1.987669,96.154045,130.161721,30.013825
2010,12.817882,3.484304,1.103262,25.416205,103.377907,0.075185,2.566670,97.063145,134.243314,30.419411
2011,12.506376,3.419699,1.760580,25.804187,108.711751,0.165420,2.947958,105.462014,133.009711,27.136311
2012,12.276188,3.615281,2.273203,25.720703,108.198370,0.250618,3.218486,103.172477,133.396654,25.466336
2013,13.047371,3.616862,2.204616,27.581844,109.630159,0.419447,3.118712,108.256296,131.183255,24.572791
2014,13.037653,3.179426,2.252808,28.160881,105.365983,0.584042,3.530662,111.688708,129.609196,23.142682
2015,12.348048,3.212012,2.096111,26.321989,103.695175,0.785447,7.316415,111.159582,128.755961,21.601773
2016,12.407094,3.614792,1.999561,25.793256,102.857329,1.076074,8.254878,105.305802,126.950250,21.294990
2017,12.729566,3.503827,2.329675,25.299940,103.418661,0.936652,8.259504,107.976395,124.144861,21.824416
2018,12.413146,3.271030,2.374976,24.686296,99.243076,0.976494,8.608066,114.400400,126.433082,17.590059
2019,11.902299,3.156783,2.375008,24.388157,96.550111,1.031785,8.314267,113.839522,124.393914,16.229052
2020,10.583233,3.036165,2.180646,23.349868,96.457292,1.068120,8.924568,109.543433,104.668465,13.889126
