"Year","BLUE","H&C2023","OSCAR","LUCE"
1983,-29.652386,-93.467138,-5.569207,-0.899695
1984,-28.713412,-94.808492,-3.491755,-0.885845
1985,-27.560791,-95.333543,-2.461072,-1.141409
1986,-27.275109,-95.809313,-3.086187,-1.752088
1987,-24.475373,-96.262184,-1.884725,-1.262761
1988,-24.027596,-96.251961,-3.849435,-1.025993
1989,-21.625221,-96.501186,-3.098975,0.488668
1990,-36.872004,-100.294709,4.903971,-8.435591
1991,-37.781812,-103.399839,3.909891,-9.380316
1992,-16.262847,-107.605708,-6.181937,0.157405
1993,-12.431622,-111.061336,-5.830926,3.021957
1994,-12.587159,-85.376293,-9.955125,2.567768
1995,-16.421205,-62.092526,-6.624659,1.611574
1996,-16.794677,-73.327412,-1.466369,0.899109
1997,-12.700010,-93.541883,-3.825912,2.760934
1998,-17.097836,-97.198226,-3.414152,0.412383
1999,-18.795697,-97.790804,-5.214422,-0.280113
2000,-18.188975,-99.529885,-4.898512,-0.216506
2001,-19.447559,-99.679450,-0.610935,-1.446877
2002,-14.664794,-94.607704,-1.596185,0.612914
2003,-12.170379,-86.031380,-0.884160,3.530704
2004,-12.195514,-84.791922,4.024025,2.125303
2005,-14.716712,-82.668231,7.047667,0.730455
2006,-12.847889,-78.956196,8.625166,0.987521
2007,-11.845529,-85.437152,12.822315,2.548788
2008,-12.163271,-83.715072,12.939050,1.402579
2009,-15.442991,-82.431353,8.840316,-0.987998
2010,-11.450916,-85.788566,11.283141,0.133186
2011,-13.268480,-82.054840,7.273480,-1.251622
2012,-8.495204,-86.040283,9.731474,0.406631
2013,-7.060052,-82.555343,11.281090,-0.199432
2014,-4.901663,-82.901298,5.951069,-0.003664
2015,-5.974445,-85.551872,5.818835,-0.608590
2016,-3.641430,-82.176339,6.681414,-0.406118
2017,-4.567945,-81.215931,6.611138,-1.260489
2018,-8.286283,-78.921681,4.156148,-3.876182
2019,-8.880767,-76.889626,7.586349,-3.030238
2020,-7.927320,-75.015527,6.544197,-3.135212
2021,-8.546610,-75.109838,9.451874,-3.866729
2022,-8.638173,-75.092141,5.080502,-4.319380
2023,-8.650081,-75.092141,7.224272,-4.560398
