"Year","BLUE","H&C2023","OSCAR","LUCE"
1913,22.770111,38.332878,43.072628,22.564891
1914,21.995139,36.576759,42.116727,21.895698
1915,22.606514,36.163753,43.159758,22.681809
1916,22.119678,34.586218,43.312510,22.359084
1917,21.570737,32.877878,42.655225,21.955751
1918,23.620929,33.718546,44.096423,24.132240
1919,22.591345,31.443569,42.529660,23.192351
1920,22.932316,30.911153,43.603798,23.399073
1921,22.992589,29.858852,43.526268,23.544644
1922,19.895447,25.512945,40.366288,20.513051
1923,22.406716,26.710926,42.704396,23.092287
1924,19.446057,22.437347,40.596277,20.185013
1925,20.935363,22.678511,41.273714,21.636653
1926,22.030679,22.519677,42.376798,22.693534
1927,19.717963,18.869014,39.837426,20.332159
1928,20.244443,18.088875,41.092566,20.819251
1929,20.976327,17.871600,41.172331,21.507680
1930,22.130157,18.583039,41.829873,21.004356
1931,21.144321,17.101060,40.776326,20.046330
1932,20.460289,15.987241,40.164402,19.351489
1933,20.825223,16.074151,40.869099,19.757021
1934,20.959949,16.140946,41.132797,19.923037
1935,20.823355,16.041285,41.472340,19.827663
1936,20.792467,16.105368,41.367549,19.833452
1937,19.080573,14.652812,39.461683,18.148305
1938,21.444293,17.427779,43.140962,20.535841
1939,18.698601,15.207285,39.715635,17.810154
1940,18.630890,16.174655,40.038470,17.655790
1941,20.911584,19.489988,42.740853,19.993935
1942,18.003467,17.704301,40.215221,17.136052
1943,16.953181,17.842691,39.408885,16.152964
1944,18.751876,20.851091,41.913156,18.008780
1945,17.999473,21.385156,41.336698,17.325224
1946,19.109702,23.921230,43.404477,18.495212
1947,16.784418,23.118741,41.411041,16.221517
1948,17.794289,25.696511,43.144186,17.275577
1949,18.111262,27.289252,43.426204,17.893144
1950,24.877168,32.535111,52.603169,27.445961
1951,27.272178,34.140236,60.068679,31.381794
1952,28.266551,35.043888,63.774998,33.859171
1953,30.466710,37.609678,67.423609,37.032488
1954,31.400443,39.215682,69.215561,38.617754
1955,30.838129,39.610368,69.216514,38.592546
1956,31.522601,41.403823,70.481730,39.735567
1957,32.715270,43.526195,71.572649,41.672138
1958,33.434366,44.546436,73.365811,43.430308
1959,30.787420,42.278383,72.627222,42.474737
1960,18.274640,35.001313,56.362396,24.001582
1961,19.026639,32.846184,46.732854,24.897869
1962,16.574507,31.337239,44.557867,20.176292
1963,17.476034,31.838658,39.472016,19.435212
1964,14.674210,21.407396,32.325677,14.063604
1965,14.114168,15.294379,28.120834,11.821713
1966,12.570891,15.650483,25.920492,8.889011
1967,12.885225,17.603615,26.470934,7.617896
1968,12.888010,19.181260,26.248200,5.756474
1969,10.804147,17.721046,23.528413,3.457680
1970,11.601580,33.582429,26.469689,4.291057
1971,34.555404,40.111530,59.877528,35.003035
1972,13.675587,22.530742,48.397776,5.790696
1973,15.171635,22.247991,37.025966,6.970504
1974,39.528331,30.465904,73.725836,45.149823
1975,43.863173,26.589318,96.343341,51.549769
1976,23.170073,9.102805,63.960360,19.233399
1977,32.375837,8.725560,58.305598,35.075289
1978,21.691356,0.450342,45.734268,16.272777
1979,28.038210,4.258997,46.317796,28.405783
1980,57.252711,15.594607,86.046329,75.708792
1981,25.481398,-3.062884,60.288152,23.284793
1982,19.452396,-6.891471,26.550553,16.254896
1983,21.046859,-4.469347,22.856325,17.007775
1984,18.200370,-7.368634,17.393741,13.136283
1985,16.011973,-8.008002,15.478568,10.116524
1986,14.842388,-9.678822,15.405178,8.214248
1987,14.095445,-10.159649,14.609687,7.597670
1988,12.087389,-10.449362,12.492921,5.751271
1989,10.113263,-14.773431,10.614425,2.710737
1990,10.121983,-13.575047,10.400704,1.580686
1991,12.125568,-15.862628,11.528666,3.693349
1992,9.477156,-20.374185,6.578456,1.310246
1993,9.186198,-23.415855,3.780295,1.203184
1994,14.472580,-23.105917,6.959988,8.530891
1995,8.877872,-29.859402,1.019984,1.054646
1996,9.782990,-30.194548,-0.968652,2.286886
1997,10.377804,-31.182435,-1.745383,3.766739
1998,15.547524,-27.461020,2.901265,9.306047
1999,11.570289,-28.335581,2.281903,5.152097
2000,17.047383,-31.410373,12.458003,19.803554
2001,20.316037,-25.625466,39.069892,72.867800
2002,12.499626,-37.228438,22.704342,11.150688
2003,15.990539,-38.966860,-2.753679,15.246014
2004,13.638397,-41.993800,-9.826115,10.823236
2005,9.935559,-44.613487,-20.520928,7.531462
2006,18.444576,-40.219508,-13.405440,22.015437
2007,14.664281,-40.185909,-15.898096,11.966954
2008,20.050434,-36.664182,-14.381493,24.819863
2009,15.426503,-37.710841,-15.202412,13.986257
2010,13.397782,-38.370397,-22.195083,13.913051
2011,16.139773,-34.172479,-20.536610,11.104008
2012,15.475893,-33.644973,-21.154690,10.696279
2013,17.100401,-33.185141,-19.995071,12.540736
2014,12.951214,-31.376151,-19.048000,8.544155
2015,16.371008,-27.598970,-18.298859,12.268574
2016,14.127578,-26.147293,-17.535574,14.008425
2017,18.872678,-22.129717,-13.262214,13.408042
2018,20.117265,-16.318027,-14.119444,13.785434
2019,17.137297,-16.879059,-15.927921,10.929932
2020,19.238382,-18.222464,-15.003494,13.881211
2021,19.898598,-16.890161,-12.941211,12.261869
2022,19.743720,-16.824025,-14.946885,13.355427
2023,19.360136,-16.824612,-13.611467,12.959312
