"Year","BLUE","H&C2023","OSCAR","LUCE"
1925,24.381245,30.788152,31.884018,29.675872
1926,10.920772,19.343722,18.702632,16.243465
1927,3.070395,13.070111,11.487006,8.072232
1928,12.486729,23.752613,21.002451,16.951936
1929,24.384250,36.689794,32.923275,28.196092
1930,58.070846,52.520509,50.928794,60.174238
1931,50.945245,37.808926,40.013225,51.014898
1932,43.592916,27.165043,31.072772,42.748731
1933,61.341479,42.791600,47.584075,59.176421
1934,67.630698,47.344266,53.173470,64.736615
1935,59.173197,36.167784,42.600852,56.343673
1936,35.895072,11.913569,19.189687,32.556106
1937,71.730311,45.530769,53.426799,68.856123
1938,74.106708,45.489000,53.967972,70.982086
1939,60.693977,32.406358,41.240958,57.873393
1940,82.304139,40.689892,51.157391,79.203222
1941,95.401510,49.593339,62.577309,90.378899
1942,106.824030,58.703069,73.004431,102.319032
1943,89.495838,37.768512,52.716240,83.094024
1944,95.821294,43.064055,58.773821,89.145193
1945,96.940243,40.828575,57.876251,91.332931
1946,90.845729,37.925954,54.775957,84.485208
1947,102.343617,46.655544,63.785294,95.218127
1948,94.713118,41.325120,57.857858,88.383924
1949,96.647673,42.763863,59.433341,90.337789
1950,56.636463,32.934524,47.644568,51.690613
1951,43.335410,35.768957,45.228526,42.543290
1952,38.492152,38.830266,44.509503,39.273390
1953,32.629605,37.217007,41.904362,35.766686
1954,32.433105,39.829219,44.501772,37.011566
1955,27.980063,38.785932,42.030916,32.983328
1956,24.064199,38.083250,40.165281,29.350142
1957,20.462304,37.430948,37.553655,25.714685
1958,21.101636,40.529702,38.955648,26.337821
1959,13.278556,34.964856,35.882395,20.068461
1960,14.389481,35.981506,33.466610,20.879670
1961,42.890344,43.219078,42.117204,47.146776
1962,86.676463,56.394529,65.335239,86.148444
1963,75.187368,63.458318,66.762074,72.254043
1964,117.597802,79.562771,82.025895,111.869614
1965,60.057577,62.699687,62.140304,52.210828
1966,77.872311,75.171137,68.320263,74.078642
1967,118.776291,88.931802,88.109051,111.918346
1968,99.315688,73.104458,80.820329,93.310685
1969,136.576846,88.168737,96.561972,132.016705
1970,113.314220,70.442012,80.645922,108.299230
1971,143.219018,81.307824,94.936072,137.211854
1972,131.990947,74.703134,90.820997,123.964039
1973,114.896958,65.894695,80.882653,108.623420
1974,141.536473,77.769572,92.767827,133.016684
1975,148.314506,84.465972,99.847371,140.356848
1976,176.385839,101.043960,115.283327,169.009658
1977,185.220440,99.835170,114.555546,172.410619
1978,178.991310,99.296195,112.747765,168.938136
1979,154.046065,99.908560,104.962461,143.802107
1980,165.981069,103.593188,110.715198,154.917914
1981,145.413901,90.834590,101.013146,135.152063
1982,163.002860,93.763299,108.155637,155.525771
1983,117.392984,89.521779,90.209072,112.607178
1984,186.186710,123.975727,117.937492,180.815762
1985,277.235754,169.215941,162.086713,262.683702
1986,363.197444,224.788122,218.228793,339.409950
1987,356.288423,235.160760,214.820467,323.208035
1988,379.021051,251.107880,241.516371,339.431421
1989,243.098706,194.325040,185.651472,207.405044
1990,180.509378,160.071256,157.610990,158.920870
1991,145.024967,125.375338,136.869929,132.719973
1992,167.031098,109.218307,137.080719,163.780470
1993,182.172834,103.137276,146.034143,182.648238
1994,167.498184,69.568295,124.438600,173.422469
1995,136.246243,53.468935,111.217093,140.435184
1996,127.056638,53.750697,109.916812,131.384298
1997,116.091458,42.253541,99.438212,119.272250
1998,136.285704,65.856443,122.459600,140.955985
1999,119.845116,51.086309,111.326573,126.599957
2000,80.254387,13.357259,72.228908,88.515242
2001,113.391530,40.501306,92.354601,120.603711
2002,112.918324,37.921374,89.044030,117.302007
2003,111.746431,45.115418,95.060282,120.004281
2004,91.185968,30.953838,77.324653,101.066787
2005,84.734214,26.865254,72.896526,97.052728
2006,97.344676,32.198829,80.938456,109.387511
2007,113.360020,40.032498,89.999308,126.231249
2008,117.773711,49.965638,92.620387,130.179135
2009,149.743869,83.833602,113.556813,160.035716
2010,162.990072,120.945452,132.199392,169.879784
2011,212.669992,148.634264,162.244961,213.735226
2012,202.889493,153.275379,167.283474,195.460440
2013,165.225442,176.704241,159.490842,160.801125
2014,300.181481,229.142456,226.443627,284.704048
2015,172.920465,158.765004,171.371362,159.172587
2016,131.024347,129.402587,130.326318,129.362869
2017,102.348820,97.894312,95.980422,101.873453
2018,84.009291,67.926676,86.552913,88.652605
2019,66.959966,45.832976,68.402410,74.701522
2020,63.598320,41.738016,68.115629,74.554706
2021,59.359255,37.178132,61.034875,71.567813
2022,60.169329,38.626877,60.711234,72.606117
2023,59.350168,39.210662,56.050919,72.961708
