"Year","BLUE","H&C2023","OSCAR","LUCE"
2010,-41.239126,-171.139065,19.193681,144.997304
2011,17.008984,-147.481936,24.475850,55.448338
2012,16.145636,-153.848905,-173.068600,40.061846
2013,17.266234,-158.346319,-239.222047,49.634449
2014,-130.690850,-167.441026,-161.934547,12.056978
2015,-34.487693,-147.342924,-145.843212,89.842819
2016,-143.776056,-184.145715,-248.754016,-25.045858
2017,-179.566155,-178.821080,-279.903659,-17.491826
2018,-176.319191,-173.865154,-320.968269,-50.532093
2019,-225.761390,-173.178667,-363.010434,-108.451139
2020,-252.038243,-167.193926,-346.861207,-96.630489
2021,-278.678417,-175.430341,-372.050584,-69.616000
2022,-286.079441,-170.938204,-376.477832,-91.222315
2023,-296.573576,-169.377413,-389.897488,-66.874595
