"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,0.111788,0,"NaN",0.000184,0.494180,0,0,0,0.826932,0.093337
1966,0.109694,0,"NaN",0.000460,0.484238,0,0,0,0.934764,0.089065
1967,0.111788,0,"NaN",0.000511,0.524657,0,0,0,0.931609,0.088404
1968,0.111788,0,"NaN",0.000235,0.518835,0,0,0,1.053757,0.077236
1969,0.118905,0,"NaN",0.000623,0.445287,0,0,0,1.128654,0.075417
1970,0.121836,0.001494,"NaN",0.000572,0.441657,0,0,0,1.228112,0.079669
1971,0.120999,0.001839,"NaN",0.000919,0.553676,0,0,0,1.154906,0.071818
1972,0.120999,0.002597,"NaN",0.014965,0.572103,0,0,0,1.185426,0.061703
1973,0.148421,0.004585,"NaN",0.021564,0.637347,0,0,0,1.211730,0.068203
1974,0.148212,0.004103,"NaN",0.020982,0.609595,0,0,0,1.088347,0.075348
1975,0.149344,0.003563,"NaN",0.122264,0.613672,0,0,0,1.085345,0.081271
1976,0.147375,0.004068,"NaN",0.163369,0.583695,0,0,0,1.196734,0.078017
1977,0.141765,0.004137,"NaN",0.203412,0.569463,0,0,0,1.160390,0.061927
1978,0.155487,0.003172,"NaN",0.242924,0.614790,0,0,0,1.400622,0.063526
1979,0.165084,0.003988,"NaN",0.214915,0.650206,0,0,0,1.507847,0.075048
1980,0.169498,0.008286,"NaN",0.270576,0.626659,0,0,0,1.330654,0.071528
1981,0.175501,0.010584,"NaN",0.384893,0.636080,0,0,0,1.196848,0.061507
1982,0.169589,0.011515,"NaN",0.398847,0.586186,0,0,0,1.112645,0.068435
1983,0.190947,0.016629,"NaN",0.418858,0.676436,0,0.000032,0,0.967171,0.085763
1984,0.208278,0.021237,"NaN",0.520212,0.722870,0,0.000053,0,0.924142,0.103489
1985,0.219308,0.020708,"NaN",0.598204,0.755679,0,0.000064,0.002570,0.990799,0.121829
1986,0.219931,0.022754,"NaN",0.714553,0.648642,0,0.000064,0.006767,1.058202,0.129885
1987,0.222627,0.022513,"NaN",0.688341,0.764897,0,0.000064,0.009038,0.913638,0.128245
1988,0.226720,0.023455,"NaN",0.709170,0.743916,0,0.000053,0.011623,0.855230,0.125898
1989,0.223665,0.025156,"NaN",0.670138,0.763790,0,0.000053,0.015545,0.821590,0.118702
1990,0.221586,0.022329,0,0.696513,0.771870,0,0.000064,0.021636,0.682687,0.124046
1991,0.232433,0.021375,0,0.784118,0.673296,0,0.000138,0.023115,0.688554,0.121091
1992,0.241367,0.023099,0,0.649105,0.791617,0,0.000330,0.026090,0.747775,0.112755
1993,0.256706,0.024949,0,0.627153,0.794629,0.000011,0.000554,0.028474,0.739190,0.114802
1994,0.266466,0.025616,0,0.747292,0.629097,0.000011,0.000798,0.028267,0.791612,0.116512
1995,0.291699,0.027052,0,0.714390,0.724893,0.000011,0.001118,0.028296,0.787668,0.116511
1996,0.309547,0.024340,0,0.758713,0.550781,0.000011,0.001533,0.030320,0.846076,0.129033
1997,0.316684,0.031867,0,0.714318,0.735112,0.000011,0.002161,0.029950,0.800508,0.110254
1998,0.315009,0.031948,0,0.751654,0.795651,0.000011,0.003279,0.029685,0.816624,0.111000
1999,0.299718,0.030994,0,0.747619,0.763162,0.000011,0.003811,0.029749,0.802664,0.106104
2000,0.332406,0.047094,0,0.585486,0.836539,0.000011,0.004865,0.029094,0.735914,0.107417
2001,0.308649,0.043405,0.000620,0.731814,0.836152,0.000021,0.005098,0.032824,0.738386,0.116402
2002,0.306810,0.047979,0.001344,0.686780,0.697277,0.000021,0.006389,0.033404,0.739907,0.125001
2003,0.320530,0.051829,0.002774,0.675405,0.558982,0.000021,0.007089,0.033309,0.741290,0.122556
2004,0.324733,0.082753,0.005281,0.773199,0.628537,0.000021,0.008818,0.033164,0.734686,0.126089
2005,0.334563,0.086072,0.005980,0.719042,0.746355,0.000021,0.009683,0.031598,0.708830,0.115254
2006,0.352635,0.096063,0.008171,0.658358,0.631157,0.000020,0.010123,0.033080,0.704284,0.127259
2007,0.368593,0.113033,0.011252,0.654165,0.673571,0.000031,0.014574,0.034139,0.688645,0.118576
2008,0.368667,0.118794,0.013711,0.620201,0.700846,0.000040,0.020238,0.030997,0.675398,0.118610
2009,0.381622,0.131702,0.014099,0.503340,0.658918,0.000070,0.025038,0.041382,0.629158,0.083619
2010,0.423065,0.140101,0.014744,0.553516,0.671225,0.000090,0.034838,0.055685,0.656169,0.111879
2011,0.396493,0.132577,0.016817,0.576324,0.666018,0.000129,0.060682,0.043980,0.606993,0.099737
2012,0.431977,0.140133,0.019268,0.606567,0.779207,0.000188,0.070727,0.038344,0.582606,0.085841
2013,0.425906,0.131583,0.022921,0.625693,0.602045,0.000343,0.096567,0.036851,0.568869,0.087882
2014,0.414391,0.122918,0.027153,0.607160,0.621864,0.000458,0.109563,0.030253,0.560504,0.082921
2015,0.425494,0.123711,0.032280,0.524207,0.730132,0.000940,0.158244,0.033609,0.553133,0.083166
2016,0.435176,0.132009,0.039650,0.583554,0.598804,0.001378,0.149180,0.035960,0.571817,0.081489
2017,0.441966,0.138777,0.037564,0.603979,0.623342,0.002204,0.168703,0.034619,0.582281,0.081366
2018,0.431434,0.136903,0.044390,0.626524,0.591932,0.003724,0.158268,0.036608,0.513712,0.081041
