"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,2.106113,0,0,0.635454,7.075166,9.561531
1966,"NaN",0,"NaN",0,2.095811,0,0,0.689661,8.094141,9.197026
1967,"NaN",0,"NaN",0,2.014635,0,0,0.865195,9.335816,9.063789
1968,"NaN",0,"NaN",0,2.882249,0,0,1.189421,10.858813,8.909825
1969,"NaN",0,"NaN",0,2.222652,0,0,1.459014,12.695802,7.985640
1970,"NaN",0,"NaN",0,2.038953,0,0,1.352661,14.899288,7.624644
1971,"NaN",0,"NaN",0,2.151717,0,0,2.659632,20.398942,6.622957
1972,"NaN",0,"NaN",0,2.478375,0,0,3.031686,21.615408,6.176687
1973,"NaN",0,"NaN",0,2.270821,0,0,3.429127,27.027373,5.418141
1974,"NaN",0,"NaN",0,3.083340,0,0,3.540708,23.798411,5.410087
1975,"NaN",0,"NaN",0,3.383576,0,0,3.450029,27.065970,4.841496
1976,"NaN",0,"NaN",0,2.703462,0,0,4.216245,34.354547,5.033351
1977,"NaN",0,"NaN",0.058894,2.493989,0,0,4.369281,37.316230,5.659129
1978,"NaN",0,"NaN",1.560051,3.023750,0,0,4.227228,42.952433,6.133081
1979,"NaN",0,"NaN",3.633417,2.732264,0,0,4.009439,42.404536,7.607245
1980,"NaN",0,"NaN",4.627178,1.720843,0,0,4.077209,43.312347,8.847658
1981,"NaN",0,"NaN",5.922332,2.771708,0,0,3.417623,37.507402,8.032042
1982,"NaN",0.004526,"NaN",7.150098,2.722797,0,0,2.572820,41.639704,9.273760
1983,"NaN",0.002447,"NaN",10.176077,2.798014,0,0,2.628514,41.106993,12.331268
1984,"NaN",0.001861,"NaN",13.048685,2.425146,0,0,2.607395,38.816481,14.102770
1985,"NaN",0.001547,"NaN",15.039312,3.274057,0,0,2.306088,37.951648,14.738301
1986,"NaN",0.002343,"NaN",13.925949,3.302029,0,0,2.074637,41.754269,17.715556
1987,"NaN",0.001444,"NaN",16.923826,2.932780,0,0,2.073737,43.399563,18.942598
1988,"NaN",0.001569,"NaN",15.491496,2.461687,0,0,2.340165,50.076993,21.718586
1989,0.093901,0.109872,"NaN",14.155891,2.537311,0,0,2.335223,55.159813,22.439528
1990,0.101670,0.117964,"NaN",16.308396,3.299724,0,0,3.714846,56.751626,21.974765
