"Year","BLUE","H&C2023","OSCAR","LUCE"
1958,48.764323,23.184620,84.451170,25.630706
1959,51.122033,23.503021,80.891520,28.335910
1960,33.621377,24.397110,73.669666,17.363403
1961,65.593368,26.630831,67.448891,47.070345
1962,69.164778,32.194359,55.618604,53.223520
1963,70.915621,39.874799,52.782448,59.280625
1964,77.725128,48.624578,42.467702,66.992466
1965,131.974935,57.302762,38.403117,112.811519
1966,130.312652,66.420772,31.476032,108.987146
1967,189.051078,74.642458,21.893939,163.454704
1968,127.365476,87.869498,14.198843,103.759094
1969,95.084024,96.068358,9.317845,85.212366
1970,78.664724,99.987299,7.615954,67.340436
1971,69.093074,99.063715,7.448143,62.278657
1972,63.301719,83.019462,8.368320,57.666597
1973,59.307006,70.495213,9.069133,53.969951
1974,56.645953,59.611668,8.472524,50.604420
1975,54.046235,49.792917,8.683460,48.267484
1976,51.556840,41.324827,8.895496,43.642270
1977,50.829353,35.149155,8.436873,40.255159
1978,48.623295,27.628502,7.597707,37.182638
1979,47.509219,22.254733,7.023119,35.096577
1980,47.451914,31.256045,6.554933,39.050509
1981,45.374500,35.385190,5.684696,34.913303
1982,44.800314,35.558277,4.822190,30.456011
1983,44.797346,36.964997,4.566297,31.296386
1984,44.327072,40.630829,5.412534,32.070736
1985,43.424959,26.939780,4.276291,31.616839
1986,42.698717,31.006783,4.649433,31.602586
1987,42.596968,39.675184,5.190789,31.760578
1988,40.509404,56.770272,5.609914,30.532772
1989,40.106840,72.737068,6.954272,30.365253
1990,39.882310,96.183847,9.746606,31.782232
1991,83.434666,122.843075,12.939672,72.854133
1992,54.991181,138.127707,14.713671,43.049618
1993,44.164464,144.503946,13.142988,36.845440
1994,43.407664,146.894377,13.556947,31.416162
1995,43.669018,148.326268,13.890517,30.413435
1996,45.100103,147.955837,15.634288,29.960675
1997,49.753346,147.648171,17.027597,30.089134
1998,56.013620,146.527977,18.538521,29.631867
1999,52.109994,155.332092,19.231823,28.005894
2000,52.549381,166.176030,20.561635,29.110443
2001,49.748363,202.772392,20.722815,27.999116
2002,179.079576,232.206403,21.379330,145.168596
2003,243.623024,264.598655,15.209520,197.877251
2004,286.834481,290.235772,8.893774,241.969424
2005,301.881760,311.924014,2.919658,258.333618
2006,295.206355,325.652766,-1.107554,253.804767
2007,158.193127,328.448471,-1.633301,122.775950
2008,88.434414,330.951533,-5.535535,73.709384
2009,324.804880,322.292108,-4.568092,294.206779
2010,236.178875,307.850526,-8.956575,206.909597
2011,225.430275,295.610604,-15.321236,214.042966
2012,146.876680,283.192099,-17.122715,138.847170
2013,106.976342,240.873082,-20.094585,112.752199
2014,159.485346,209.296327,-14.000437,161.961551
2015,106.075914,175.805205,-17.347721,106.529957
2016,96.770893,139.956556,-16.252368,106.841104
2017,75.040772,96.820687,-20.122871,72.034167
2018,103.419661,55.834927,-21.777790,102.142757
2019,159.723286,31.209769,-20.459556,142.024261
2020,119.228392,9.554979,-24.526083,99.862503
2021,115.062680,3.215380,-23.204368,97.383954
2022,112.670418,17.712436,-24.136637,97.620392
2023,110.639793,4.104046,-24.141986,101.406000
