"Year","BLUE","H&C2023","OSCAR","LUCE"
1894,1050.972673,296.562804,456.689351,947.682461
1895,1030.228644,269.138754,434.692893,931.075345
1896,971.650884,203.849535,374.682912,876.406376
1897,1041.150588,266.712050,442.697707,949.769622
1898,1046.178476,265.221608,446.253876,958.626720
1899,1040.983693,253.631203,439.612179,957.202303
1900,1158.641548,273.570472,467.558643,1061.663016
1901,1176.559498,227.146346,427.956153,1073.961708
1902,1270.389848,272.506299,487.090145,1168.020216
1903,1271.683569,231.731842,445.726186,1165.727431
1904,1305.877153,228.611469,449.021368,1198.166509
1905,1384.812611,274.033418,500.996893,1277.442095
1906,1421.693592,280.653423,511.134229,1314.601870
1907,1362.816373,195.012333,434.262410,1256.989977
1908,1420.546064,229.248346,472.213975,1316.584644
1909,1470.174907,257.879868,502.029848,1367.922780
1910,1202.508129,245.710405,475.785312,1124.847084
1911,1051.921942,207.415486,414.415181,1007.277165
1912,931.286245,170.686854,367.524262,904.538642
1913,813.779200,128.084097,305.886182,804.378219
1914,787.257812,171.394629,333.656591,790.613816
1915,715.654862,165.757491,319.433529,725.045291
1916,705.657381,217.344376,355.058125,718.505307
1917,641.692405,210.245889,331.899886,657.202923
1918,588.384539,209.401044,319.971368,606.059199
1919,555.717927,224.991804,328.464593,575.431163
1920,676.845407,248.508052,344.068250,700.184904
1921,788.707767,323.519622,423.815906,808.175368
1922,761.349228,272.181999,378.255165,781.795155
1923,823.571020,314.417000,417.710546,840.158754
1924,881.352850,354.582318,456.809823,895.677990
1925,811.717320,268.633268,369.438335,832.156432
1926,822.929307,264.876386,368.728912,849.417023
1927,880.165604,308.700574,415.580406,913.189126
1928,887.223823,303.596585,412.010938,927.342535
1929,877.941372,282.527523,395.068675,925.136294
1930,1065.438145,293.042506,412.314537,1119.546522
1931,1241.335170,388.432365,527.451303,1287.329765
1932,1293.183555,380.741812,523.043914,1342.372205
1933,1318.412577,353.885425,515.730094,1368.310101
1934,1399.583514,386.948994,547.461726,1451.933170
1935,1382.004448,323.773720,499.813202,1432.859156
1936,1466.700922,363.999127,551.515136,1517.563617
1937,1531.925618,385.010152,589.156104,1584.032022
1938,1550.208209,358.064950,576.372408,1603.915634
1939,1561.750908,323.030441,562.867014,1617.641930
1940,1058.418911,149.347388,398.843584,1085.925768
1941,918.851435,179.486609,426.394886,1005.695636
1942,736.030366,128.907104,372.935440,864.719425
1943,555.271616,63.787419,301.848564,705.347297
1944,470.048917,92.110175,331.384581,632.666288
1945,368.910793,98.057837,341.954232,536.923110
1946,224.448946,54.995284,297.813657,397.531432
1947,145.550898,72.602929,304.618585,323.692160
1948,-0.701729,18.570178,231.758039,182.335259
1949,-104.660181,2.679007,211.932941,82.943360
1950,172.889138,113.196422,337.041650,378.371644
1951,305.134256,155.326047,376.468086,503.369553
1952,378.318516,166.870578,387.526624,572.077174
1953,478.495866,227.339585,403.828969,660.935843
1954,589.320874,318.478141,459.871205,761.596658
1955,669.550676,397.275099,488.479753,844.164825
1956,735.047168,474.505660,505.668750,909.806301
1957,795.386469,552.114786,510.433672,971.069957
1958,635.584187,431.817899,334.395876,782.238535
1959,1218.364199,579.378684,466.870581,1385.678817
1960,761.538291,612.083474,475.920368,903.977940
1961,888.603539,727.022861,524.705465,1098.945865
1962,540.435933,527.626149,308.680605,707.535144
1963,491.303305,499.733803,285.002225,682.371415
1964,440.470728,426.494400,247.182124,640.443750
1965,431.053368,410.915658,271.638628,633.055331
1966,413.906471,354.681026,259.186890,613.778624
1967,420.895368,319.321924,248.599469,619.553601
1968,430.399454,287.127345,255.283374,628.834989
1969,407.717243,251.976724,251.493113,588.024698
1970,575.290173,332.025378,349.380427,740.375430
1971,380.072546,158.101087,193.831829,522.767246
1972,346.044318,115.481659,163.170891,498.750275
1973,437.720090,168.007004,220.292614,597.270655
1974,376.280892,104.982210,177.638524,536.686195
1975,329.838556,34.235024,105.271263,502.812845
1976,397.120222,83.861742,183.842482,579.284006
1977,404.780437,89.351000,195.415226,599.980696
1978,403.417245,79.399723,196.232188,609.504824
1979,331.451486,-14.544614,122.639539,543.760097
1980,483.706514,59.789775,218.643741,668.230244
1981,396.139919,-10.065558,157.783601,587.616345
1982,328.891046,-92.312831,92.692312,531.708798
1983,356.235514,-67.826905,112.898759,566.275414
1984,363.660647,-77.145703,122.058979,578.777861
1985,358.031717,-93.342745,113.283662,578.374052
1986,352.382086,-110.583404,91.070369,576.317045
1987,369.049878,-92.880165,125.714954,599.839705
1988,379.131704,-69.932167,128.518427,619.546383
1989,290.563114,-154.040789,39.915982,539.995996
1990,315.961889,-136.705416,57.933996,598.490767
1991,298.398981,-125.047264,67.343294,597.776287
1992,186.754593,-132.251640,50.997274,449.837451
1993,75.205249,-193.658595,-47.624086,365.243568
1994,101.053340,-137.482953,4.118556,395.803307
1995,-5.101241,-202.274931,-73.752326,273.214148
1996,483.438419,154.160602,307.719281,802.765839
1997,75.853630,-173.899596,13.907665,343.141624
1998,2.436194,-228.186116,-31.140373,280.858607
1999,52.345186,-233.222687,17.914652,336.272650
2000,-6.452744,-323.541459,-25.920492,234.608412
2001,-73.672634,-420.864700,-86.408185,172.994514
2002,-91.298966,-415.609279,-96.691384,144.033416
2003,-22.493662,-366.619327,-46.851751,222.257800
2004,19.881707,-320.442338,8.371837,261.509756
2005,-34.582334,-384.109431,-66.397103,212.366209
2006,44.416327,-328.012895,7.510577,288.949525
2007,54.362438,-350.157158,-28.605471,306.173476
2008,61.027034,-319.085852,-16.580516,317.038116
2009,193.347924,-256.208204,32.564130,418.973014
2010,395.009245,-43.885670,228.956508,659.813963
2011,77.668739,-270.224470,-22.113962,297.030917
2012,376.652825,-25.491694,199.241578,658.262698
2013,238.871659,-97.631347,98.033434,526.964834
2014,106.930396,-174.914780,-2.529406,413.413334
2015,399.949123,-9.656106,155.736415,722.860301
2016,411.832940,-68.100716,122.010834,707.207290
2017,377.207701,-135.736727,54.225991,653.182819
2018,372.467694,-99.066023,107.204133,622.282878
2019,218.800816,-224.598254,-25.842448,484.934614
2020,306.398189,-147.604680,23.674240,544.085936
2021,335.347234,-165.390688,28.588213,610.493262
2022,402.282834,-110.446517,80.263584,664.708737
2023,400.788106,-110.446517,78.215884,658.206932
