"Year","BLUE","H&C2023","OSCAR","LUCE"
1901,34.455450,0.781714,18.103861,43.928209
1902,34.418883,0.583309,19.565210,44.074952
1903,34.751135,0.797213,18.116978,44.640197
1904,35.442495,1.356376,18.892793,45.577632
1905,35.374528,1.102608,17.952061,45.800073
1906,35.509143,1.010238,17.352777,46.251735
1907,35.852716,1.030866,18.104154,46.919865
1908,35.965787,0.741374,17.449177,47.345658
1909,36.021737,0.310121,18.247892,47.706159
1910,34.934078,0.021178,16.310919,46.727981
1911,34.545768,-0.144691,15.446545,46.773781
1912,33.920433,-0.659667,16.036632,46.454977
1913,33.856349,-0.623100,14.421944,46.673864
1914,33.687695,-0.702572,13.540459,46.761617
1915,33.499696,-0.800621,15.936531,46.809908
1916,33.303195,-0.928311,14.163009,46.798367
1917,32.872822,-1.332267,13.917154,46.553795
1918,33.003663,-1.206702,12.715179,46.877069
1919,32.518586,-1.718160,13.074288,46.596883
1920,32.560576,-1.734574,11.084113,46.648106
1921,32.144455,-2.137065,11.383718,46.433725
1922,32.211800,-2.038613,12.387654,46.676722
1923,31.760578,-2.406662,11.940170,46.398844
1924,31.297338,-2.759358,10.579837,46.087771
1925,31.028950,-2.890017,9.721948,45.952496
1926,30.702525,-3.050024,10.132352,45.759879
1927,30.194951,-3.371759,9.977878,45.378640
1928,29.966867,-3.395649,9.508813,45.290374
1929,29.313246,-3.816789,8.566102,44.775362
1930,28.550144,-3.701043,6.439260,45.145316
1931,27.651475,-3.852843,8.277929,44.308349
1932,26.873242,-3.917036,6.080481,43.556789
1933,25.818083,-4.267241,5.641974,42.516396
1934,25.169811,-4.247968,4.086020,41.870690
1935,24.194235,-4.561240,5.563088,40.869685
1936,23.348364,-4.742645,4.575347,40.014984
1937,22.430165,-4.993482,3.579984,39.101329
1938,21.582536,-5.162869,2.216683,38.276819
1939,20.589592,-5.479842,3.236924,37.313187
1940,20.097919,-5.813083,5.316427,36.944625
1941,19.265495,-6.134269,5.062879,36.340431
1942,18.676910,-6.107925,5.257620,36.096262
1943,21.748625,-5.865808,1.565041,35.432968
1944,22.913740,-6.627004,1.926788,34.027055
1945,23.548308,-6.934230,1.893482,33.398459
1946,23.608728,-7.392596,1.365719,32.643675
1947,23.446962,-7.659336,1.819139,32.070662
1948,23.161976,-7.715102,0.518090,31.678138
1949,22.230587,-8.132065,-0.615662,30.870006
1950,21.138276,-8.317280,0.785928,29.662095
1951,19.049649,-8.400856,0.746357,28.069684
1952,15.970130,-8.853836,1.243672,25.847541
1953,12.790181,-9.033409,-2.694286,23.491699
1954,8.855375,-9.479208,-1.599702,20.476594
1955,4.713443,-9.594037,-1.243781,17.344790
1956,-0.312722,-10.004405,-2.225733,13.401190
1957,-5.151877,-10.446907,-6.002585,8.288041
1958,-11.763492,-11.091844,-6.979151,1.753554
1959,-29.076515,-11.448205,-15.168813,-15.342304
1960,-24.959388,-11.920677,-16.055721,-11.873705
1961,-28.763902,-12.770066,-19.605368,-15.206516
1962,-31.827299,-14.138863,-18.280136,-18.078762
1963,-31.917104,-15.190468,-21.044953,-18.373018
1964,-32.287315,-16.334039,-23.178940,-18.717288
1965,-32.160247,-17.572214,-20.593365,-18.534454
1966,-31.097577,-18.069236,-18.733592,-17.594565
1967,-30.563989,-18.672623,-22.122316,-16.878106
1968,-28.375738,-18.824606,-19.793734,-14.669557
1969,-27.333587,-19.002493,-19.413851,-13.848198
1970,-25.614291,-19.326867,-17.309982,-11.720037
1971,-24.301114,-19.100176,-16.849637,-10.039287
1972,-23.831865,-18.617334,-18.458499,-10.037381
1973,-22.043540,-18.877954,-17.873615,-7.902955
1974,-20.836289,-19.020740,-18.322968,-6.715965
1975,-19.599359,-18.402367,-18.358985,-5.753726
1976,-19.090979,-18.477222,-14.703815,-6.058607
1977,-18.524598,-18.843109,-16.278383,-6.441019
1978,-18.390276,-19.854080,-17.410229,-6.989849
1979,-17.292578,-20.482896,-17.001473,-6.244812
1980,-17.184416,-21.275236,-17.359849,-6.968012
1981,-16.543876,-22.298371,-17.285323,-6.905284
1982,-15.931915,-23.693146,-20.450799,-6.885499
1983,-15.164930,-24.822024,-20.192084,-6.495393
1984,-15.108907,-25.755648,-19.784537,-6.855820
1985,-14.665087,-26.736245,-14.092953,-7.125967
1986,-14.033926,-27.703577,-17.863612,-7.090096
1987,-13.314280,-28.535342,-15.492455,-6.590290
1988,-12.831291,-29.572804,-19.672529,-6.298269
1989,-11.696514,-30.223457,-22.188524,-5.299610
1990,-11.972670,-30.362212,-21.734079,-6.092279
1991,-11.936506,-25.991683,-19.948648,-6.107265
1992,-10.608746,-21.186274,-19.886836,-4.485945
1993,-10.097801,-17.514653,-16.171980,-3.805064
1994,-9.705570,-11.928921,-15.408109,-2.175573
1995,-5.795422,-7.102151,-12.484457,2.467814
1996,-7.620754,-4.872790,-9.949336,-0.604010
1997,-6.650197,-1.944778,-13.108986,0.800731
1998,-5.918789,0.608517,-9.260797,0.162938
1999,-8.793783,4.525406,-11.430801,-2.696594
2000,-3.493954,7.190124,-11.538412,4.196086
2001,-3.092819,9.861290,-5.686601,5.293857
2002,-3.995152,12.763874,-6.505139,2.983339
2003,-2.517864,24.810483,-4.860406,6.463223
2004,1.896047,21.735911,-1.561817,10.890617
2005,2.778484,15.309621,2.453854,11.146364
2006,0.839752,19.386334,2.528746,8.873988
2007,1.642095,20.818518,0.598075,11.245549
2008,1.437314,22.216701,-0.112008,11.568604
2009,1.837936,23.425857,0.047962,13.163396
2010,1.718563,23.797643,3.529678,12.141836
2011,1.127926,25.251812,-2.846635,11.285523
2012,1.374586,26.420115,0.166016,11.049452
2013,1.366196,27.099860,-3.150674,10.821074
2014,2.144026,27.448966,-4.581539,11.201031
2015,2.646580,27.629711,-2.877742,11.267826
2016,3.160860,27.585780,-1.979256,11.392585
2017,4.473231,27.160536,-0.800181,12.402640
2018,4.617739,25.559844,-2.681132,11.312234
2019,5.165727,24.143891,-1.926128,11.336526
2020,5.528390,22.932280,-5.018947,10.571593
2021,6.410095,22.861675,-1.575520,11.817866
2022,6.823247,22.873912,-3.564156,11.774484
2023,7.054922,22.873912,-1.931148,11.587876
