"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0,0,0,0,17.700647,0
1966,"NaN",0,"NaN",0,0,0,0,0,17.990062,0
1967,"NaN",0,"NaN",0,0,0,0,83.255316,18.437031,0
1968,"NaN",0,"NaN",0,0,0,0,98.603811,18.451775,0
1969,"NaN",0,"NaN",0,0,0,0,81.769402,17.290978,0
1970,"NaN",0,"NaN",0,0,0,0,98.911716,17.096282,0
1971,"NaN",0,"NaN",0,0,0,0,135.504316,17.456264,0
1972,"NaN",0,"NaN",0,0,0,0,123.450438,20.140634,0
1973,"NaN",0,"NaN",0,0,0,0,137.523609,27.929593,0
1974,"NaN",0,"NaN",0,0,0,0,128.426380,34.726429,0
1975,"NaN",0,"NaN",0,0,0,0,107.226062,50.841838,0
1976,"NaN",0,"NaN",0,0,0,0,110.870320,66.089822,0
1977,"NaN",0,"NaN",0,0,0,0,167.837809,84.932398,0
1978,"NaN",0,"NaN",0,0,0,0,174.795809,82.276910,0
1979,"NaN",0,"NaN",0,0,0,0,168.457990,99.269285,0
1980,"NaN",0,"NaN",0,0,0,0,170.299632,213.669466,0
1981,"NaN",0,"NaN",0,0,0,0,198.123032,213.938744,0
1982,"NaN",0,"NaN",0,0,0,0,195.959094,223.165819,0
1983,"NaN",0,"NaN",0,0,0,0,168.753822,210.904894,0
1984,"NaN",0,"NaN",0,0,0,0,219.453631,227.809655,0
1985,"NaN",0,"NaN",0,0,0,0,257.486577,268.690856,0
1986,"NaN",0,"NaN",0,0,0,0,293.715443,305.314855,0
1987,"NaN",0,"NaN",0,0,0,0,312.265491,311.550685,0
1988,"NaN",0,"NaN",0,0,0,0,295.613009,349.863813,0
1989,"NaN",0,"NaN",0,0,0,0,338.298605,345.129468,0
1990,"NaN",0,"NaN",0,0,0,0,312.365189,341.177478,0
1991,"NaN",0,"NaN",0,0,0,0,355.826567,398.519007,0
1992,0.640289,0,"NaN",0,0,0,0,310.989199,380.856074,0
1993,0.498812,0,"NaN",0,0,0,0,310.065658,375.628692,0
1994,0.423353,0,"NaN",0,0,0,0,342.255378,375.996940,0
1995,0.405096,0,"NaN",0,0,0,0,357.491076,359.659383,0
1996,0.287243,0,"NaN",0,0,0,0,370.409320,328.798537,0
1997,0.269107,0,"NaN",0,0,0,0,370.668565,312.930012,0
1998,0.242372,0,"NaN",0,0,0,0,365.163144,293.077462,0
1999,0.228567,0,"NaN",0,0,0,0,356.035365,269.659187,0
2000,0.216161,0,"NaN",0,0,0,0,336.818591,252.072642,0
2001,0.204968,0,"NaN",0,0,0,0,328.014790,236.186708,0.224079
2002,0.194845,0,"NaN",0,0,0,0,351.999304,233.127221,1.086344
2003,0.185659,0,"NaN",0,0,0,0,348.658169,245.952822,1.217797
2004,0.262187,0,"NaN",0,0,0,0,353.431300,253.822975,1.317991
2005,0.259052,0,"NaN",0,0,0,0,344.769312,246.323524,1.422282
2006,0.251482,0,"NaN",0,0,0,0,310.665513,231.667411,2.406762
2007,0.246568,0,"NaN",0,0,0,0,293.868028,206.832144,0.966519
2008,0.242392,0,"NaN",0,0,0,0,298.625003,182.706065,2.056267
2009,0.238970,0,"NaN",0,0,0.007993,0,259.384837,156.064707,1.434670
2010,0.232381,0,"NaN",0,0,0.021705,0,251.572376,157.921816,3.248160
2011,0.226234,0,"NaN",0,0,0.023969,0,258.757797,167.648461,2.172099
2012,0.220428,0,"NaN",0,0,0.027616,0,265.610529,173.934391,6.679402
2013,0.214698,0,"NaN",0,0,0.095766,0.001669,266.342263,191.245323,8.465812
2014,0.209146,0,"NaN",0,0,0.340433,0.003287,258.450816,192.605815,9.348898
2015,0.203770,0,"NaN",0,0,0.325190,0.001619,288.546433,198.768241,8.050974
2016,0.198571,0,"NaN",0,0,0.338593,0,287.907384,214.036830,8.567821
2017,0.194634,0,"NaN",0,0,0.787197,0,260.642788,211.256772,9.829517
2018,0.190697,0,"NaN",0,0,1.248494,0,234.603248,208.500066,8.795917
2019,0.186937,0,"NaN",0,0,3.766067,0,262.581307,201.997827,8.077403
2020,0.183261,0.001114,"NaN",1.589284,0,5.277887,0,263.065934,187.441629,9.588481
2021,0.179709,0.000488,"NaN",10.181346,0,6.288985,0.000045,251.938116,199.088282,11.591312
2022,0.176250,0.015577,"NaN",19.179032,0,7.697883,0.000045,252.227728,227.183942,10.635943
2023,0.171443,0.040113,"NaN",30.432310,0,13.509597,0.053014,253.020055,231.588722,10.745366
