"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,224.847552,30.821173,8.867674,149.742952,34.198282,1.217471
1991,225.181527,28.872485,8.876794,149.562583,36.633153,1.236512
1992,231.363513,31.427557,8.885446,152.941336,37.056395,1.052779
1993,241.512409,38.355474,8.894173,153.992051,39.204933,1.065778
1994,239.463207,35.236255,8.901878,152.075444,42.177745,1.071886
1995,233.909998,31.049340,8.906519,148.475214,44.422279,1.056646
1996,231.051424,31.549507,8.913586,148.771433,40.765906,1.050991
1997,235.726140,32.089684,8.920111,152.621864,41.065579,1.028901
1998,234.730178,31.976693,8.925341,148.311775,44.486463,1.029905
1999,236.665774,32.795712,9.690459,151.811513,41.494373,0.873717
2000,235.912559,32.079176,10.621713,148.842133,43.488139,0.881396
2001,232.603795,33.702019,8.429310,146.605112,43.162127,0.705226
2002,230.044901,33.838921,9.185562,144.629601,41.644228,0.746589
2003,229.267853,35.666242,8.621616,141.155953,43.034538,0.789503
2004,232.096676,34.274140,8.598212,144.676114,43.751470,0.796740
2005,221.737524,35.773765,8.243701,133.783028,43.145655,0.791374
2006,220.216856,34.484804,7.495154,132.633416,44.858696,0.744787
2007,223.430666,36.183536,9.714373,135.295832,41.528797,0.708129
2008,214.909377,33.015159,7.747658,134.575777,38.917561,0.653221
2009,206.821209,30.470706,6.136561,133.958228,35.657508,0.598208
2010,212.064538,32.810954,5.134426,136.461721,37.152031,0.505406
2011,191.273325,31.568278,5.207247,134.107990,19.891432,0.498378
2012,190.700486,31.624584,7.136474,137.433013,14.015068,0.491349
2013,189.019543,28.000833,4.848232,140.431666,15.254493,0.484319
2014,193.074463,28.347484,2.953309,142.749657,18.541164,0.482850
2015,192.936904,23.152764,2.210811,144.717742,22.374117,0.481470
2016,196.208534,20.649269,6.713747,147.323486,21.042032,0.479999
2017,194.000821,20.927734,2.654158,149.224815,20.679097,0.515018
2018,190.434643,24.591315,3.080853,142.288285,19.905579,0.568612
2019,198.076163,26.431484,4.652393,141.285968,24.312828,1.393490
2020,204.148140,22.623129,8.127383,147.809255,23.370007,2.218366
2021,206.829026,23.261272,6.984918,149.756487,24.600680,2.225669
2022,209.169986,27.818848,8.380435,145.132624,25.653804,2.184276
2023,204.696192,26.526009,8.430809,139.944141,27.652919,2.142313
