"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.001300,
1962,,,,,0.001100,
1963,,,,,0.001022,
1964,,,,,0.003200,
1965,,,,,0.003100,
1966,,,,,0.003300,
1967,,,,,0.004100,
1968,,,,,0.005000,
1969,,,,,0.005900,
1970,,,,,0.007900,
1971,,,,,0.006700,
1972,,,,,0.006700,
1973,,,,,0.010500,
1974,,,,,0.011800,
1975,,,,,0.008600,
1976,,,,,0.014900,
1977,,,,,0.019600,
1978,,,,,0.010600,
1979,,,,,0.021500,
1980,,,,,0.021500,
1981,,,,,0.009300,
1982,,,,,0.008700,
1983,,,,,0.008700,
1984,,,,,0.012600,
1985,,,,,0.013900,
1986,,,,,0.018600,
1987,,,,,0.018600,
1988,,,,,0.018600,
1989,,,,,0.017800,
1990,0,0,0,,0.016000,
1991,0,0,0,,0.019200,
1992,0,0,0,,0.014701,0.000029
1993,0,0,0,,0.017100,0
1994,0,0,0,,0.022100,0
1995,0,0,0,,0.021600,0
1996,0,0,0,,0.018800,0
1997,0,0,0,,0.022500,0
1998,0,0,0,0,0.020138,0
1999,0,0,0,0,0.024878,0
2000,0,0,0,0,0.025518,0
2001,0,0,0,0,0.004860,0
2002,0,0,0,0,0.046310,0
2003,0,0,0,0,0.039602,0.000194
2004,0,0,0,0,0.032850,0.000660
2005,0,0,0,0,0.029780,0.000018
2006,0,0,0,0,0.032985,0.000004
2007,0,0,0,0,0.033548,0.000046
2008,0,0,0,0,0.032446,0.002266
2009,0,0,0,0,0.023940,0.000270
2010,0,0,0,0,0.040771,0.000032
2011,0,0,0,0,0.028418,0.000020
2012,0,0,0,0,0.021353,0.000035
2013,0,0,0,0,0.019639,0.000219
2014,0,0,0,0,0.019238,0.000155
2015,0,0,0,0,0.019811,0.000031
2016,0,0,0,0,0.027320,0.000031
2017,0,0,0,0,0.025381,0.000204
2018,0,0,0,0,0.026767,0.000327
2019,0,0,0,0,0.025856,0.000314
2020,0,0,0,0,0.025856,0.000314
2021,0,0,0,0,0.025856,0.000314
2022,0,0,0,0,0.025856,0.000314
2023,0,0,0,0,0.025856,0.000314
