"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.994187,0.181287,,2.462502,2.349429,0.000968
1991,5.323144,0.183142,,2.565626,2.573407,0.000968
1992,5.609215,0.179558,,2.618734,2.809954,0.000968
1993,5.891773,0.199703,,2.601595,3.089506,0.000968
1994,6.107445,0.204000,,2.516771,3.385704,0.000968
1995,6.275212,0.207322,,2.430067,3.636853,0.000968
1996,6.619244,0.212431,,2.549151,3.856693,0.000968
1997,6.905090,0.214822,,2.574477,4.114823,0.000968
1998,7.109824,0.204489,,2.429182,4.475184,0.000968
1999,7.421449,0.199234,,2.512161,4.709086,0.000968
2000,7.602772,0.189378,,2.336571,5.075855,0.000968
2001,7.762802,0.186329,,2.230385,5.345120,0.000968
2002,8.029394,0.182220,,2.220250,5.625955,0.000968
2003,8.285394,0.188432,,2.140025,5.955968,0.000968
2004,8.701799,0.181044,,2.237915,6.281873,0.000968
2005,8.772098,0.167679,,1.996835,6.606615,0.000968
2006,9.009592,0.164093,,1.957544,6.886986,0.000968
2007,9.203720,0.167030,,1.978923,7.056798,0.000968
2008,5.898598,0.164273,,1.890800,3.842557,0.000968
2009,6.437413,0.154795,,1.798251,4.483398,0.000968
2010,5.935846,0.164163,,1.739167,4.032515,
2011,5.859851,0.155596,,1.675718,4.028537,
2012,6.032119,0.161368,,1.704585,4.166167,
2013,5.962126,0.145558,,1.685015,4.131553,
2014,6.443222,0.146687,,1.662491,4.634044,
2015,6.908903,0.115078,,1.647826,5.145999,
2016,7.350299,0.104023,,1.654854,5.591422,
2017,7.237548,0.098880,,1.613014,5.525654,
2018,7.460761,0.090093,,1.633956,5.733924,0.002788
2019,8.012485,0.098265,,1.645338,6.267206,0.001675
2020,8.020815,0.088170,,1.672736,6.259909,
2021,7.935315,0.090271,,1.656838,6.188206,
2022,8.010024,0.090597,,1.635969,6.283459,
2023,7.892382,0.084711,,1.631283,6.176388,
2024,8.297360,0.085077,,1.633320,6.578964,
