"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,2.610034,2.435143,0.007502,0.106823,0.075217,-0.014651
1991,2.460045,2.278904,0.007726,0.110232,0.082133,-0.018951
1992,2.499957,2.301643,0.008779,0.112183,0.088869,-0.011517
1993,3.102113,2.896000,0.008818,0.111928,0.097266,-0.011898
1994,2.879020,2.667773,0.009106,0.108964,0.106347,-0.013170
1995,2.677621,2.460587,0.009066,0.105797,0.113974,-0.011803
1996,2.767621,2.542903,0.008858,0.109202,0.119160,-0.012502
1997,2.799207,2.565202,0.009073,0.110890,0.126468,-0.012425
1998,2.774366,2.534190,0.008496,0.105770,0.137439,-0.011530
1999,2.830750,2.582992,0.007897,0.108920,0.143196,-0.012255
2000,2.734989,2.477953,0.012636,0.102731,0.153994,-0.012325
2001,3.016779,2.746515,0.016430,0.099360,0.161447,-0.006973
2002,3.063312,2.757197,0.019956,0.098389,0.168908,0.018862
2003,3.286991,2.971595,0.021624,0.095902,0.178517,0.019353
2004,3.172475,2.859425,0.027929,0.098891,0.187802,-0.001573
2005,2.986166,2.660004,0.041613,0.089065,0.196734,-0.001250
2006,3.032540,2.664549,0.076413,0.087506,0.205039,-0.000966
2007,3.125387,2.738375,0.088683,0.088632,0.208911,0.000786
2008,3.052558,2.730670,0.102948,0.084874,0.118257,0.015809
2009,2.920760,2.568838,0.117958,0.080985,0.135462,0.017516
2010,2.978439,2.628417,0.129020,0.078686,0.123206,0.019111
2011,2.970427,2.616149,0.154272,0.075250,0.118748,0.006009
2012,3.141131,2.756099,0.181869,0.075930,0.121005,0.006227
2013,2.832164,2.429485,0.200936,0.075152,0.120255,0.006336
2014,2.842953,2.417273,0.208998,0.074180,0.135421,0.007081
2015,2.143000,1.696640,0.214928,0.073294,0.150717,0.007421
2016,1.847032,1.376233,0.227445,0.073279,0.162788,0.007287
2017,2.011880,1.540132,0.231635,0.071538,0.160822,0.007754
2018,2.014678,1.550783,0.218185,0.072989,0.166443,0.006277
2019,2.120192,1.653611,0.207969,0.073507,0.182470,0.002635
2020,2.082042,1.604223,0.219425,0.074350,0.182021,0.002023
2021,2.096443,1.614868,0.226864,0.072600,0.180245,0.001867
2022,2.254674,1.778467,0.221963,0.072170,0.183191,-0.001116
2023,2.204768,1.741851,0.215539,0.069106,0.180847,-0.002574
2024,2.171597,1.703621,0.210817,0.068345,0.187428,0.001386
