"Year","Coal","Oil","Gas","Cement"
1950,0.047632,0.197856,0,0
1951,0.043968,0.212512,0,0
1952,0.029312,0.212512,0,0
1953,0.025648,0.205184,0,0
1954,0.061555,0.246221,0,0
1955,0.047632,0.293120,0,0
1956,0.014656,0.282128,0,0
1957,0.014830,0.296610,0,0
1958,0.018320,0.311440,0,0
1959,0.010992,0.377392,0,0
1960,0.007408,0.333344,0,0
1961,0.007328,0.285792,0,0
1962,0.007328,0.322432,0,0
1963,0.007328,0.403040,0,0
1964,0.010992,0.487312,0,0
1965,0.003664,0.468992,0,0
1966,0.007328,0.406704,0,0
1967,0.003664,0.516624,0,0
1968,0.007328,0.630208,0,0
1969,0.003664,0.648528,0,0
1970,0.003664,0.659520,0,0
1971,0,0.659520,0,0
1972,0,0.839056,0,0
1973,0.003664,0.802416,0,0
1974,0.003646,0.740146,0,0
1975,0,0.666848,0,0
1976,0,0.762112,0,0
1977,0,0.802416,0,0
1978,0,0.934320,0,0
1979,0,0.905008,0,0
1980,0.003664,1.018592,0,0
1981,0.003664,1.139504,0,0
1982,0.062288,1.249424,0,0
1983,0.139232,0.857376,0,0
1984,0.249152,1.113856,0,0
1985,0.496785,0.701343,0,0
1986,0.329760,1.154160,0,0
1987,0.410368,1.443616,0,0
1988,0.553264,1.458272,0,0
1989,0.685168,1.483920,0,0
1990,0.709556,1.715992,0.000056,0
1991,0.574808,1.695067,0.000113,0
1992,0.484881,1.807030,0.000056,0
1993,0.709569,2.174315,0.000069,0
1994,0.482538,2.173824,0.000078,0
1995,0.123063,2.327121,0.000083,0
1996,0.000046,2.532104,0.000046,0
1997,0.000074,2.554211,0.000074,0
1998,0.000067,2.523507,0.000067,0
1999,0.000046,2.572163,0.000046,0
2000,0.000029,2.467554,0.000029,0
2001,0.000068,2.735895,0.000068,0
2002,0.000057,2.746593,0.000057,0
2003,0.000032,2.960327,0.000032,0
2004,0.000052,2.848500,0.000052,0
2005,0.000086,2.649266,0.000086,0
2006,0.000031,2.654793,0.000031,0
2007,0.000034,2.727350,0.000034,0
2008,0.000020,2.720849,0.000020,0
2009,0.000032,2.560211,0.000032,0
2010,0.000032,2.618488,0.000032,0
2011,0.000043,2.607248,0.000043,0
2012,0.000011,2.747521,0.000011,0
2013,0.000011,2.426626,0.000011,0
2014,0.000023,2.414152,0.000023,0
2015,0.000023,1.694964,0.000023,0
2016,0.000012,1.374207,0.000012,0
2017,0.000012,0.984052,0.552342,0
2018,0.000012,0.866188,0.680744,0
2019,0.000011,0.940371,0.708078,0
2020,0.000000,0.863792,0.736261,0
2021,0.000000,0.872239,0.738580,0
2022,0.000008,1.026380,0.747477,0
2023,0.000007,0.985337,0.782255,0
2024,0.000007,1.001531,0.726825,0
