"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.013400,0.001300,0.002600,0.000200
1962,0.013400,0.001800,0.002200,0.000600
1963,0.013000,0.001400,0.002044,0.000900
1964,0.013900,0.001400,0.006400,0.000700
1965,0.013800,0.001600,0.006200,0.001500
1966,0.016100,0.001700,0.006600,0.000300
1967,0.015900,0.002100,0.008200,0.000500
1968,0.018700,0.002800,0.010000,0.000300
1969,0.018400,0.003300,0.011800,0.000400
1970,0.023800,0.005500,0.015800,0.000400
1971,0.017000,0.003500,0.013400,0.000400
1972,0.017400,0.005100,0.013400,0.000500
1973,0.014800,0.008000,0.021000,0.000400
1974,0.018000,0.007000,0.023600,0.000500
1975,0.012000,0.006000,0.017200,0.000400
1976,0.016100,0.003900,0.029800,0.000500
1977,0.018600,0.005000,0.039200,0.000500
1978,0.020400,0.004200,0.021200,0.000400
1979,0.019100,0.005000,0.043000,0.001100
1980,0.026900,0.006400,0.043000,0.000600
1981,0.016600,0.006400,0.018600,0.000600
1982,0.009900,0.006400,0.017400,0.000600
1983,0.009900,0.006400,0.017400,0.000600
1984,0.014500,0.003400,0.025200,0.000100
1985,0.019600,0.003300,0.027800,0.000400
1986,0.019700,0.005500,0.037200,0.000400
1987,0.019700,0.005500,0.037200,0.000400
1988,0.019700,0.005500,0.037200,0.000400
1989,0.017700,0.003600,0.035600,0.000300
1990,0.016600,0.006300,0.032000,0.026585
1991,0.019500,0.006600,0.038400,0.007362
1992,0.024069,0.030813,0.029402,0.006866
1993,0.017400,0.021191,0.034200,0.001600
1994,0.026900,0.035100,0.044200,0.004800
1995,0.023200,0.031100,0.043200,0.006100
1996,0.005900,0.013100,0.037600,0.006208
1997,0.019000,0.033700,0.045000,0.000800
1998,0.022000,0.026800,0.040276,0.000570
1999,0.022000,0.025150,0.049756,0.001191
2000,0.022000,0.025150,0.051036,0.004340
2001,0.019330,0.043090,0.009720,0.004390
2002,0.018500,0.039250,0.092620,0.004370
2003,0.022198,0.020814,0.079204,0.000184
2004,0.026790,0.034730,0.065700,0.000030
2005,0.022460,0.036990,0.059560,0.000020
2006,0.019343,0.032228,0.065970,0.000075
2007,0.019859,0.024410,0.067096,0.000014
2008,0.021254,0.032049,0.064892,0.000024
2009,0.015102,0.027273,0.047880,0.000089
2010,0.015320,0.022576,0.081542,0.000321
2011,0.014418,0.021551,0.056836,0.000287
2012,0.012423,0.020503,0.042706,0.000877
2013,0.012655,0.020391,0.039278,0.001388
2014,0.012873,0.024194,0.038476,0.001148
2015,0.013748,0.024506,0.039622,0.001272
2016,0.014324,0.021294,0.054640,0.000660
2017,0.014048,0.036785,0.050762,0.001129
2018,0.012730,0.041279,0.053534,0.001183
2019,0.013567,0.025798,0.051712,0.001571
2020,0.013567,0.025798,0.051712,0.001571
2021,0.013567,0.025798,0.051712,0.001571
2022,0.013567,0.025798,0.051712,0.001571
2023,0.013567,0.025798,0.051712,0.001571
