"YYYYMM","Natural gas","Oil","Others"
200709,2.991541,,0
200710,14.275017,,1.126908
200711,24.669042,,1.979316
200712,24.280554,,1.736820
200801,30.605817,,2.110320
200802,30.290302,,2.399508
200803,30.218949,,2.377512
200804,32.842808,,2.736720
200805,34.719651,,2.532420
200806,31.065236,,2.460564
200807,37.078811,,2.808828
200808,37.087980,,2.892708
200809,31.645898,,2.544084
200810,38.805736,,2.785176
200811,56.781659,,4.324356
200812,64.591752,,4.857372
200901,68.892324,,4.887324
200902,64.876845,,4.865112
200903,67.351162,,4.730544
200904,66.576219,,4.658868
200905,69.365273,,4.951440
200906,60.380072,,4.226112
200907,63.985500,,4.307580
200908,60.869105,,5.855904
200909,63.226263,,4.188384
200910,76.879129,,5.230224
200911,80.900390,,5.504364
200912,84.875357,,5.842692
201001,71.650151,,4.431708
201002,74.345315,,5.707296
201003,74.646512,,4.643604
201004,79.372751,,5.412204
201005,74.050233,,4.925448
201006,70.519804,,4.508028
201007,41.815905,,2.345832
201008,37.659235,,2.545092
201009,59.075348,,3.500280
201010,82.782032,,5.785704
201011,81.821143,,5.441112
201012,82.130408,,5.812524
201101,79.450712,,5.219316
201102,69.835020,,4.688892
201103,77.504196,,5.355396
201104,71.971434,,5.728464
201105,74.792015,,4.982328
201106,28.955959,,2.239632
201107,70.550885,,4.293216
201108,83.322181,,5.853636
201109,79.821743,,5.623596
201110,79.047336,,5.426928
201111,80.965414,,6.103296
201112,68.263762,,4.037580
201201,80.091223,,5.915268
201202,76.731301,,5.188680
201203,78.117777,,5.303124
201204,74.057388,,5.294196
201205,60.133093,,5.060160
201206,73.187226,,5.691240
201207,77.904350,,5.158548
201208,71.421002,,4.495536
201209,74.459242,,4.678992
201210,68.057308,,4.622508
201211,74.094750,,5.529780
201212,71.499139,,5.471424
201301,77.641116,,5.260644
201302,70.512196,,4.496256
201303,69.077389,,4.504716
201304,75.075141,,4.897224
201305,62.508133,,3.943980
201306,67.445997,,4.586112
201307,73.963101,,4.714704
201308,73.296625,,4.786920
201309,71.489748,,3.764556
201310,74.242652,,5.326740
201311,67.561163,,4.209804
201312,69.299920,,4.385844
201401,73.220967,,4.581144
201402,65.207145,,4.087332
201403,61.463103,,3.746088
201404,68.244083,,4.378500
201405,53.926320,,3.151260
201406,69.372079,,4.417740
201407,70.168561,,4.252032
201408,70.362554,,4.288572
201409,67.499786,,4.062924
201410,69.300950,,3.231648
201411,66.694443,,4.914540
201412,67.075601,,3.983400
201501,65.594255,,3.918996
201502,61.056939,,3.583512
201503,66.965987,,4.006656
201504,64.552532,,3.805272
201505,37.261273,,2.177964
201506,2.913349,,0.001944
201507,63.997804,,3.627720
201508,58.954656,,3.293856
201509,61.106967,,3.439224
201510,57.783473,,3.320856
201511,62.802112,,3.535776
201512,64.199338,,3.695040
201601,61.579039,,3.821040
201602,58.765049,,3.506544
201603,60.378307,,3.434796
201604,50.617652,,2.546064
201605,56.545613,,3.526848
201606,59.569960,,3.194280
201607,59.876220,,3.217608
201608,59.437609,,3.187872
201609,47.412235,,2.527128
