"Year","Coal","Oil","Gas","Cement"
1950,0.130615,0.070905,0,0
1951,0.069616,0.069616,0,0
1952,0.073280,0.102592,0,0
1953,0.073280,0.113584,0,0
1954,0.073280,0.113584,0,0
1955,0.025648,0.102592,0,0
1956,0.052165,0.167675,0,0
1957,0.043968,0.175872,0,0
1958,0.050412,0.158436,0,0
1959,0.036640,0.186864,0,0
1960,0.007328,0.172208,0,0
1961,0.014656,0.172208,0,0
1962,0.007328,0.245488,0,0
1963,0.003729,0.205119,0,0
1964,0.003664,0.304112,0,0
1965,0.003664,0.300448,0,0
1966,0.007328,0.267472,0,0
1967,0,0.498304,0,0
1968,0.003664,0.633872,0,0
1969,0.003641,0.567943,0,0
1970,0,0.498304,0,0
1971,0.003664,0.392048,0,0
1972,0.003645,0.685187,0,0
1973,0.003664,0.674176,0,0
1974,0.003664,0.688832,0,0
1975,0,0.589904,0,0
1976,0.003664,0.615552,0,0
1977,0.003664,0.637536,0,0
1978,0.003664,0.626544,0,0
1979,0.003664,0.655856,0,0
1980,0.003641,0.586263,0,0
1981,0.003664,0.538608,0,0
1982,0.003664,0.498304,0,0
1983,0.036866,0.560366,0,0
1984,0.062654,0.563890,0,0
1985,0.095264,0.611888,0,0
1986,0.120912,0.677840,0,0
1987,0.098928,0.831728,0,0
1988,0.109920,0.743792,0,0
1989,0.197856,0.853712,0,0
1990,0.197856,1.264080,0,0
1991,0.175449,1.345111,0,0
1992,0.190528,1.516896,0,0
1993,0.168196,1.605180,0,0
1994,0.091600,1.531552,0,0
1995,0.168207,1.660129,0,0
1996,0.109920,1.839328,0,0
1997,0.120912,1.875968,0,0
1998,0.161216,2.007872,0,0
1999,0.322432,2.103136,0,0
2000,0.593568,2.095808,0,0
2001,0.688832,2.172752,0,0
2002,0.736464,2.147104,0,0
2003,0.751120,2.308320,0,0
2004,0.666848,2.421904,0,0
2005,0.850995,2.442941,0,0
2006,1.135840,2.491520,0,0
2007,1.322704,2.363280,0,0
2008,1.542544,2.224048,0,0
2009,1.410640,2.297328,0,0
2010,1.571856,2.341296,0,0
2011,1.505904,2.410912,0,0
2012,1.586512,2.377936,0,0
2013,1.670784,2.396256,0,0
2014,1.735224,2.471048,0,0
2015,1.685440,2.524496,0,0
2016,1.714752,2.627088,0,0
2017,1.788032,2.751664,0,0
2018,1.696432,2.758992,0,0
2019,1.560864,2.964176,0,0
2020,1.552039,2.247529,0,0
2021,1.731006,2.237106,0,0
2022,1.361847,2.954894,0,0
2023,1.574598,3.013023,0,0
2024,1.607683,3.065933,0,0
