"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.000700,
1962,,,,,0.000600,
1963,,,,,0.000800,
1964,,,,,0.000800,
1965,,,,,0.001200,
1966,,,,,0.001000,
1967,,,,,0.001500,
1968,,,,,0.001400,
1969,,,,,0.001400,
1970,,,,,0.002200,
1971,,,,,0.001800,
1972,,,,,0.002400,
1973,,,,,0.002600,
1974,,,,,0.003200,
1975,,,,,0.003500,
1976,,,,,0.004100,
1977,,,,,0.004700,
1978,,,,,0.005300,
1979,,,,,0.004100,
1980,,,,,0.003000,
1981,,,,,0.002100,
1982,,,,,0.004000,
1983,,,,,0.003000,
1984,,,,,0.003300,
1985,,,,,0.004700,
1986,,,,,0.006500,
1987,,,,,0.006500,
1988,,,,,0.007800,
1989,,,,,0.009300,
1990,,,,,0.009400,
1991,,,,,0.008500,
1992,,,,,0.017595,0.000100
1993,,,,,0.016200,0.000100
1994,,,,,0.050800,0
1995,,,,0,0.026300,0
1996,,,,0,0.026100,0
1997,,,,0,0.013102,0
1998,,,,0,0.027935,0.000087
1999,,,,0,0.035200,0
2000,,0.022900,,0,0.022900,0
2001,,0.042100,,0,0.042100,0
2002,,0.050500,,0,0.050500,0
2003,,0.053491,,0,0.053491,0
2004,,0.059725,0.003258,0,0.059725,0.003258
2005,,0.059725,0.003258,0,0.059725,0.003258
2006,,0.048000,0.003258,0,0.048000,0.003258
2007,,0.061101,0.003258,0,0.061101,0.003258
2008,,0.024754,0.000630,0,0.024754,0.000630
2009,,0.020149,0.000400,0,0.020149,0.000400
2010,,0.063480,0.000023,0,0.035757,0.000023
2011,,0.070701,0.000297,0,0.038506,0.000297
2012,,0.057175,0.000579,0,0.041142,0.000579
2013,,0.019293,0.000522,0,0.037087,0.000522
2014,,0.048385,0.000556,0,0.031495,0.000556
2015,,0.025347,0.000221,0,0.025347,0.000221
2016,,0.030118,0.000096,0,0.030118,0.000096
2017,,,,0,0.039523,0.000105
2018,,,,0,0.056989,0.000128
2019,,,,0,0.053075,0.000031
2020,,,,0,0.051809,0.000207
2021,,,,0,0.074633,0.000162
2022,,,,0,0.081498,0.000116
2023,,,,0,0.079729,0.000710
