"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.002100,
1962,,,,,0.001800,
1963,,,,,0.001900,
1964,,,,,0.001800,
1965,,,,,0.002300,
1966,,,,,0.002100,
1967,,,,,0.002200,
1968,,,,,0.001900,
1969,,,,,0.002300,
1970,,,,,0.002200,
1971,,,,,0.002300,
1972,,,,,0.003200,
1973,,,,,0.003500,
1974,,,,,0.004900,
1975,,,,,0.003700,
1976,,,,,0.004800,
1977,,,,,0.006300,
1978,,,,,0.006100,
1979,,,,,0.005200,
1980,,,,,0.005200,
1981,,,,,0.005200,
1982,,,,,0.005200,
1983,,,,,0.004900,
1984,,,,,0.004700,
1985,,,,,0.005600,
1986,,,,,0.008100,
1987,,,,,0.005700,
1988,,,,,0.017600,
1989,,,,,0.016200,
1990,,,,,0.017300,
1991,,,,,0.019600,
1992,,,,,0.021931,0.000315
1993,,,,,0.023600,0.000003
1994,,,,,0.030600,0.000100
1995,,,,,0.030500,0.000100
1996,,,,,0.036400,0.000100
1997,,,,,0.011722,0.000041
1998,,,,,0.040186,0.002405
1999,,,,,0.042200,0.001400
2000,,0.040100,0.002900,,0.040100,0.002900
2001,,0.038600,0.001500,,0.038600,0.001500
2002,,0.038650,0.001500,,0.038650,0.001500
2003,,0.039284,0.001500,,0.039284,0.001500
2004,,0.047611,0.003398,,0.047611,0.003398
2005,,0.047611,0.003398,,0.047611,0.003398
2006,,0.040305,0.003398,,0.040305,0.003398
2007,,0.039400,0.003398,,0.039400,0.003398
2008,,0.042785,0.001993,,0.042785,0.001993
2009,,0.039263,0.002224,0,0.039263,0.002224
2010,,0.045549,0.002163,0,0.045549,0.002163
2011,,0.040058,0.001122,0,0.040058,0.001122
2012,,0.052484,0.000880,0,0.052484,0.000880
2013,,0.040977,0.000791,0,0.040977,0.000791
2014,,0.040637,0.000666,0,0.040637,0.000666
2015,,0.028441,0.000813,0,0.028441,0.000813
2016,,0.040213,0.000689,0,0.040213,0.000689
2017,,0.024669,0.000063,0,0.043635,0.000199
2018,,0.074905,0.002133,0,0.044224,0.001923
2019,,,,0,0.042171,0.000290
2020,,,,0,0.030728,0.000357
2021,,,,0,0.037951,0.000245
2022,,,,0,0.036161,0.000365
2023,,,,0,0.031921,0.000176
