"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,206.465921,12.892901,,161.703630,31.181937,0.687453
1991,204.804770,12.727119,,159.722095,31.642761,0.712794
1992,202.608648,12.637786,,156.753941,32.480734,0.736187
1993,185.888382,12.626609,,139.152430,33.348170,0.761174
1994,200.047394,12.696048,,152.481584,34.081839,0.787923
1995,190.098024,12.849316,,141.215973,35.216107,0.816628
1996,193.172656,13.090341,,142.505796,36.729005,0.847514
1997,191.100884,13.423682,,138.433811,38.362553,0.880839
1998,184.791998,13.854356,,130.628646,39.392092,0.916904
1999,170.938606,14.387525,,115.579724,40.015293,0.956064
2000,174.578111,15.028016,,115.826364,42.724994,0.998737
2001,181.394808,15.779580,,120.091539,44.478270,1.045419
2002,195.772866,16.643789,,132.006859,46.025513,1.096705
2003,219.615347,17.618547,,154.195393,46.648091,1.153315
2004,226.815443,18.696153,,157.828281,49.074882,1.216127
2005,237.089916,20.464877,,162.155270,49.943661,4.526109
2006,235.259527,21.291469,,159.986765,51.864375,2.116919
2007,240.702712,22.170906,,163.690485,53.534910,1.306411
2008,246.841507,23.239652,,166.519316,54.721574,2.360965
2009,254.383692,23.692782,,172.438897,56.042072,2.209941
2010,260.293561,24.602993,,175.308151,58.283289,2.099127
2011,269.737331,25.743067,,178.527983,61.253076,4.213205
2012,276.022904,26.248596,,184.517759,64.840650,0.415899
2013,282.982078,25.660555,,188.327139,66.739778,2.254605
2014,289.549980,26.361590,,191.224719,68.669273,3.294399
2015,291.321946,27.026688,,192.005933,70.473407,1.815918
2016,293.208631,26.058704,,190.427644,72.967855,3.754427
2017,288.134082,18.092410,,191.819677,76.196069,2.025926
2018,299.270246,19.806110,,193.066858,78.509358,7.887920
2019,301.251496,19.712847,,194.320498,80.021323,7.196828
2020,306.653735,19.858692,,195.247478,80.019358,11.528207
2021,296.944233,16.915421,,195.569395,81.861894,2.597522
2022,300.782554,15.742661,,191.121253,83.186644,10.731995
