"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-29.077269,3.614788,0.331334,0.015651,0.069835,-33.108878
1991,-28.867472,3.755210,0.333173,0.011600,0.071705,-33.039159
1992,-28.702017,3.905188,0.363254,0.010922,0.073633,-33.055014
1993,-28.341679,4.064072,0.434781,0.024435,0.075223,-32.940189
1994,-28.057371,4.231406,0.464564,0.009067,0.076952,-32.839360
1995,-27.585068,4.406931,0.480800,0.053360,0.079202,-32.605362
1996,-27.365309,4.590573,0.466300,0.029354,0.081665,-32.533201
1997,-26.995209,4.782453,0.520228,0.045701,0.085485,-32.429075
1998,-26.612156,4.982887,0.510546,0.055533,0.087106,-32.248227
1999,-26.128629,5.192394,0.587152,0.070289,0.089333,-32.067796
2000,-25.662027,5.411742,0.581856,0.072404,0.093079,-31.821108
2001,-25.008475,5.641869,0.607527,0.074605,0.095471,-31.427947
2002,-24.608332,5.883879,0.556565,0.076842,0.099752,-31.225372
2003,-23.886484,6.139879,0.583011,0.079107,0.101889,-30.790371
2004,-23.110617,6.412593,0.643885,0.081401,0.105410,-30.353906
2005,-25.787418,7.204609,0.645404,0.083740,0.108520,-33.829692
2006,-25.494379,6.920299,0.756827,0.086114,0.110942,-33.368561
2007,-21.604438,8.609878,0.788808,0.088532,0.114115,-31.205771
2008,-18.283100,8.631085,0.802227,0.090990,0.116677,-27.924079
2009,-20.324965,7.870472,0.773439,0.093452,0.119239,-29.181567
2010,-15.291870,7.841644,0.749531,0.096165,0.146130,-24.125340
2011,-16.547598,8.428211,0.818143,0.098786,0.148789,-26.041527
2012,-16.253909,8.703199,0.916729,0.101406,0.150321,-26.125565
2013,-15.108114,8.761063,0.848166,0.104027,0.154526,-24.975897
2014,-7.709972,9.352567,0.820439,0.106648,0.154838,-18.144465
2015,-4.276327,9.962690,0.814423,0.109269,0.155150,-15.317858
2016,12.964369,9.509892,0.836832,0.111889,0.168234,2.337522
2017,-1.386513,8.417405,0.833804,0.123205,0.171038,-10.931965
2018,2.513140,8.493523,0.854054,0.138916,0.173852,-7.147206
2019,-0.826408,9.134913,0.836570,0.106969,0.176670,-11.081530
2020,9.525553,8.467399,0.837514,0.148981,0.179488,-0.107830
2021,2.285828,9.689342,0.959893,0.136774,0.182310,-8.682490
2022,8.203210,10.313118,1.104030,0.145987,0.185147,-3.545072
