"YYYYMM","Natural gas","Oil","Others"
201501,120.344879,1298.556000,
201502,329.262110,2345.400000,
201503,405.968632,2164.032000,
201504,470.342135,2144.628000,
201505,234.214079,2057.184000,
201506,174.093580,2129.040000,
201507,180.293226,2224.656000,
201508,258.629483,3101.580000,
201509,259.668898,2975.940000,
201510,309.427095,2827.440000,
201511,172.029291,1806.192000,
201512,247.965966,2334.672000,
201601,271.403424,2406.060000,
201602,227.739614,2158.344000,
201603,240.395397,2312.208000,
201604,243.922567,2089.728000,
201605,215.328143,1900.080000,
201606,246.773323,1948.284000,
201607,171.084311,1866.348000,
201608,119.776950,1043.928000,
201609,294.393303,1785.204000,
201610,233.250919,1805.724000,
201611,206.830217,1669.068000,
201612,98.039202,1499.076000,
201701,0,1284.228000,
201702,7.316121,1095.480000,
201703,203.265863,1265.004000,
201704,197.214884,1287.396000,
201705,176.128110,1244.628000,
201706,205.545279,1121.436000,
201707,196.526663,1087.956000,
201708,142.298388,1101.528000,
201709,200.620063,1018.188000,
201710,170.592470,988.200000,
201711,144.053083,906.048000,
201712,82.149554,770.760000,
201801,86.904200,751.356000,
201802,107.789638,756.828000,
201803,172.471196,856.044000,
201804,124.355942,737.172000,
201805,153.274086,803.880000,
201806,140.058906,762.048000,
201807,132.125006,789.120000,
201808,124.368169,683.604000,
201809,110.479879,695.088000,
201810,99.704666,635.940000,
201811,38.362310,527.184000,
201812,0,474.624000,
201901,0,441.792000,
201902,26.719802,310.500000,
201903,138.502778,542.772000,
201904,115.196933,545.832000,
201905,102.442058,549.864000,
201906,96.429133,510.984000,
201907,89.551872,484.668000,
201908,68.616178,918.648000,
201909,139.406713,2000.592000,
201910,118.674156,1679.184000,
201911,129.128999,1925.820000,
201912,128.542708,2097.036000,
202001,114.295921,1857.096000,
202002,131.179933,1993.140000,
202003,136.539385,1967.292000,
202004,135.697676,1768.536000,
202005,130.186090,1713.744000,
202006,118.243437,1544.220000,
202007,196.753360,2633.472000,
202008,150.647892,2169.864000,
202009,158.778794,2338.344000,
202010,70.201285,1003.608000,
202011,53.157719,818.604000,
202012,68.076746,1098.648000,
202101,64.227039,942.120000,
202102,44.939913,782.640000,
202103,47.250881,563.868000,
202104,44.635799,367.704000,
202105,40.344962,312.732000,
202106,40.791578,304.200000,
202107,40.655484,291.528000,
202108,18.734648,180.360000,
202109,15.781107,220.212000,
202110,22.643990,240.948000,
202111,85.450310,598.284000,
202112,43.069395,633.060000,
202201,22.116814,483.516000,
202202,16.942226,370.512000,
202203,17.358442,378.180000,
202204,15.022437,346.320000,
202205,18.308106,355.716000,
202206,15.040088,304.992000,
202207,14.520829,327.780000,
202208,13.411585,313.956000,
202209,11.727456,290.952000,
202210,229.937382,563.112000,
202211,185.807491,445.032000,
202212,210.323422,559.368000,
202301,101.651797,427.536000,
202302,42.895514,381.276000,
202303,92.389939,1566.900000,
202304,101.312555,1638.936000,
202305,91.337149,1518.588000,
202306,93.102706,1596.924000,
202307,91.792483,1622.376000,
202308,98.479819,1464.264000,
202309,41.234868,619.452000,
202310,72.769301,1287.684000,
202311,7.692466,231.120000,
202312,108.138374,1442.880000,
202401,89.400843,1120.284000,
202402,103.409175,1205.712000,
202403,109.215803,1189.872000,
202404,118.301091,1112.400000,
202405,81.531810,1052.964000,
202406,93.600276,925.380000,
202407,90.590096,978.012000,
202408,58.873162,880.884000,
202409,16.829711,799.164000,
202410,101.414977,920.772000,
202411,94.077129,914.076000,
202412,110.380228,951.696000,
202501,116.664645,932.760000,
202502,77.162444,792.216000,
202503,71.137307,766.116000,
202504,60.592946,638.964000,
202505,196.946287,565.884000,
202506,191.208377,363.348000,
202507,108.894167,540.108000,
