"Year","Coal","Oil","Gas","Cement"
1959,79.512842,18.385952,0,3.537223
1960,87.872551,19.445439,0,4.002217
1961,94.880391,21.310423,0.003664,4.204885
1962,103.257964,24.885888,0.010992,4.380947
1963,110.414981,27.106272,0.010992,4.771153
1964,105.919884,28.121200,0.021984,4.943815
1965,116.451540,30.814240,0.282128,5.397674
1966,116.981935,35.676368,0.311440,5.569961
1967,119.096105,32.698232,0.487322,5.820807
1968,123.826454,42.250411,0.751135,5.872180
1969,123.366565,45.349328,0.996608,6.438390
1970,123.551209,49.333023,0.923345,6.494620
1971,126.967674,55.442660,1.084525,7.052059
1972,134.377838,58.877807,1.205476,7.363109
1973,137.809884,61.749392,1.168816,6.920663
1974,145.639840,60.628208,1.359344,6.500907
1975,161.338563,61.838227,1.733097,7.288268
1976,168.920866,63.438496,2.293664,8.279466
1977,177.510933,68.556203,2.480495,8.322332
1978,174.688912,75.317184,2.740672,8.420936
1979,180.622706,82.663504,3.030128,7.751954
1980,197.340094,83.176464,2.487856,7.544839
1981,210.308252,89.713040,2.883568,8.887727
1982,213.125975,94.406624,4.360160,9.676066
1983,232.525173,99.169824,5.243184,10.950501
1984,231.500847,106.105776,6.170176,12.592760
1985,253.297905,116.759685,7.199698,14.389872
1986,273.179950,121.857312,10.310496,16.005568
1987,291.867554,127.671122,12.776272,16.411638
1988,317.180642,133.614159,15.205494,18.228972
1989,339.636294,150.714022,18.517739,20.790914
1990,366.504088,158.166611,21.097187,22.347914
1991,393.065798,166.422544,23.563184,24.503037
1992,411.389796,188.055790,27.256639,25.156198
1993,433.085213,186.877705,26.996215,26.602355
1994,455.698818,198.955200,28.996896,28.540079
1995,471.741127,216.281275,39.050735,31.103789
1996,504.478585,243.161360,39.747072,34.079363
1997,527.685485,244.202917,46.023689,37.418160
1998,524.136350,262.892000,47.595360,39.026475
1999,560.465093,301.469424,52.618704,44.592480
2000,572.902856,313.440844,52.790912,45.957013
2001,582.110568,317.363130,53.128187,46.739658
2002,598.538747,325.889398,57.608872,49.111237
2003,625.832963,331.332708,58.565376,50.880079
2004,669.992845,348.992400,58.316038,55.544666
2005,721.496333,353.149682,59.356800,59.686569
2006,773.551289,370.543878,82.579630,64.905401
2007,842.535790,392.817754,87.956133,68.333266
2008,910.753422,414.204124,90.276573,73.244725
2009,983.946900,433.770915,112.463106,81.267957
2010,1015.983053,440.691995,134.121149,86.029240
2011,1074.385012,461.369983,135.977200,91.314496
2012,1206.451742,491.147507,125.557692,100.237156
2013,1276.383262,498.314456,109.553997,107.819842
2014,1407.057022,513.839705,107.800997,115.824896
2015,1449.586558,557.523115,103.062422,117.507915
2016,1499.401065,616.112397,109.989094,123.281311
2017,1551.256089,634.115964,116.479494,121.047241
2018,1668.317927,658.714778,126.739658,138.964893
2019,1661.940065,677.883674,125.232502,143.664137
2020,1561.798895,607.535175,127.683701,122.908202
2021,1767.296547,623.484620,133.191863,149.033459
2022,1855.854161,684.013724,124.008707,164.331494
2023,2032.047604,718.183042,132.419593,177.238663
2024,2108.032808,747.332844,149.352151,185.969671
2025,2137.174476,746.184349,139.363065,203.823043
