"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.089886,"NaN",0.083554,0.996695,0,0,6.805675,19.445371,17.465621
1966,"NaN",0.094380,"NaN",0.110350,1.040452,0,0,7.264228,20.544725,17.301186
1967,"NaN",0.092260,"NaN",0.128789,1.042396,0,0,7.642803,21.536196,16.682112
1968,"NaN",0.099590,"NaN",0.160360,1.075667,0,0,8.168723,22.858530,16.585673
1969,"NaN",0.103040,"NaN",0.186214,1.115702,0,0,8.785864,24.313751,16.756276
1970,"NaN",0.108586,"NaN",0.232889,1.144547,0,0,9.368409,26.000875,16.649115
1971,6.301852,0.112341,"NaN",0.317459,1.171950,0,0,9.829437,26.849811,16.222289
1972,6.295930,0.121766,"NaN",0.431763,1.202799,0,0,10.169832,28.403059,16.074626
1973,6.295490,0.129179,"NaN",0.567328,1.196399,0,0,10.446885,30.052159,16.236678
1974,6.303313,0.139353,"NaN",0.727743,1.289264,0,0,10.503284,29.033368,15.941071
1975,6.276632,0.145079,"NaN",0.991150,1.281336,0,0,10.311417,28.296471,15.958681
1976,6.309413,0.157722,"NaN",1.138941,1.253616,0,0,10.731722,29.588319,16.244023
1977,6.328392,0.160592,"NaN",1.392901,1.273161,0,0,10.890683,30.038813,16.444981
1978,6.337704,0.162538,"NaN",1.590562,1.354064,0,0.000003,11.150308,30.790517,16.328373
1979,6.361861,0.179588,"NaN",1.625323,1.396959,0,0.000005,11.634301,30.637422,16.786866
1980,6.372432,0.200197,"NaN",1.746208,1.401639,0,0.000008,11.523740,28.790122,16.898983
1981,6.354246,0.219924,"NaN",2.025232,1.406131,0,0.000008,11.443518,27.257657,16.818847
1982,6.372573,0.234198,"NaN",2.157323,1.405534,0,0.000014,11.293024,25.965862,16.698242
1983,6.373968,0.255617,"NaN",2.400930,1.439109,0.000002,0.000025,11.268914,25.365646,16.899716
1984,6.466212,0.283505,"NaN",2.861919,1.461457,0.000005,0.000034,11.971462,25.311694,17.320649
1985,6.450396,0.293402,"NaN",3.335997,1.463413,0.000009,0.000047,12.023960,24.905785,17.742711
1986,6.410629,0.317186,"NaN",3.508847,1.456587,0.000011,0.000101,11.923178,25.202880,17.617682
1987,6.469778,0.333244,"NaN",3.747586,1.449477,0.000008,0.000139,12.320383,25.314045,17.985567
1988,6.427518,0.333182,"NaN",4.012415,1.469091,0.000007,0.000232,12.664319,25.653669,18.191214
1989,6.412083,0.377116,"NaN",4.053601,1.435746,0.000180,0.001822,12.990740,25.595229,18.040503
1990,6.419643,0.412507,0.072009,4.096376,1.458582,0.000262,0.002454,13.163425,25.613659,17.520182
1991,6.391540,0.421700,0.073510,4.220327,1.467272,0.000336,0.002715,13.269186,25.163913,17.065275
1992,6.391253,0.438149,0.071075,4.184975,1.443870,0.000305,0.003094,13.118175,25.110323,16.727871
1993,6.286180,0.444165,0.073615,4.262861,1.507411,0.000358,0.003673,13.047510,24.624051,16.552098
1994,6.260556,0.449754,0.078718,4.278598,1.494350,0.000379,0.004524,12.933124,24.780928,16.374565
1995,6.254193,0.447577,0.081935,4.399587,1.552420,0.000399,0.005171,13.192875,24.796309,16.252674
1996,6.266247,0.459567,0.077511,4.493963,1.550915,0.000431,0.005679,13.655008,25.004188,16.402263
1997,6.236296,0.479668,0.079009,4.400736,1.556323,0.000456,0.007309,13.386034,25.308503,16.140275
1998,6.175388,0.498611,0.079936,4.415154,1.546738,0.000487,0.009546,13.444564,25.043676,15.818948
1999,6.157476,0.522260,0.079962,4.521482,1.537474,0.000535,0.012550,13.640789,25.089286,15.672787
2000,5.931662,0.539796,0.077293,4.561583,1.543829,0.001073,0.018321,13.996028,25.091917,16.015505
2001,5.796910,0.543458,0.075641,4.627972,1.484107,0.001301,0.022089,13.995441,24.977703,16.046249
2002,5.804332,0.564985,0.084815,4.640511,1.491721,0.001496,0.029754,14.230164,24.821113,16.462674
2003,5.845298,0.584754,0.094723,4.487973,1.470721,0.001713,0.035485,14.425954,25.014041,17.673543
2004,5.866566,0.614357,0.111376,4.632042,1.559115,0.002121,0.047395,14.825192,25.692411,18.659888
2005,5.890505,0.640756,0.128149,4.585260,1.591099,0.002729,0.057182,14.996457,25.696304,19.785032
2006,5.909713,0.665073,0.158971,4.583618,1.630835,0.003493,0.072040,15.201811,25.597579,20.552248
2007,5.872181,0.703934,0.208655,4.433127,1.636846,0.004648,0.091370,15.630161,25.618937,21.439028
2008,5.827014,0.737890,0.281891,4.363113,1.710250,0.007424,0.116457,15.805881,25.085046,21.457934
2009,5.732251,0.771386,0.311894,4.246583,1.685734,0.011762,0.143733,15.268505,24.215772,20.884652
2010,5.793224,0.827185,0.348068,4.300827,1.758598,0.018897,0.177602,16.197476,24.708026,21.541359
2011,5.687496,0.848573,0.363149,4.069170,1.768163,0.036114,0.223225,16.377561,24.593400,22.267160
2012,5.742944,0.889862,0.373135,3.742621,1.820413,0.055994,0.265361,16.620443,24.676985,22.045661
2013,5.797408,0.932064,0.404103,3.725640,1.870154,0.074523,0.313924,16.654304,24.647177,22.091092
2014,5.759062,0.996679,0.422320,3.755459,1.896693,0.105653,0.344432,16.570202,24.548961,21.903677
2015,5.700477,1.046093,0.432951,3.760746,1.869249,0.133959,0.400818,16.760362,24.718388,21.056611
2016,5.709278,1.057673,0.447063,3.772231,1.912725,0.167384,0.458499,16.947994,24.916438,20.369526
2017,5.753853,1.097264,0.451031,3.762586,1.915647,0.221706,0.537970,17.234839,25.079464,20.353466
2018,5.837533,1.166020,0.483801,3.810785,1.950729,0.279571,0.592023,17.845167,25.052583,20.444032
2019,5.841309,1.198503,0.519546,3.904498,1.955304,0.338739,0.655478,17.998483,24.885782,20.106709
2020,5.854814,1.246302,0.487590,3.719360,1.989712,0.403468,0.728383,17.666354,22.412127,19.315168
2021,5.979749,1.308211,0.510561,3.843819,1.943214,0.489006,0.842069,18.205240,23.464676,20.204014
2022,5.998760,1.331820,0.535476,3.643997,1.945451,0.605233,0.947026,17.978734,24.038625,20.163163
2023,5.997411,1.336774,0.586912,3.690801,1.895602,0.746257,1.033381,17.863213,24.397645,20.162390
2024,6.030820,1.354698,0.599094,3.765737,1.964044,0.945571,1.107540,18.206600,24.387671,20.223291
