"Year","Coal","Oil","Gas","Cement"
1959,0.695449,0.019049,0.000557,0.005107
1960,0.748387,0.022991,0.001993,0.006514
1961,0.522486,0.022336,0.002818,0.002585
1962,0.411933,0.021764,0.002323,0.002497
1963,0.406136,0.023270,0.001957,0.003355
1964,0.401581,0.027729,0.002030,0.005032
1965,0.433001,0.034999,0.002110,0.006801
1966,0.469773,0.044547,0.002568,0.008387
1967,0.383606,0.042499,0.002799,0.006085
1968,0.412728,0.048651,0.002686,0.005253
1969,0.501187,0.066850,0.003759,0.007613
1970,0.665877,0.094645,0.005503,0.010718
1971,0.736435,0.120091,0.007174,0.013113
1972,0.770736,0.138328,0.009281,0.014693
1973,0.783755,0.158820,0.011468,0.015417
1974,0.776116,0.182573,0.014440,0.015289
1975,0.906656,0.204192,0.016972,0.019023
1976,0.910405,0.238984,0.019368,0.019156
1977,0.998627,0.257484,0.023237,0.022772
1978,1.117366,0.281992,0.026286,0.026630
1979,1.147533,0.278427,0.027777,0.030091
1980,1.122742,0.273202,0.027319,0.032437
1981,1.125111,0.256374,0.024388,0.033589
1982,1.248904,0.257810,0.022900,0.038476
1983,1.321858,0.263771,0.023439,0.043642
1984,1.454176,0.271451,0.024226,0.049473
1985,1.584377,0.284593,0.024820,0.058547
1986,1.657523,0.303068,0.026352,0.066447
1987,1.770250,0.321524,0.026601,0.074338
1988,1.892551,0.343130,0.027311,0.083658
1989,1.920112,0.354441,0.028821,0.083510
1990,1.976808,0.330292,0.029301,0.083068
1991,2.049723,0.356027,0.030778,0.099573
1992,2.114612,0.385794,0.030239,0.120352
1993,2.228683,0.428549,0.035728,0.140333
1994,2.380736,0.423712,0.041568,0.161567
1995,2.569699,0.468230,0.042436,0.181480
1996,2.660288,0.510622,0.044470,0.189556
1997,2.609780,0.557961,0.044158,0.199406
1998,2.444896,0.559262,0.050501,0.207755
1999,2.580985,0.596751,0.054572,0.224419
2000,2.601591,0.648685,0.059796,0.240210
2001,2.637885,0.659301,0.067158,0.266198
2002,3.018604,0.653087,0.053993,0.277856
2003,3.601892,0.727099,0.060745,0.347633
2004,3.835193,0.839096,0.071521,0.362099
2005,4.424240,0.850176,0.084957,0.411643
2006,4.905253,0.898537,0.103753,0.462050
2007,5.289790,0.927355,0.129515,0.506177
2008,5.729367,0.970121,0.149674,0.516934
2009,6.028871,0.982355,0.164404,0.573584
2010,6.569148,1.092572,0.199585,0.628658
2011,7.309640,1.123862,0.245990,0.696451
2012,7.464979,1.176716,0.277599,0.702562
2013,7.493418,1.234622,0.320127,0.735530
2014,7.425232,1.255609,0.370222,0.757115
2015,7.266352,1.328812,0.380052,0.706275
2016,7.071886,1.357842,0.421726,0.728112
2017,7.163662,1.430594,0.486359,0.740559
2018,7.316700,1.500478,0.575369,0.752743
2019,7.522577,1.559739,0.630171,0.805948
2020,7.679382,1.523058,0.676473,0.828710
2021,8.004203,1.521109,0.765332,0.802485
2022,8.468948,1.559721,0.773225,0.718777
2023,8.740891,1.729580,0.828897,0.681688
2024,8.886021,1.705386,0.889406,0.617752
2025,8.886021,1.736083,0.898300,0.598602
