"Year","Coal","Oil","Gas","Cement"
1959,1.675525,1.161259,0.120412,0.049644
1960,1.715197,1.265654,0.150597,0.054829
1961,1.694968,1.355608,0.184259,0.059661
1962,1.702567,1.458394,0.222979,0.064713
1963,1.754954,1.553628,0.255388,0.067860
1964,1.798259,1.674647,0.313399,0.074996
1965,1.851754,1.787044,0.359648,0.080864
1966,1.875857,1.918436,0.397390,0.087322
1967,1.865632,2.046302,0.433976,0.091479
1968,1.875223,2.209145,0.479351,0.098473
1969,1.901081,2.353510,0.520508,0.103877
1970,1.981907,2.603315,0.519873,0.110790
1971,2.037521,2.771428,0.584598,0.118247
1972,2.016221,2.953771,0.640210,0.125050
1973,2.049161,3.183323,0.689493,0.133874
1974,2.033473,3.236263,0.737498,0.138225
1975,2.122462,3.269561,0.791050,0.143958
1976,2.172512,3.383128,0.860397,0.150137
1977,2.220466,3.534412,0.920747,0.156577
1978,2.214474,3.716488,0.990300,0.166655
1979,2.293908,3.857958,1.062407,0.168329
1980,2.373820,3.874488,1.140723,0.173143
1981,2.306884,3.833187,1.206124,0.178338
1982,2.342470,3.829652,1.236614,0.179262
1983,2.390892,3.814253,1.306844,0.181164
1984,2.402487,3.840585,1.463893,0.186052
1985,2.699919,3.861853,1.594443,0.189979
1986,2.790280,3.958788,1.584957,0.196465
1987,2.863307,3.975043,1.765766,0.207451
1988,2.934223,4.129554,1.875515,0.214436
1989,2.874504,4.231480,1.924319,0.218925
1990,2.582855,4.419290,2.036847,0.219684
1991,2.506513,4.877367,2.050362,0.219221
1992,2.302581,4.261284,2.081237,0.219213
1993,2.266664,4.245643,2.140432,0.225362
1994,2.139052,4.190683,2.134289,0.231536
1995,2.166802,4.210562,2.183575,0.238487
1996,2.178572,4.300040,2.289460,0.243234
1997,2.158957,4.398238,2.300269,0.254744
1998,2.140466,4.439691,2.342130,0.244352
1999,2.136100,4.560206,2.441167,0.251763
2000,2.286899,4.623488,2.495982,0.262169
2001,2.355248,4.654577,2.563139,0.270789
2002,2.351636,4.643231,2.665190,0.286328
2003,2.491095,4.780314,2.830135,0.292281
2004,2.541804,4.989640,2.964055,0.305573
2005,2.588475,5.065631,3.063108,0.320954
2006,2.713901,5.190647,3.172016,0.342702
2007,2.785095,5.254754,3.265226,0.372278
2008,2.842047,5.366985,3.381951,0.381187
2009,2.727292,5.341969,3.279976,0.382292
2010,2.878024,5.583757,3.534469,0.404404
2011,2.970151,5.654170,3.677992,0.424095
2012,3.039249,5.788359,3.743307,0.442325
2013,2.965493,5.832863,3.751696,0.467200
2014,3.015105,5.872263,3.785717,0.482716
2015,3.017536,5.927186,3.853374,0.480861
2016,3.014452,5.962056,3.937571,0.489194
2017,3.095470,6.057143,4.039342,0.499290
2018,3.213324,5.996111,4.149174,0.516379
2019,3.305528,6.123500,4.184948,0.526334
2020,3.165041,5.294731,4.124016,0.536848
2021,3.102381,5.615945,4.355033,0.577243
2022,3.111752,5.867559,4.249335,0.562605
2023,3.178021,6.073860,4.276571,0.557605
2024,3.226675,6.283605,4.376543,0.549154
2025,3.250076,6.333293,4.442848,0.560603
