"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,30.307396,3.705487,,24.834335,1.767574,
1991,31.334759,3.726602,,25.809967,1.798190,
1992,27.582542,3.720787,,22.032940,1.828816,
1993,27.661064,3.768684,,22.032940,1.859440,
1994,28.568133,3.830882,,22.847182,1.890069,
1995,28.966265,3.848346,,23.197215,1.920704,
1996,29.669736,3.879133,,23.839266,1.951337,
1997,28.935067,3.910466,,23.042629,1.981972,
1998,28.184226,3.934594,,22.244057,2.005574,
1999,27.451739,3.975006,,21.448435,2.028298,
2000,26.801228,3.989167,,20.761685,2.050376,
2001,26.269869,3.991165,,20.206721,2.071984,
2002,26.907361,4.032200,,20.781931,2.093230,
2003,27.503678,4.032483,,21.356992,2.114203,
2004,28.043643,4.055679,,21.853003,2.134960,
2005,28.571986,4.067485,,22.348954,2.155548,
2006,29.120097,4.099145,,22.844951,2.176001,
2007,29.662058,4.124730,,23.340989,2.196339,
2008,28.935710,4.141285,,22.577943,2.216481,
2009,29.200078,4.176959,,22.786586,2.236534,
2010,28.954355,4.166840,,22.531005,2.256511,
2011,29.265623,4.593705,,22.395349,2.276569,
2012,29.631682,4.389992,,22.945403,2.296288,
2013,29.663434,4.678802,,22.668530,2.316103,
2014,29.299934,4.471598,,22.492459,2.335877,
2015,29.027477,4.844896,,21.826964,2.355617,
2016,27.004717,4.644925,,19.984463,2.375329,
2017,25.572794,4.291333,,18.886450,2.395012,
2018,25.632201,4.307220,,18.904018,2.420963,
2019,23.488537,2.440041,,18.600909,2.447586,
2020,24.689675,3.765862,,18.448999,2.474815,
2021,24.538591,3.740882,,18.295039,2.502670,
2022,24.368117,3.699216,,18.137823,2.531078,
