"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-3.278520,0.799186,0.007372,0.067978,0.004392,-4.157448
1991,-3.329731,0.747903,0.007372,0.067978,0.004464,-4.157448
1992,-3.390765,0.686797,0.007372,0.067978,0.004536,-4.157448
1993,-3.441309,0.636180,0.007372,0.067978,0.004608,-4.157448
1994,-3.064298,1.013119,0.007372,0.067978,0.004681,-4.157448
1995,-3.093667,0.983759,0.007291,0.067978,0.004753,-4.157448
1996,-3.023652,1.053783,0.007210,0.067978,0.004825,-4.157448
1997,-2.934632,1.142766,0.007175,0.067978,0.004897,-4.157448
1998,-2.912906,1.164527,0.007093,0.067978,0.004943,-4.157448
1999,-2.823462,1.254006,0.007012,0.067978,0.004989,-4.157448
2000,-2.844147,1.222804,0.006931,0.067978,0.005036,-4.146896
2001,-2.916032,1.150881,0.006923,0.067978,0.005082,-4.146896
2002,-2.932414,1.099816,0.006912,0.101650,0.005128,-4.145920
2003,-2.925120,1.071099,0.006993,0.136676,0.005174,-4.145062
2004,-2.926290,1.066300,0.006904,0.138962,0.005220,-4.143676
2005,-3.081169,0.956197,0.006998,0.095866,0.005266,-4.145495
2006,-2.955751,1.094780,0.006560,0.086695,0.005343,-4.149129
2007,-2.921678,1.125922,0.007226,0.090117,0.005389,-4.150331
2008,-2.936605,1.103460,0.007094,0.093567,0.005435,-4.146160
2009,-2.946967,1.082420,0.007464,0.096962,0.005480,-4.139293
2010,-3.185163,0.845283,0.007638,0.100399,0.005526,-4.144009
2011,-3.137420,0.895018,0.007332,0.098665,0.005573,-4.144009
2012,-3.022917,0.974219,0.007011,0.138303,0.005643,-4.148093
2013,-2.925935,1.053141,0.007632,0.149708,0.005689,-4.142105
2014,-2.897837,1.095812,0.007367,0.132262,0.005735,-4.139012
2015,-2.965151,0.980821,0.007387,0.178816,0.005780,-4.137956
2016,-2.858841,1.112618,0.007387,0.148223,0.005826,-4.132896
2017,-2.900559,1.087249,0.005779,0.101841,0.005872,-4.101300
2018,-2.892346,1.114878,0.004171,0.111934,0.005941,-4.129270
2019,-2.907903,1.124755,0.004172,0.094780,0.006010,-4.137620
2020,-2.968265,1.061876,0.004234,0.096312,0.006079,-4.136766
2021,-2.951623,1.075123,0.003987,0.097844,0.006157,-4.134734
2022,-2.903151,1.123288,0.004092,0.099376,0.006228,-4.136134
