"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,1.386131,0.113178,,1.269991,0.002962,
1991,1.428639,0.114360,,1.311268,0.003011,
1992,1.263937,0.113367,,1.147510,0.003060,
1993,1.266017,0.115397,,1.147510,0.003110,
1994,1.320233,0.123834,,1.193240,0.003159,
1995,1.344116,0.123875,,1.217032,0.003208,
1996,1.373492,0.125837,,1.244397,0.003258,
1997,1.339315,0.128731,,1.207277,0.003307,
1998,1.295941,0.130549,,1.162053,0.003338,
1999,1.259346,0.134781,,1.121195,0.003370,
2000,1.213420,0.135030,,1.074989,0.003401,
2001,1.178292,0.132375,0.000118,1.042367,0.003433,
2002,1.207045,0.131488,0.000170,1.071923,0.003464,
2003,1.239359,0.132487,0.000170,1.103206,0.003496,
2004,1.269430,0.133019,0.000118,1.132766,0.003527,
2005,1.296625,0.132644,0.000170,1.160253,0.003559,
2006,1.325111,0.134535,0.000118,1.186864,0.003593,
2007,1.349200,0.136401,0.000170,1.209004,0.003625,
2008,1.317251,0.136317,0.000118,1.177160,0.003656,
2009,1.335953,0.140012,0.000118,1.192136,0.003687,
2010,1.317100,0.136666,0.000124,1.176591,0.003719,
2011,1.318636,0.147537,0.000178,1.167170,0.003751,
2012,1.355479,0.146534,0.000158,1.205004,0.003784,
2013,1.361689,0.165718,0.000158,1.191998,0.003815,
2014,1.347849,0.167400,0.000158,1.176444,0.003846,
2015,1.322040,0.173086,0.000158,1.144918,0.003878,
2016,1.245067,0.177794,0.000158,1.063207,0.003909,
2017,1.181083,0.168854,0.000158,1.008130,0.003940,
2018,1.181323,0.167538,0.000158,1.009640,0.003987,
2019,1.148495,0.147752,0.000161,0.996548,0.004034,
2020,1.152857,0.158618,0.000151,0.990006,0.004081,
2021,1.135734,0.148018,0.000157,0.983429,0.004130,
2022,1.126973,0.145987,0.000157,0.976651,0.004178,
