"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,17.363846,1.168668,3.318975,11.284167,0.088038,1.503998
1991,17.731935,1.046112,3.461088,11.619704,0.088111,1.516919
1992,12.374971,0.765463,2.606125,7.372293,0.087882,1.543208
1993,10.731129,0.695564,2.718486,5.695906,0.085722,1.535451
1994,9.737129,0.662255,2.182446,5.226557,0.073196,1.592675
1995,9.593532,0.603701,2.390793,4.977821,0.065773,1.555444
1996,10.995299,0.523398,3.167252,5.693284,0.056454,1.554911
1997,11.372770,0.514771,3.461093,5.792865,0.048240,1.555801
1998,12.207247,0.511745,4.385831,5.720291,0.041906,1.547474
1999,12.084464,0.458228,4.597111,5.411150,0.036495,1.581480
2000,12.751177,0.452959,5.345468,5.353262,0.036168,1.563320
2001,13.206527,0.491686,5.862900,5.263930,0.035155,1.552856
2002,13.961818,0.543149,6.313393,5.523952,0.035542,1.545783
2003,14.370549,0.588644,6.555760,5.622833,0.034567,1.568745
2004,15.017605,0.479980,7.223777,5.671837,0.034844,1.607167
2005,15.869721,0.497483,8.017639,5.731818,0.033637,1.589143
2006,15.706324,0.503671,7.946807,5.572366,0.033306,1.650174
2007,18.333507,0.515311,10.142859,6.028670,0.037637,1.609030
2008,17.451389,0.517824,9.398909,5.867318,0.031598,1.635740
2009,10.518186,0.425287,2.158305,6.231681,0.029812,1.673100
2010,10.251486,0.431839,1.882677,6.227384,0.030238,1.679348
2011,11.438384,0.429257,2.874127,6.425959,0.031966,1.677074
2012,10.762809,0.441189,1.939337,6.668521,0.037048,1.676715
2013,10.004698,0.441793,1.143228,6.680470,0.047191,1.692017
2014,10.477685,0.462690,1.130689,7.133221,0.052977,1.698108
2015,10.545416,0.480209,0.881815,7.433521,0.056579,1.693292
2016,10.415876,0.505371,0.718755,7.363944,0.098523,1.729283
2017,10.576757,0.525732,0.780893,7.416566,0.102165,1.751400
2018,10.130158,0.559334,0.606070,7.054111,0.130879,1.779763
2019,10.286934,0.557112,0.617222,7.193087,0.125271,1.794242
2020,10.861620,0.552294,0.531093,7.937213,0.113394,1.727626
2021,10.462827,0.590856,0.535920,7.458448,0.106280,1.771323
2022,9.180888,0.544800,0.356169,6.438685,0.103747,1.737487
2023,9.102832,0.544218,0.420009,6.229362,0.126364,1.782879
