"Year","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,-5.482360,-10.757468,-10.757468,-11.069342,-10.757468,-15.587852,-4.351210,-6.318438,-4.337002,-4.343973,-3.915733,-4.013947,-4.038248,-5.196525,-5.196666,-5.709822,-5.582103,-5.661273,-5.464135,-5.453109,-4.739199
1991,,-10.523653,-10.523653,-10.835527,-10.523653,-15.392074,-4.691273,-6.982056,-4.255045,-4.289427,-4.066930,-4.153103,-4.350911,-5.238294,-5.238164,-5.769381,-5.763801,-5.760699,-5.782689,-5.771479,-5.335535
1992,,-10.529434,-10.529434,-10.841308,-10.529434,-15.426593,-4.699551,-6.877982,-4.222286,-4.299860,-4.120926,-4.195744,-4.515840,-4.894099,-4.893458,-5.385823,-5.497916,-5.495783,-5.522289,-4.979135,-4.645899
1993,,-9.265805,-9.265805,-9.577679,-9.265805,-14.201315,-4.722948,-0.817087,-5.573940,-5.679710,-5.262074,-5.348124,-5.629737,-5.870021,-5.875131,-6.342539,-6.460941,-6.444190,-6.472986,-6.508952,-6.174520
1994,,-9.740083,-9.740083,-10.051957,-9.740083,-14.716617,-4.722675,-6.215391,-4.410391,-4.557486,-4.502889,-4.588921,-5.417333,-5.344253,-5.348763,-5.872511,-5.984751,-5.972855,-6.003859,-6.034210,-5.912044
1995,,-7.874511,-7.874511,-8.186385,-7.874511,-12.879650,-4.734770,-3.812861,-3.429117,-3.565869,-2.952319,-3.038373,-4.258609,-4.076935,-4.081111,-4.590744,-4.682863,-4.669761,-4.721849,-4.750565,-4.685859
1996,,-8.388408,-8.388408,-8.700281,-8.388408,-13.434716,-4.746615,1.696789,1.776009,1.639173,2.519676,2.433634,1.060418,1.134916,1.130739,0.858578,0.863166,0.856389,0.814900,0.779263,0.634977
1997,,-8.863532,-8.863532,-9.175406,-8.863532,-13.929461,-4.765920,-0.097036,0.157641,0.015090,0.806506,0.720479,-0.298837,0.051121,0.047047,-0.393464,-0.357467,-0.363749,-0.402722,-0.433350,-0.771532
1998,-7.557510,-9.271946,-9.271946,-9.583820,-9.271946,-14.312604,-4.154250,-7.670873,-7.714097,-7.850292,-7.331278,-7.396947,-8.031864,-7.298300,-7.302282,-7.988854,-7.950410,-7.956936,-7.987662,-8.019093,-8.485385
1999,,-9.308876,-9.308876,-9.620749,-9.308876,-14.314913,-4.150137,-7.205285,-7.760851,-7.899987,-7.370679,-7.031492,-7.645181,-6.440850,-6.444705,-7.326308,-7.287150,-7.281621,-7.311802,-7.342663,-7.899715
2000,,-8.709683,-8.709683,-9.021557,-8.709683,-13.943172,-4.143479,-7.610677,-9.301385,-9.448551,-9.186559,-9.272595,-10.199994,-8.695405,-8.698742,-9.599885,-9.565090,-9.563099,-9.594143,-9.625121,-10.237193
2001,-7.335190,-8.481165,-8.481165,-8.793038,-8.481165,-13.660462,-4.337778,-7.870122,-12.771401,-12.889328,-12.180650,-12.265053,-8.333590,-6.622950,-6.626204,-7.385592,-7.385632,-7.395390,-7.419203,-7.449490,-8.076575
2002,,-7.930961,-7.930961,-8.242835,-7.930961,-13.145952,-4.542460,-2.472689,-5.399858,-5.520273,-4.343630,-4.429499,-7.597787,-5.618543,-5.621642,-6.370508,-6.434814,-6.449862,-6.467218,-6.496753,-7.199368
2003,,-8.346685,-8.346685,-8.658559,-8.346685,-12.522678,-3.694110,-8.814487,-9.803625,-9.918492,-9.891499,-9.722321,-7.489814,-5.216692,-5.213841,-5.748011,-5.718243,-5.749867,-5.709315,-5.734979,-6.537577
2004,,-8.650814,-8.650814,-8.962687,-8.650814,-13.649535,-3.819989,-5.341112,-6.649266,-6.753043,-7.056414,-6.888803,-7.306520,-4.561226,-4.558384,-5.241267,-5.280528,-5.307146,-5.171537,-5.198530,-6.099428
2005,,,-9.118709,-9.430583,-9.118709,-13.933226,-3.292543,-2.810879,-4.789062,-4.877610,-5.188392,-5.164612,-6.631316,-3.866867,-3.864127,-4.625736,-4.490989,-4.506356,-4.263283,-4.289655,-5.307448
2006,,,,-8.044717,-9.293650,-13.800671,-3.456139,-3.951658,-4.797718,-4.943608,-5.876296,-5.850281,-5.749842,-2.159272,-2.155591,-4.070162,-4.107353,-4.128201,-3.864579,-3.909725,-4.848026
