"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,269.694600,21.255580,0.209760,201.071210,46.946182,0.211868
1991,261.691168,21.423024,0.229080,191.894331,47.943089,0.201644
1992,227.767638,15.849725,0.130870,164.415791,47.037144,0.334109
1993,197.379081,16.351376,0.011500,132.684872,48.086909,0.244424
1994,178.024218,15.947103,0.073600,114.360671,47.398420,0.244424
1995,167.521598,15.775947,0.089633,103.816249,47.595065,0.244703
1996,164.369700,15.668016,0.041832,100.693012,47.722136,0.244703
1997,165.434040,15.701408,0.054045,100.899452,48.534991,0.244144
1998,159.652109,15.442051,0.024985,96.003915,47.980974,0.200184
1999,151.402573,15.045319,0,88.384560,47.730314,0.242380
2000,145.332932,15.290311,0.018531,81.759796,48.024507,0.239786
2001,142.090965,15.374291,0.074506,76.861706,49.572212,0.208250
2002,144.913368,15.920354,0.067887,78.860885,49.763213,0.301029
2003,147.991405,16.159398,0.094495,81.453094,50.028978,0.255440
2004,149.083706,16.935547,0.097750,82.492443,49.309518,0.248448
2005,149.024151,18.664598,0.090151,82.018243,48.121121,0.130039
2006,150.508906,18.412042,0.109869,83.874167,47.538899,0.573929
2007,147.666469,17.596505,0.112288,83.150546,46.682633,0.124497
2008,143.022157,17.685482,0.126794,82.129217,42.926549,0.154115
2009,140.101447,17.056343,0,80.407431,42.389489,0.248183
2010,139.710639,18.203165,0,79.355063,42.006841,0.145571
2011,134.283551,15.947442,0,78.660511,39.490404,0.185193
2012,135.180988,18.266547,0,77.936954,38.845007,0.132481
2013,132.349248,17.814073,0,76.590334,37.820187,0.124654
2014,133.237634,18.825076,0,78.183611,36.025208,0.203740
2015,132.682439,19.381192,0,78.872715,34.288415,0.140116
2016,129.245967,19.133603,0,76.339911,33.656323,0.116131
2017,126.457001,18.821370,0,74.174543,33.359986,0.101103
2018,119.401612,17.378599,0,72.755880,29.153612,0.113521
2019,117.065932,17.826410,0,71.293556,27.812729,0.133238
2020,113.118690,15.904498,0,70.084672,27.026359,0.103161
2021,112.229759,15.678445,0,70.724953,25.732296,0.094066
2022,108.204530,11.902575,0,72.022150,24.176567,0.103239
2023,104.310283,8.893831,0,71.172460,24.147029,0.096963
