"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,43.151342,33.145203,4.299868,8.700496,1.340482,-4.334708
1991,44.511157,35.203773,4.324292,8.542582,1.368415,-4.927906
1992,26.179403,19.937011,2.526282,6.602634,1.341071,-4.227594
1993,18.515583,16.065208,1.600488,5.239378,1.371290,-5.760781
1994,17.420104,15.137515,1.816672,4.601848,1.347210,-5.483142
1995,17.610558,14.186778,2.096739,4.241255,1.352601,-4.266815
1996,23.898602,14.669630,2.459346,4.363713,1.352033,1.053880
1997,22.047286,14.217597,2.413279,4.396202,1.372618,-0.352409
1998,15.230918,14.914688,2.789155,4.241258,1.355515,-8.069699
1999,13.009130,12.473670,2.717852,3.944914,1.346529,-7.473836
2000,9.076423,10.945048,2.849054,3.743116,1.355405,-9.816200
2001,12.023671,11.624240,3.078454,3.581335,1.398880,-7.659237
2002,13.259778,11.688368,3.235207,3.713338,1.404171,-6.781307
2003,14.122089,11.701878,3.309749,3.811500,1.413670,-6.114707
2004,15.376041,12.320567,3.476613,3.853622,1.391812,-5.666572
2005,17.021519,13.172843,3.504137,3.867317,1.359906,-4.882684
2006,17.839970,13.222587,3.803747,3.865093,1.343202,-4.394660
2007,18.069569,13.447773,5.442982,3.978389,1.317748,-6.117322
2008,16.618878,13.326174,4.865441,3.896283,1.210958,-6.679978
2009,11.830620,12.146960,2.005562,3.950174,1.195506,-7.467582
2010,9.525833,13.131660,2.005924,3.910133,1.185668,-10.707552
2011,9.932203,12.273114,3.264522,3.944031,1.118652,-10.668116
2012,10.509328,12.312397,3.182082,3.990467,1.098502,-10.074120
2013,10.092574,11.681162,2.733094,3.963109,1.072242,-9.357034
2014,10.888524,11.294224,2.866157,4.158443,1.024700,-8.455001
2015,12.203349,11.258789,3.169795,4.239827,0.980791,-7.445853
2016,13.169704,11.562041,3.024779,4.145966,0.969125,-6.532208
2017,13.946548,11.508496,3.260246,4.094861,0.962416,-5.879471
2018,14.687130,11.845326,2.822329,3.961777,0.851853,-4.794155
2019,14.572797,11.854122,3.046862,3.969887,0.813634,-5.111708
2020,14.399775,11.758929,2.853948,4.170004,0.788896,-5.172002
2021,14.309073,12.167611,2.718973,4.082847,0.751117,-5.411475
2022,12.569503,11.652161,2.241006,3.794065,0.706745,-5.824474
2023,12.595064,11.380995,2.049408,3.707593,0.711746,-5.254678
