"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,1.178300,0.121900,0.316400,2.265500
1962,1.063400,0.116100,0.269000,2.388600
1963,0.979400,0.129300,0.280600,2.157700
1964,0.964700,0.162200,0.331400,2.082700
1965,0.844600,0.199100,0.409200,1.934100
1966,0.767400,0.218562,0.426600,1.932800
1967,0.687800,0.207571,0.481400,1.826800
1968,0.689100,0.212358,0.614200,1.639100
1969,0.667600,0.215413,0.649400,2.058800
1970,0.790600,0.303932,0.773400,2.390200
1971,0.860800,0.338934,0.891200,2.531800
1972,0.888500,0.460830,1.014800,2.478600
1973,1.112000,0.632809,1.146200,2.726600
1974,0.824600,0.606544,1.467000,2.779600
1975,0.684700,0.524862,1.116000,2.335000
1976,1.178000,0.596283,1.332800,2.220800
1977,0.971800,0.636800,1.469600,2.507600
1978,0.923600,0.636409,1.722000,2.477000
1979,0.827000,0.708200,2.013400,2.520900
1980,0.788000,0.669500,2.128800,2.753400
1981,0.745800,0.662100,2.163200,2.877800
1982,0.761100,0.595300,2.101600,2.898000
1983,0.761000,0.553900,2.369000,2.995000
1984,0.856000,0.613000,2.636000,3.319000
1985,0.886000,0.581700,2.568000,4.271000
1986,0.904000,0.577600,2.791800,5.104000
1987,0.944000,0.633000,2.906800,4.528000
1988,1.034000,0.761600,3.574600,4.674000
1989,1.207000,0.935900,3.940000,5.463000
1990,1.190500,0.997800,4.231000,5.043144
1991,1.090000,1.224900,4.734800,4.873085
1992,1.014000,1.259800,5.937998,3.956094
1993,1.044400,1.027400,5.856000,2.418100
1994,1.069000,1.330500,6.822000,2.884900
1995,1.168300,1.654500,6.632000,2.976900
1996,1.237300,1.886200,5.046000,2.743300
1997,1.139000,2.013300,6.920600,2.815600
1998,1.062900,2.045500,8.291536,3.257500
1999,1.248000,2.254600,9.248000,3.441819
2000,1.385591,2.192028,9.485344,5.859116
2001,1.316556,2.223242,9.009720,5.429191
2002,1.414417,2.641800,9.512288,4.618873
2003,1.385956,2.857738,10.157618,4.519279
2004,1.377203,2.948790,11.076910,4.268582
2005,1.468720,3.468259,11.180738,4.325471
2006,1.560761,3.967572,10.533968,4.254589
2007,1.451899,3.451575,10.196830,4.467266
2008,1.211723,2.710758,9.876814,4.002983
2009,1.012804,2.028927,8.707248,5.637345
2010,1.009760,2.445940,9.328122,7.478314
2011,0.841978,2.406791,9.131326,7.228337
2012,0.923477,2.882964,8.602756,5.328873
2013,1.084724,2.994047,8.479258,5.490495
2014,1.127597,3.045752,8.466428,5.054576
2015,1.295742,3.067658,8.296640,5.021326
2016,1.463305,2.940133,8.118398,4.551568
2017,1.480372,2.783137,8.044718,4.641697
2018,1.429992,2.856503,7.770130,4.650669
2019,1.472847,2.818306,7.447594,4.364208
2020,1.517785,2.686391,6.929494,4.032250
2021,1.664970,2.033099,7.613654,4.568118
2022,1.446000,2.064082,7.330112,4.792706
2023,1.280000,2.221766,6.604342,4.218968
