"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,1.828878,,0.834184,,,
1961,2.099042,,0.957410,0.839500,0.068600,0.121900
1962,2.149080,,0.980234,0.957900,0.065400,0.116100
1963,2.050111,,0.935092,1.113300,0.086000,0.129300
1964,2.581755,,1.177584,1.321900,0.101000,0.162200
1965,2.616637,,1.193495,1.415000,0.102100,0.199100
1966,2.633865,,1.201352,1.618900,0.158450,0.218562
1967,2.736319,,1.248084,1.752200,0.240344,0.207571
1968,2.787976,,1.271645,1.805100,0.330601,0.212358
1969,3.086508,,1.407811,2.064000,0.438679,0.215413
1970,3.532903,,1.611420,2.243700,0.333980,0.303932
1971,3.350463,,1.528206,2.567800,0.386608,0.338934
1972,3.445275,,1.571451,2.895100,0.413322,0.460830
1973,3.635136,,1.658050,3.155300,0.472407,0.632809
1974,3.877797,,1.768732,3.172000,0.512871,0.606544
1975,3.517002,,1.604167,2.756000,0.514893,0.524862
1976,3.470658,,1.583029,2.975000,0.715826,0.596283
1977,3.590911,,1.637878,2.822000,0.634700,0.636800
1978,3.528450,,1.609389,2.866000,0.713300,0.636409
1979,3.595333,,1.639895,3.017000,0.813700,0.708200
1980,3.767243,,1.718306,3.082000,0.856900,0.669500
1981,3.532988,,1.611458,2.942000,0.840500,0.662100
1982,3.500232,,1.596518,2.667000,0.829500,0.595300
1983,3.675652,,1.676530,2.600000,0.689100,0.553900
1984,3.744971,,1.708148,2.431000,0.790000,0.613000
1985,3.745506,,1.708392,2.415000,0.907000,0.581700
1986,3.905433,,1.781337,2.479000,1.117000,0.577600
1987,3.981369,,1.815973,2.500000,1.191000,0.633000
1988,4.254251,,1.940439,2.783000,1.390700,0.761600
1989,4.453231,,2.031198,2.844000,1.424100,0.935900
1990,4.192882,,1.912448,3.257000,1.486400,0.997800
1991,4.315409,,1.968335,3.398000,1.419100,1.224900
1992,2.823070,,0.877041,3.577000,1.261119,1.259800
1993,2.656953,,0.760668,3.371000,0.953100,1.027400
1994,2.783823,,1.038685,3.644000,0.992500,1.330500
1995,2.929859,,1.343537,3.769000,1.106000,1.654500
1996,3.324158,,1.526539,4.079000,1.116600,1.886200
1997,3.607104,,1.634058,4.381000,1.198200,2.013300
1998,4.000691,,1.664361,4.924306,1.393200,2.045500
1999,4.155654,,1.836136,5.098641,1.481800,2.254600
2000,4.407567,,1.789715,5.387000,1.514446,2.192028
2001,4.416695,,1.846350,5.348000,1.558466,2.223242
2002,4.449553,,2.237993,5.334000,1.491029,2.641800
2003,4.645789,,2.437661,5.505000,1.570937,2.857738
2004,5.113855,,2.495190,6.085000,1.630521,2.948790
2005,5.394227,,2.986366,6.325000,1.870357,3.468259
2006,5.487525,,3.339431,6.581000,2.084833,3.967572
2007,5.705468,,2.942765,6.629000,2.067577,3.451575
2008,5.243481,,2.223635,6.104841,2.239102,2.710758
2009,4.287034,,1.724764,4.905000,2.018338,2.028927
2010,4.768278,,2.083376,5.495201,2.382913,2.445940
2011,5.264901,,2.239355,5.706610,2.271125,2.406791
2012,5.148079,,2.345073,5.667535,2.088182,2.882964
2013,4.985296,,2.801007,5.416000,2.025710,2.994047
2014,4.838196,,2.749474,5.360000,2.005391,3.045752
2015,4.664841,,2.802175,5.391484,1.930349,3.067658
2016,4.666350,,2.672837,5.523000,1.979575,2.940133
2017,4.467156,,2.518274,5.327000,2.346532,2.783137
2018,4.520386,,2.612277,5.444000,2.390201,2.856503
2019,4.556575,,1.015634,4.533000,2.458241,2.818306
2020,3.472201,,2.254020,3.734000,2.196484,2.686391
2021,4.562933,,2.285668,5.278643,1.992984,2.033099
2022,4.207050,,2.280639,4.673599,1.736328,2.064082
2023,3.550382,,1.963113,4.337927,1.947987,2.221766
