"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,6.730061,,2.334984,,,
1961,7.035855,,2.532604,8.307000,0.965800,1.178300
1962,6.919533,,2.504363,8.242000,0.991400,1.063400
1963,6.785078,,2.470682,8.379000,1.412600,0.979400
1964,7.190780,,2.558828,8.795000,1.664800,0.964700
1965,7.028369,,2.529336,8.523000,1.585100,0.844600
1966,7.100171,,2.557164,8.625000,1.617500,0.767400
1967,7.030127,,2.536018,8.725000,1.726800,0.687800
1968,7.306198,,2.549294,9.089000,1.785400,0.689100
1969,7.624644,,2.609593,9.586000,2.098400,0.667600
1970,7.751653,,2.725564,9.711000,1.966800,0.790600
1971,7.748794,,2.774388,9.789000,1.891200,0.860800
1972,8.166911,,2.892397,10.398000,2.069900,0.888500
1973,8.602321,,3.039586,10.925000,2.681000,1.112000
1974,8.183984,,2.923644,10.300000,2.338200,0.824600
1975,6.869793,,2.476865,8.733000,1.602300,0.684700
1976,7.284147,,2.541059,9.113000,2.694400,1.178000
1977,7.570494,,2.657308,9.339000,2.391500,0.971800
1978,7.557787,,2.689529,9.296000,2.321200,0.923600
1979,7.808034,,2.765500,9.664000,3.202900,0.827000
1980,7.882323,,2.795250,9.719000,3.429000,0.788000
1981,7.467779,,2.639482,9.016000,2.601000,0.745800
1982,7.421097,,2.612223,9.049000,2.600300,0.761100
1983,7.473039,,2.666672,9.005000,2.365000,0.761000
1984,7.534281,,2.656654,9.038000,1.926000,0.856000
1985,7.612119,,2.692880,9.087000,1.969000,0.886000
1986,7.771045,,2.770680,9.318000,2.213000,0.904000
1987,8.025490,,2.909856,9.612000,2.481000,0.944000
1988,8.579377,,3.136150,10.248000,2.653000,1.034000
1989,9.060003,,3.266381,10.655000,2.407000,1.207000
1990,9.266513,,3.403174,10.960000,2.317000,1.190500
1991,8.971873,,3.237196,10.974000,2.245000,1.090000
1992,8.573980,,3.047920,10.488000,1.955000,1.014000
1993,7.962161,,2.788002,9.132000,1.841100,1.044400
1994,8.405696,,2.921573,9.649000,2.107000,1.069000
1995,8.605141,,3.001447,9.848000,2.104500,1.168300
1996,8.200920,,2.842758,9.600000,2.213600,1.237300
1997,8.409306,,2.901442,9.607000,2.381000,1.139000
1998,8.786941,,2.996883,10.219767,2.837300,1.062900
1999,8.806998,,3.012552,10.236000,3.166000,1.248000
2000,9.109837,,2.266421,10.536000,3.341059,1.385591
2001,9.115966,,2.208976,10.518000,3.327794,1.316556
2002,8.697984,,1.816498,9.815000,3.301920,1.414417
2003,8.501698,,1.840215,9.539000,3.525530,1.385956
2004,8.720328,,1.856420,9.774000,3.829062,1.377203
2005,8.548122,,3.014329,9.715000,4.023103,1.468720
2006,8.746792,,3.130950,9.992193,3.995214,1.560761
2007,8.769932,,3.218731,9.965409,4.630428,1.451899
2008,8.204080,,2.820652,9.343416,4.030898,1.211723
2009,7.164926,,2.669646,7.885342,3.530198,1.012804
2010,7.501988,,2.616358,8.315699,3.834085,1.009760
2011,7.974454,,2.661600,8.675338,3.398538,0.841978
2012,7.296908,,2.950523,8.067274,2.729305,0.923477
2013,7.223431,,3.160328,7.901416,2.565775,1.084724
2014,6.970999,,3.016238,7.696650,2.502705,1.127597
2015,6.988340,,3.110792,7.514344,2.439698,1.295742
2016,7.087443,,2.962775,7.893932,2.620570,1.463305
2017,7.413155,,2.967798,8.159000,2.719612,1.480372
2018,7.594927,,2.896578,8.094000,2.806477,1.429992
2019,7.208795,,2.790185,7.813000,2.765026,1.472847
2020,7.180403,,2.768708,7.575000,2.714582,1.517785
2021,8.161967,,3.151783,8.581000,3.121801,1.664970
2022,7.918986,,3.013986,8.614000,3.164000,1.446000
2023,7.935606,,2.817086,7.900000,2.720000,1.280000
