"YYYYMM","Natural gas","Oil","Others"
201909,987.641879,1077.408000,
201910,2069.200617,2264.148000,
201911,1811.107416,2091.960000,
201912,1894.180371,2100.348000,
202001,1685.949644,1756.080000,
202002,1871.200833,1561.140000,
202003,1817.023006,1410.120000,
202004,1886.675547,1442.952000,
202005,1784.459091,1251.936000,
202006,1012.469967,793.692000,
202007,623.211770,526.176000,
202008,1336.637758,1209.384000,
202009,514.327842,462.348000,
202010,394.302886,493.056000,
202011,394.792919,458.928000,
202012,359.647207,419.544000,
202101,788.617036,600.084000,
202102,1003.917487,678.384000,
202103,583.549184,575.532000,
202104,1197.337493,815.292000,
202105,1197.652342,772.236000,
202106,1040.848174,671.364000,
202107,985.943477,548.964000,
202108,267.131894,169.128000,
202109,105.007501,46.620000,
202110,481.899037,336.528000,
202111,395.571538,246.384000,
202112,619.840840,375.372000,
202201,732.899483,453.924000,
202202,589.177936,397.620000,
202203,625.892054,361.980000,
202204,468.481286,255.780000,
202205,579.177366,333.756000,
202206,542.491246,244.152000,
202207,400.334218,174.096000,
202208,343.513711,152.712000,
202209,229.765019,106.524000,
202210,328.961290,147.060000,
202211,299.582023,133.056000,
202212,348.963958,174.168000,
202301,504.395558,286.704000,
202302,447.435551,259.272000,
202303,476.444054,259.128000,
202304,522.307225,206.532000,
202305,500.443560,195.120000,
202306,445.778630,176.580000,
202307,387.903861,142.164000,
202308,318.456295,110.016000,
202309,88.126674,41.544000,
202310,288.989051,134.712000,
202311,292.074844,102.348000,
202312,273.385294,96.912000,
202401,248.014593,92.376000,
202402,187.790392,86.652000,
202403,74.330577,28.980000,
202404,312.844547,365.004000,
202405,817.953325,931.104000,
202406,855.618111,809.676000,
202407,489.448349,486.396000,
202408,170.203668,57.492000,
202409,24.442971,7.884000,
202410,152.242260,81.252000,
202411,381.080692,310.536000,
202412,0,0,
202501,127.575967,106.632000,
202502,102.135611,110.412000,
202503,47.842955,36.396000,
202504,62.319526,43.272000,
202505,151.942141,102.600000,
202506,8.142366,3.564000,
