"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,25.263593,3.120792
201002,0,22.059143,3.602256
201003,0,24.449188,2.957817
201004,0,24.436350,2.244927
201005,0,22.976561,2.712180
201006,10.890926,22.489025,5.785622
201007,0,25.693929,3.952535
201008,0,7.639041,0.762111
201009,0,7.815329,4.298871
201010,0,24.582869,2.599731
201011,0,25.635001,2.805993
201012,10.652577,27.175674,2.491411
201101,0,24.517133,3.260220
201102,0,22.021138,3.370983
201103,0.731298,26.269990,2.099519
201104,2.166809,23.629347,2.493292
201105,0,24.584726,2.321848
201106,0,23.748049,3.315087
201107,0,26.806407,6.101548
201108,0,15.412201,4.471714
201109,0,12.719424,4.171823
201110,0,25.192018,3.384172
201111,0,23.515862,3.194740
201112,16.456917,25.693402,2.485405
201201,0,24.097401,3.342524
201202,0,22.354296,5.458521
201203,0,22.770975,3.255629
201204,0,23.764823,3.164390
201205,0,23.754612,4.225249
201206,9.561046,23.056772,3.229420
201207,0,24.786061,2.827111
201208,0,19.348845,2.246433
201209,0,19.087095,2.533972
201210,0,23.041892,4.639267
201211,0,20.433652,4.230653
201212,7.269646,23.718504,5.165836
201301,0,21.549985,3.160709
201302,0,17.913694,2.649588
201303,0,18.481668,3.313904
201304,0,20.905588,2.338965
201305,0,19.965533,2.779273
201306,6.007479,19.562986,2.265843
201307,0,22.648494,5.519783
201308,0,24.567604,3.334227
201309,0,22.224946,3.435271
201310,0,21.315784,4.837034
201311,0,24.112624,2.477192
201312,8.753910,22.767765,4.003733
201401,0,25.265892,2.540918
201402,0,24.195111,3.519885
201403,0,25.892602,2.312824
201404,0,21.609688,7.080545
201405,0,22.373728,2.867068
201406,7.475492,10.709052,2.497806
201407,0,24.495375,2.338138
201408,0,25.824320,2.382343
201409,0,25.046649,2.594895
201410,0,25.395016,2.970637
201411,1.757824,24.520898,2.050253
201412,2.063073,26.459904,1.981760
201501,0,25.723661,3.005940
201502,0,23.211861,2.868879
201503,0,25.091213,4.335388
201504,3.782437,23.872068,7.382708
201505,6.906705,19.235641,4.606752
201506,0,26.754066,2.936456
201507,0,24.966298,2.966988
201508,0,24.478711,2.812074
201509,0,22.426732,2.140368
201510,0,25.275317,2.236674
201511,0,23.256453,2.212378
201512,2.483705,25.148570,2.286230
201601,0,26.039484,2.444053
201602,0,25.394198,2.202173
201603,0,24.970985,3.497665
201604,0,24.541462,2.856785
201605,1.895958,25.086009,3.990069
201606,0,25.848166,1.929775
201607,0,26.072632,2.393145
201608,0,24.333208,4.182187
201609,0,23.268302,2.312594
201610,0,22.123094,3.172096
201611,0,23.876178,1.866490
201612,2.795184,25.092353,1.968716
201701,0,24.497141,2.976582
201702,1.273001,22.788867,2.434678
201703,0,24.638193,1.857698
201704,0,25.148809,2.019513
201705,0,25.049697,1.956374
201706,0,22.772672,2.153392
201707,0,22.790915,2.187637
201708,0,11.997024,2.260132
201709,0,12.877689,3.852744
201710,0,24.077235,3.347024
201711,0,23.470440,1.947973
201712,3.733039,21.503690,2.617057
201801,2.592046,22.317037,4.315427
201802,0,22.703046,2.090428
201803,0.826096,24.123169,1.857372
201804,0,26.620245,1.467201
201805,0.651939,28.979848,2.119095
201806,1.608856,26.061523,3.154390
201807,0,23.394434,2.016575
201808,1.075279,26.130597,1.405727
201809,0.541702,22.561062,2.681789
201810,1.042777,22.800138,2.332961
201811,0.812554,24.830787,1.366700
201812,0.134031,26.406351,1.616979
201901,0,26.010832,1.946206
201902,0,23.292405,1.227394
201903,0,19.993707,1.730629
201904,0,17.425079,1.805927
201905,0,17.625330,1.399049
201906,22.835463,1.889577,1.032586
201907,0,17.965740,2.145434
201908,0,20.039962,8.205124
201909,0,21.777389,4.038804
201910,0,22.566991,1.231452
201911,0,21.286983,1.697221
201912,19.046255,21.495868,1.203977
202001,0,21.928105,1.595365
202002,0,20.196947,1.858946
202003,0,23.419717,1.859374
202004,0,22.338676,2.249176
202005,0,27.990264,1.893516
202006,3.317927,26.197550,1.353029
202007,0,26.921276,2.641193
202008,0,25.489843,1.625106
202009,0,20.025531,1.771419
202010,0,7.532788,0.579130
202011,0,10.869619,1.972312
202012,5.514530,23.467988,2.043311
202101,0,24.193226,1.703421
202102,0,23.450459,1.734712
202103,0,24.816111,2.143083
202104,0,25.229514,1.707280
202105,0,25.208564,1.916308
202106,3.770248,23.962437,3.237084
202107,0,27.070945,1.845175
202108,0,24.477877,1.848316
202109,0,23.769503,1.725814
202110,0,25.513131,2.087220
202111,0,23.331703,2.355912
202112,3.144582,26.667700,1.948287
202201,0,27.143665,2.768307
202202,0,24.168630,3.946064
202203,0,28.361790,2.535249
202204,0,27.333509,1.979725
202205,0,27.231713,2.267645
