"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,70.113015,34.182093,2.726223,25.424949,7.779749,
2001,69.741398,33.501465,2.687802,25.785950,7.766181,
2002,71.850291,34.568529,2.864477,26.430456,7.986829,
2003,72.864335,35.701721,3.002574,26.561304,7.598736,
2004,74.211117,36.636433,3.332111,26.403054,7.839519,
2005,77.359726,39.237249,3.423549,26.690474,8.008454,
2006,76.695432,37.772811,3.817840,26.909401,8.195380,
2007,84.970662,45.125443,4.267585,27.802603,7.775032,
2008,82.470311,42.238193,4.515438,27.819903,7.896777,
2009,88.046407,47.873244,3.757469,28.471998,7.943697,
2010,171.176653,52.612251,4.017928,28.361171,8.368992,77.816310
2011,163.561225,48.718677,4.171770,28.711516,8.602453,73.356809
2012,173.393530,49.027914,4.218899,28.648360,8.888296,82.610061
2013,186.954769,49.337367,4.873428,28.345261,9.142935,95.255778
2014,192.419833,53.426277,5.679384,28.408541,9.564116,95.341516
2015,190.800031,53.690457,5.577501,28.735665,9.805266,92.991142
2016,183.374119,56.973414,5.571057,28.415577,9.945746,82.468324
2017,193.190660,56.617991,5.579387,28.726909,10.274539,91.991834
2018,204.907638,56.650831,6.110983,28.409923,10.552949,103.182952
2019,212.435936,59.849584,6.688271,29.090009,10.453036,106.355037
2020,212.782216,49.747764,4.679388,29.125826,10.658494,118.570745
2021,194.895529,62.018859,7.373733,29.773266,10.937979,84.791691
